Time,Flux
0.0,1.115380015230056
1.0,1.1450043805317776
2.0,1.161627874288874
3.0,1.1454498236672803
4.0,1.1869615150032762
5.0,1.183632162494058
6.0,1.1960035460716287
7.0,1.2196805872849044
8.0,1.2203427071391952
9.0,1.1936231027031365
10.0,1.2154865315834553
11.0,1.2560876356513688
12.0,1.2556479407090861
13.0,1.2763650910702626
14.0,1.2687077792678159
15.0,1.2816409100237294
16.0,1.300210620864887
17.0,1.318777679590576
18.0,1.324223795317618
19.0,1.3368102055874926
20.0,1.3338885057655423
21.0,1.3698749129978987
22.0,1.3490357861203932
23.0,1.3785654338942457
24.0,1.3778704420237056
25.0,1.3840046667122499
26.0,1.4333035086441421
27.0,1.3964843238926576
28.0,1.4275432817607503
29.0,1.4311864561332588
30.0,1.4494304470048125
31.0,1.4303634322541214
32.0,1.3570363128101548
33.0,1.29299459168717
34.0,1.2064330888808068
35.0,1.153347235679115
36.0,1.1224084219581287
37.0,1.0330729471179905
38.0,1.041386609386492
39.0,1.031323359763092
40.0,1.0481606319048598
41.0,1.0055612115523085
42.0,1.0616971958572292
43.0,1.0984314271185318
44.0,1.0888632513026573
45.0,1.0977539359099984
46.0,1.0887014736457892
47.0,1.1195540484027193
48.0,1.1237034773661347
49.0,1.1528386263912342
50.0,1.1238785622963623
51.0,1.1536687624934312
52.0,1.158021864165717
53.0,1.170639183105898
54.0,1.2038190675869396
55.0,1.1932907397364216
56.0,1.174995389836529
57.0,1.2186772900052885
58.0,1.2326377615083266
59.0,1.2193122283394155
60.0,1.2414694988366417
61.0,1.2464541359299641
62.0,1.2817571134708046
63.0,1.2738649321439839
64.0,1.2737126976899542
65.0,1.2786697211272946
66.0,1.301683645277305
67.0,1.3041032273502904
68.0,1.3344072279908967
69.0,1.336532928517482
70.0,1.3386990904128253
71.0,1.3761531709883197
72.0,1.3413366335952943
73.0,1.376149190359119
74.0,1.364954411306688
75.0,1.4180425961830265
76.0,1.4296686149608517
77.0,1.4084606811293627
78.0,1.4416803023629148
79.0,1.4482930181795357
80.0,1.4792542997297378
81.0,1.3906413410832503
82.0,1.3367276627343863
83.0,1.2471517809842638
84.0,1.167281408604948
85.0,1.1180504914831813
86.0,1.0571741870423097
87.0,1.0215402536804337
88.0,1.0438410857912321
89.0,1.0381310878101049
90.0,1.0538021801922555
91.0,1.0363119475560156
92.0,1.0603618356757916
93.0,1.06684677542385
94.0,1.0908079968077966
95.0,1.0832682760612014
96.0,1.1030000809367546
97.0,1.1146889580120065
98.0,1.1210891995764733
99.0,1.1229714738879326
100.0,1.1346295465799758
101.0,1.148781638162205
102.0,1.1596558106383406
103.0,1.1633991211022188
104.0,1.1958431650014114
105.0,1.2045081909584106
106.0,1.2014012220612242
107.0,1.2472453299825947
108.0,1.230465813849344
109.0,1.2319207908047694
110.0,1.260817739891888
111.0,1.2608352356011914
112.0,1.2626199335295092
113.0,1.2845859515337779
114.0,1.301511804646178
115.0,1.277239670957033
116.0,1.317128440530028
117.0,1.330993722009608
118.0,1.3361002647477667
119.0,1.3400251445576266
