name x y flux0 flux1 flux2 width rv
F02165   8.583  42.217 2.05e-17 1.39e-17 8.66e-18 13.41 -949.84
F02169   8.602  42.196 1.98e-17 1.41e-17 8.84e-18 14.63 -950.12
F02166   8.623  42.189 2.87e-17 2.06e-17 1.29e-17  9.57 -950.04
F02162   8.624  42.234 1.59e-17 1.11e-17 7.29e-18 13.63 -949.90
F02164   8.641  42.064 1.91e-17 1.32e-17 9.49e-18  7.03 -949.91
F02167   8.697  42.237 1.71e-17 1.01e-17 7.55e-18  7.93 -949.86
F02168   8.752  42.212 2.13e-17 1.59e-17 9.77e-18 11.32 -950.03
F02163   8.952  42.256 2.10e-17 1.51e-17 1.01e-17 16.37 -949.99
F02170   8.986  42.112 2.44e-17 1.77e-17 1.22e-17  9.62 -950.12
F02048  11.066  39.861 1.63e-17 1.33e-17 7.82e-18 13.03 -1039.62
F02074  11.090  39.738 1.93e-17 1.22e-17 8.32e-18 10.01 -1039.29
F02073  11.161  39.785 1.39e-17 1.13e-17 6.86e-18  6.37 -1039.46
F02044  11.186  39.855 2.21e-17 1.72e-17 1.01e-17 13.80 -1039.30
F02072  11.191  39.718 2.40e-17 1.59e-17 1.01e-17 10.86 -1039.50
F02059  11.196  39.831 2.21e-17 1.35e-17 9.20e-18  7.64 -1039.28
F02075  11.210  39.698 1.88e-17 1.44e-17 8.05e-18 11.09 -1039.34
F02043  11.218  39.792 2.05e-17 1.28e-17 8.58e-18 10.36 -1039.55
F02070  11.230  39.886 1.91e-17 1.37e-17 8.13e-18  9.00 -1039.52
F02058  11.231  39.820 1.83e-17 1.29e-17 7.67e-18 14.82 -1039.43
F02064  11.233  39.833 1.93e-17 1.26e-17 8.27e-18 14.08 -1039.40
F02055  11.233  39.806 1.90e-17 1.37e-17 9.17e-18 15.90 -1039.33
F02053  11.237  39.801 2.15e-17 1.30e-17 9.22e-18 12.77 -1039.43
F02071  11.243  39.765 2.12e-17 1.34e-17 8.17e-18  8.48 -1039.54
F02061  11.246  39.815 1.61e-17 1.19e-17 8.76e-18 11.89 -1039.38
F02052  11.249  39.872 1.80e-17 1.33e-17 7.72e-18  7.37 -1039.60
F02067  11.255  39.572 2.25e-17 1.62e-17 1.09e-17  9.09 -1039.34
F02062  11.268  39.824 2.26e-17 1.56e-17 9.81e-18 10.65 -1039.44
F02057  11.270  39.586 2.16e-17 1.51e-17 9.27e-18  9.06 -1039.42
F02056  11.271  39.931 1.77e-17 1.10e-17 7.49e-18 12.40 -1039.37
F02054  11.275  40.091 1.57e-17 1.16e-17 7.07e-18 10.66 -1039.36
F02065  11.275  39.842 1.65e-17 1.17e-17 6.43e-18 11.82 -1039.38
F02050  11.279  39.804 1.24e-17 1.00e-17 6.33e-18 13.64 -1039.36
F02063  11.292  39.865 1.73e-17 1.18e-17 8.99e-18 13.94 -1039.35
F02042  11.312  39.770 2.00e-17 1.40e-17 8.62e-18  6.94 -1039.16
F02047  11.312  39.914 1.65e-17 1.15e-17 7.29e-18 12.55 -1039.48
F02069  11.314  39.708 2.18e-17 1.33e-17 1.13e-17  6.33 -1039.48
F02046  11.326  39.738 1.69e-17 1.13e-17 7.81e-18 12.49 -1039.50
F02049  11.329  39.814 1.87e-17 1.34e-17 8.22e-18 11.58 -1039.28
F02066  11.456  39.948 2.36e-17 1.68e-17 1.11e-17 12.70 -1039.52
F02045  11.595  39.870 1.76e-17 1.33e-17 9.04e-18 15.50 -1039.40
F02060  11.604  39.852 2.42e-17 1.68e-17 1.07e-17 12.86 -1039.43
F02051  11.604  39.953 1.82e-17 1.54e-17 8.98e-18 11.18 -1039.47
