name x y flux0 flux1 flux2 width rv
F08247  15.911  16.784 4.97e-17 2.78e-17 1.71e-17 12.02 -681.86
F08265  15.982  16.586 3.78e-17 2.50e-17 1.60e-17 30.96 -682.01
F08258  15.987  16.571 5.22e-17 3.25e-17 2.38e-17 20.23 -682.04
F08267  16.062  16.712 3.87e-17 3.51e-17 2.12e-17 14.49 -681.93
F08252  16.080  16.491 4.83e-17 3.42e-17 2.35e-17 19.37 -681.87
F08257  16.097  16.556 5.07e-17 2.60e-17 2.24e-17 10.33 -681.97
F08268  16.100  16.576 3.51e-17 3.04e-17 1.84e-17 18.60 -682.15
F08259  16.109  16.603 4.12e-17 2.61e-17 1.34e-17 24.41 -682.02
F08260  16.133  16.553 5.04e-17 3.97e-17 2.17e-17 17.24 -681.87
F08255  16.139  16.595 3.86e-17 2.94e-17 1.89e-17 19.04 -682.01
F08256  16.141  16.621 3.62e-17 3.50e-17 1.93e-17 16.93 -681.98
F08261  16.142  16.601 5.45e-17 2.88e-17 2.05e-17 20.54 -681.97
F08251  16.150  16.409 3.84e-17 2.42e-17 1.53e-17  8.47 -682.00
F08263  16.152  16.593 4.67e-17 2.64e-17 2.07e-17  9.60 -682.06
F08253  16.166  16.684 4.31e-17 2.95e-17 1.86e-17 17.95 -682.11
F08262  16.183  16.657 3.72e-17 3.65e-17 2.76e-17 18.79 -681.91
F08249  16.188  16.639 4.88e-17 2.74e-17 2.10e-17 26.23 -681.78
F08270  16.216  16.534 3.96e-17 2.97e-17 1.77e-17 22.19 -682.05
F08269  16.230  16.617 5.16e-17 2.43e-17 1.73e-17 12.05 -682.03
F08266  16.271  16.353 3.91e-17 2.81e-17 1.63e-17 19.54 -681.90
F08250  16.356  16.733 3.62e-17 2.72e-17 1.94e-17 20.78 -681.96
F08254  16.403  16.512 3.44e-17 3.03e-17 2.01e-17 13.16 -682.03
F08264  16.583  16.773 4.12e-17 3.11e-17 2.10e-17  8.07 -681.85
F08248  16.641  16.486 5.31e-17 3.86e-17 2.59e-17  8.54 -681.98
