name x y flux0 flux1 flux2 width rv
F03877  24.060  34.772 9.54e-17 7.19e-17 5.01e-17 14.16 -436.10
F03873  24.176  33.800 1.08e-16 7.60e-17 4.88e-17 27.17 -436.15
F03872  24.354  34.085 8.04e-17 5.70e-17 3.75e-17 24.85 -436.09
F03883  24.361  33.220 1.11e-16 6.82e-17 4.94e-17 22.11 -436.21
F03871  24.382  33.422 1.07e-16 8.22e-17 5.25e-17 27.25 -436.18
F03869  24.422  33.855 1.13e-16 8.13e-17 4.78e-17 26.44 -436.14
F03874  24.487  33.664 1.20e-16 9.02e-17 5.74e-17 29.01 -436.13
F03875  24.524  34.118 8.92e-17 8.12e-17 4.92e-17 25.90 -436.16
F03866  24.587  34.014 1.20e-16 7.84e-17 5.65e-17 15.47 -436.17
F03870  24.592  34.082 1.04e-16 6.17e-17 4.86e-17 18.94 -436.21
F03867  24.595  33.988 1.00e-16 6.85e-17 4.58e-17 26.96 -436.16
F03884  24.599  34.015 8.29e-17 6.33e-17 3.91e-17 31.05 -436.10
F03882  24.602  34.010 1.10e-16 8.81e-17 5.03e-17 29.56 -436.31
F03865  24.658  34.125 1.01e-16 6.29e-17 4.13e-17 20.92 -436.36
F03880  24.661  34.138 8.03e-17 5.73e-17 3.67e-17 34.96 -436.40
F03876  24.662  34.079 1.23e-16 8.50e-17 5.12e-17 23.04 -436.35
F03881  24.793  33.955 1.50e-16 8.98e-17 6.42e-17 42.29 -436.09
F03878  24.817  34.083 1.02e-16 7.22e-17 4.93e-17 20.08 -436.37
F03863  24.820  34.047 9.28e-17 7.45e-17 4.69e-17 29.08 -436.15
F03879  24.892  34.057 8.85e-17 6.39e-17 4.51e-17 27.46 -436.31
F03868  25.662  34.071 6.07e-17 4.71e-17 2.79e-17 26.46 -436.15
F03864  25.667  33.951 7.75e-17 6.89e-17 3.89e-17 29.39 -436.12
F07953  25.903  36.986 2.91e-17 2.08e-17 1.33e-17  8.36 -790.46
F07946  25.925  36.990 3.06e-17 2.19e-17 1.54e-17 15.49 -790.55
F07963  26.040  37.060 3.17e-17 1.94e-17 1.35e-17 14.67 -790.62
F07954  26.218  37.103 2.19e-17 1.89e-17 1.25e-17  7.58 -790.64
F07904  26.280  36.941 3.61e-17 2.25e-17 1.30e-17  4.84 -790.77
F07935  26.318  36.938 2.98e-17 2.01e-17 1.27e-17 17.58 -790.74
