name x y flux0 flux1 flux2 width rv
F05665 -24.379  18.458 7.86e-17 5.38e-17 3.15e-17 29.62 -577.88
F05663 -24.217  18.060 4.79e-17 3.64e-17 2.23e-17 22.49 -577.99
F05664 -23.947  18.583 4.76e-17 3.51e-17 2.20e-17 20.28 -578.00
F05662 -23.926  18.458 7.41e-17 3.95e-17 3.09e-17 15.66 -578.01
F11798 -17.098  19.856 2.05e-17 1.49e-17 9.75e-18 13.03 -908.50
F00018 -17.089  22.280 3.48e-17 2.66e-17 1.79e-17 20.37 -711.92
F11765 -17.008  19.821 1.96e-17 1.40e-17 8.35e-18 17.15 -908.35
F00022 -16.991  21.756 4.37e-17 3.02e-17 1.95e-17 15.85 -711.99
F11811 -16.974  19.939 2.37e-17 1.50e-17 8.40e-18 12.45 -908.34
F11774 -16.964  19.971 2.49e-17 1.38e-17 1.05e-17  6.32 -908.50
F00023 -16.963  21.981 3.34e-17 2.80e-17 1.72e-17 25.54 -711.82
F11767 -16.953  19.830 2.50e-17 1.77e-17 1.14e-17 14.26 -908.56
F11819 -16.951  19.890 2.27e-17 1.49e-17 1.24e-17 12.20 -908.34
F11788 -16.949  19.850 3.21e-17 1.64e-17 1.42e-17 10.02 -908.47
F11795 -16.947  19.893 2.31e-17 1.52e-17 1.18e-17 10.88 -908.45
F11804 -16.931  19.837 1.84e-17 1.38e-17 8.29e-18 14.30 -908.37
F11814 -16.922  19.808 2.21e-17 1.47e-17 1.05e-17 13.60 -908.20
F11812 -16.921  20.058 2.90e-17 1.78e-17 1.07e-17 15.10 -908.57
F11800 -16.921  19.941 2.56e-17 1.79e-17 1.09e-17  8.45 -908.31
F11809 -16.912  19.868 2.27e-17 1.87e-17 1.13e-17  9.20 -908.49
F11808 -16.909  20.305 1.81e-17 1.21e-17 8.52e-18 10.60 -908.25
F11769 -16.904  19.821 2.74e-17 1.64e-17 1.21e-17 11.05 -908.33
F11780 -16.904  19.843 1.93e-17 1.39e-17 9.66e-18 11.65 -908.58
