name x y flux0 flux1 flux2 width rv
F11179 -14.240 -31.814 2.74e-17 1.61e-17 9.64e-18  5.42 -852.71
F11140 -14.162 -31.642 3.02e-17 1.62e-17 1.78e-17  9.36 -852.76
F11149 -14.067 -31.874 3.71e-17 2.40e-17 1.34e-17 19.51 -852.79
F11169 -14.027 -32.241 1.73e-17 2.14e-17 1.29e-17 16.07 -852.70
F11189 -14.022 -31.886 2.68e-17 1.67e-17 9.19e-18  7.10 -852.77
F11191 -13.983 -31.884 3.18e-17 1.06e-17 1.17e-17 12.99 -852.58
F11190 -13.953 -31.676 2.77e-17 2.48e-17 1.23e-17 18.97 -852.86
F11152 -13.952 -31.711 2.45e-17 1.87e-17 1.47e-17 10.67 -852.71
F11160 -13.950 -31.817 2.70e-17 2.36e-17 1.59e-17 17.46 -852.68
F11153 -13.946 -31.844 1.67e-17 1.70e-17 9.29e-18  8.25 -852.73
F11143 -13.943 -31.865 3.13e-17 1.91e-17 9.24e-18 18.57 -852.66
F11166 -13.942 -31.883 2.72e-17 1.51e-17 1.19e-17 11.02 -852.72
F11180 -13.911 -31.919 3.06e-17 2.16e-17 1.44e-17 14.03 -852.73
F11199 -13.910 -31.667 2.40e-17 1.61e-17 1.20e-17 16.62 -852.70
F11135 -13.899 -31.741 2.10e-17 1.25e-17 9.93e-18 11.07 -852.75
F11155 -13.899 -31.775 4.09e-17 2.05e-17 1.96e-17 11.80 -852.74
F11168 -13.896 -31.969 2.40e-17 1.91e-17 1.55e-17 13.79 -852.70
F11171 -13.895 -32.051 2.72e-17 2.86e-17 1.18e-17  9.84 -852.81
F11137 -13.887 -31.694 1.95e-17 1.57e-17 1.03e-17 10.44 -852.84
F11183 -13.884 -31.725 3.68e-17 2.06e-17 1.42e-17  9.57 -852.80
F11173 -13.874 -31.767 4.24e-17 1.76e-17 1.20e-17 11.06 -852.59
F11162 -13.873 -31.788 3.47e-17 2.00e-17 1.41e-17  9.70 -852.61
F11185 -13.872 -31.792 1.94e-17 2.19e-17 1.11e-17 13.04 -852.64
F11163 -13.871 -31.697 2.06e-17 1.55e-17 1.85e-17 13.21 -852.67
F11158 -13.869 -31.838 2.52e-17 1.66e-17 1.13e-17 11.74 -852.76
F11159 -13.863 -31.711 2.71e-17 1.58e-17 1.30e-17 13.64 -853.01
F11147 -13.861 -31.826 2.31e-17 1.74e-17 1.29e-17  7.05 -852.84
F11200 -13.859 -31.848 2.33e-17 1.56e-17 1.04e-17  9.08 -852.88
F11197 -13.854 -31.920 3.05e-17 1.60e-17 1.03e-17 11.02 -852.57
F11196 -13.845 -31.789 3.86e-17 1.78e-17 1.74e-17 14.27 -852.77
F11181 -13.842 -31.783 2.48e-17 3.04e-17 1.26e-17 16.84 -852.71
F11151 -13.839 -31.748 3.26e-17 1.80e-17 1.71e-17  7.51 -852.63
F11193 -13.836 -31.782 2.95e-17 2.20e-17 1.31e-17 13.28 -852.78
F11154 -13.832 -31.785 3.01e-17 1.62e-17 1.07e-17 12.26 -852.77
F11178 -13.831 -31.861 2.33e-17 1.92e-17 1.72e-17 15.09 -852.67
F11156 -13.827 -31.796 3.59e-17 1.87e-17 1.10e-17 11.67 -852.71
F11165 -13.826 -31.782 2.58e-17 1.56e-17 1.16e-17 13.24 -852.81
F11194 -13.825 -31.797 3.10e-17 1.37e-17 1.06e-17 10.41 -852.65
F11150 -13.825 -31.783 3.08e-17 2.19e-17 1.34e-17 10.33 -852.73
F11146 -13.825 -31.787 2.99e-17 2.46e-17 1.33e-17 14.60 -852.76
F11186 -13.822 -31.797 1.72e-17 2.10e-17 9.35e-18 13.57 -852.95
F11157 -13.821 -31.802 2.91e-17 1.54e-17 7.19e-18  9.15 -852.62
F11187 -13.816 -31.790 2.53e-17 2.98e-17 9.48e-18 11.12 -852.87
F11142 -13.812 -31.795 2.37e-17 1.97e-17 1.33e-17 11.81 -852.85
F11161 -13.806 -31.790 3.01e-17 2.13e-17 1.73e-17 16.28 -852.68
F11175 -13.800 -31.767 3.83e-17 2.66e-17 1.63e-17 11.39 -852.70
F11172 -13.796 -31.709 2.34e-17 1.40e-17 1.45e-17 18.96 -852.69
F11198 -13.788 -31.625 2.73e-17 1.56e-17 1.29e-17 14.96 -852.83
F11141 -13.787 -31.783 3.31e-17 1.99e-17 1.84e-17 13.97 -852.65
F11195 -13.775 -31.810 3.78e-17 2.46e-17 1.56e-17 14.35 -852.66
F11144 -13.757 -31.737 2.81e-17 2.12e-17 1.58e-17 11.83 -852.94
F11145 -13.731 -31.918 2.38e-17 1.73e-17 1.13e-17  5.78 -852.71
F11192 -13.725 -31.803 3.57e-17 2.06e-17 1.55e-17 10.88 -852.71
F11188 -13.716 -31.768 4.06e-17 2.47e-17 1.39e-17 11.60 -852.79
F11139 -13.683 -31.800 3.87e-17 2.24e-17 1.20e-17 17.31 -852.68
F11174 -13.680 -31.933 1.95e-17 1.86e-17 1.14e-17  8.42 -852.72
F11182 -13.664 -31.689 1.61e-17 1.58e-17 8.20e-18 14.38 -852.72
F11176 -13.651 -31.723 3.55e-17 2.21e-17 1.37e-17 13.45 -852.83
F11184 -13.606 -31.392 3.12e-17 1.63e-17 1.20e-17  9.06 -852.72
F11136 -13.536 -31.403 3.63e-17 2.19e-17 8.67e-18 11.88 -852.84
F11138 -13.507 -31.679 3.61e-17 1.76e-17 9.50e-18 13.22 -852.70
F11170 -13.506 -31.684 2.74e-17 1.66e-17 1.05e-17 16.06 -852.94
F11148 -13.422 -31.729 3.92e-17 1.18e-17 1.51e-17 10.72 -852.84
