name x y flux0 flux1 flux2 width rv
F03386 -26.577 -32.897 9.91e-17 9.29e-17 5.68e-17 26.62 -449.67
F03383 -26.521 -34.721 7.60e-17 5.38e-17 2.50e-17 34.54 -449.50
F03388 -26.516 -33.872 9.93e-17 5.19e-17 3.96e-17 30.69 -449.64
F03405 -26.497 -33.496 1.15e-16 9.84e-17 5.64e-17 20.20 -449.34
F03387 -26.489 -33.761 6.92e-17 4.83e-17 2.56e-17 40.67 -449.62
F03385 -26.477 -33.344 1.07e-16 9.21e-17 4.12e-17 25.82 -449.53
F03369 -26.451 -33.412 1.04e-16 6.86e-17 5.13e-17 19.28 -449.53
F03391 -26.289 -33.611 4.84e-17 7.50e-17 3.72e-17 24.09 -449.54
F03389 -26.277 -33.497 1.53e-16 1.07e-16 5.21e-17 22.33 -449.39
F03403 -26.206 -33.422 7.12e-17 5.12e-17 2.81e-17 16.09 -449.55
F03402 -26.203 -33.544 8.33e-17 5.47e-17 2.58e-17 14.52 -449.50
F03392 -26.184 -33.203 8.49e-17 6.88e-17 4.34e-17 22.23 -449.59
F03373 -26.182 -33.472 1.16e-16 7.18e-17 3.95e-17 21.83 -449.49
F03365 -26.174 -33.472 9.78e-17 6.86e-17 4.02e-17 25.37 -449.34
F03371 -26.167 -33.439 8.74e-17 7.62e-17 4.99e-17 35.91 -449.39
F03382 -26.155 -33.545 9.01e-17 7.23e-17 6.82e-17 31.39 -449.53
F03401 -26.136 -33.413 1.10e-16 5.80e-17 6.04e-17 34.10 -449.50
F03372 -26.135 -33.373 1.06e-16 6.40e-17 4.59e-17 21.59 -449.28
F03368 -26.132 -33.404 9.77e-17 5.70e-17 3.23e-17 27.27 -449.76
F03390 -26.132 -33.839 9.21e-17 4.57e-17 4.55e-17 29.99 -449.70
F03398 -26.131 -33.382 1.14e-16 1.03e-16 5.49e-17 24.33 -449.61
F03370 -26.131 -33.409 8.13e-17 1.12e-16 5.28e-17 17.37 -449.57
F03406 -26.127 -33.426 1.13e-16 7.80e-17 5.43e-17 21.69 -449.50
F03364 -26.122 -33.381 6.53e-17 4.23e-17 3.25e-17 15.41 -449.50
F03384 -26.118 -33.315 5.84e-17 6.83e-17 3.54e-17 20.01 -449.38
F03374 -26.115 -33.330 1.14e-16 7.17e-17 4.91e-17 24.38 -449.39
F03379 -26.109 -33.348 1.06e-16 5.92e-17 4.91e-17 22.56 -449.37
F03366 -26.108 -33.456 9.49e-17 5.62e-17 4.02e-17 28.76 -449.63
F03381 -26.101 -33.447 6.52e-17 7.55e-17 3.85e-17 30.78 -449.57
F03367 -26.054 -33.134 9.06e-17 6.79e-17 4.22e-17 33.95 -449.61
F03394 -26.053 -33.446 1.08e-16 9.40e-17 5.38e-17 14.58 -449.61
F03404 -26.052 -33.400 7.18e-17 5.69e-17 4.55e-17 31.31 -449.53
F03375 -26.023 -33.343 1.07e-16 6.00e-17 5.40e-17 27.08 -449.58
F03380 -26.011 -33.333 7.15e-17 4.79e-17 3.08e-17 27.22 -449.55
F03399 -26.007 -33.672 1.14e-16 6.70e-17 4.23e-17 33.94 -449.50
F03376 -25.993 -33.232 1.11e-16 5.84e-17 4.00e-17 12.88 -449.63
F03378 -25.988 -33.342 8.42e-17 6.79e-17 4.24e-17 18.52 -449.41
F03396 -25.912 -33.394 7.39e-17 4.93e-17 3.04e-17 15.20 -449.53
F03393 -25.907 -33.762 1.29e-16 6.46e-17 4.72e-17 22.56 -449.48
F03377 -25.905 -33.434 8.06e-17 6.39e-17 4.61e-17 24.73 -449.53
F03397 -25.855 -33.498 8.27e-17 9.03e-17 5.13e-17 32.11 -449.42
F03407 -25.576 -33.174 1.21e-16 6.40e-17 3.25e-17 21.14 -449.47
F03395 -25.474 -33.520 7.09e-17 6.00e-17 3.39e-17 23.07 -449.57
F03400 -24.964 -32.544 1.25e-16 5.87e-17 4.10e-17  9.84 -449.51
F06799 -21.547 -30.518 2.71e-17 1.86e-17 1.42e-17 12.93 -750.70
F06806 -21.434 -30.576 2.46e-17 2.28e-17 1.70e-17 15.20 -750.63
F06811 -21.334 -31.188 2.71e-17 2.79e-17 1.91e-17  8.31 -750.75
F06807 -21.241 -30.660 3.83e-17 1.74e-17 2.10e-17 15.52 -750.87
F06801 -21.173 -30.559 2.35e-17 1.85e-17 1.56e-17 16.27 -750.96
F06816 -21.169 -30.659 3.33e-17 2.10e-17 1.43e-17 11.26 -750.79
F06820 -21.151 -30.599 2.63e-17 1.71e-17 9.89e-18 17.04 -750.65
