Time,Flux
0.0,1.1272464500782235
1.0,1.106291361763477
2.0,1.0568410884898913
3.0,1.0765886548171761
4.0,1.0377946489372234
5.0,0.9922544291839038
6.0,1.0878138450781405
7.0,1.1272946786725284
8.0,1.2279549227196345
9.0,1.3192304570700861
10.0,1.3386603122805594
11.0,1.3223199626066608
12.0,1.2867774988920382
13.0,1.2528512968966066
14.0,1.2310747324177798
15.0,1.2172986183325418
16.0,1.1904021950634325
17.0,1.1695022209340653
18.0,1.158935239933316
19.0,1.1201398859654208
20.0,1.0951173424842364
21.0,1.0720673242062377
22.0,1.065411832102519
23.0,0.991731312777302
24.0,1.0360246820110721
25.0,1.1321341209064109
26.0,1.2170723305268736
27.0,1.243955869701253
28.0,1.3157954553367763
29.0,1.303309354485174
30.0,1.270609953763401
31.0,1.2745079082271606
32.0,1.2252832714395197
33.0,1.2097998209610825
34.0,1.1988781312212526
35.0,1.155492094653486
36.0,1.1607685379346386
37.0,1.1059072337636964
38.0,1.0465490614605593
39.0,1.0685685173854098
40.0,1.0224504296465293
41.0,1.02644886735804
42.0,1.0053950877730855
43.0,1.0905172046438463
44.0,1.1599861919053756
45.0,1.1969918561522295
46.0,1.2915625440079892
47.0,1.3295981702603636
48.0,1.266626899240546
49.0,1.2844698931199963
50.0,1.2808583355128733
51.0,1.2304183584777488
52.0,1.2099456481351665
53.0,1.1565353349159597
54.0,1.1494516330226585
55.0,1.1399494424892307
56.0,1.1311775995979962
57.0,1.0776281265866303
58.0,1.0524035287638311
59.0,1.0212521635308023
60.0,1.0038643874307467
61.0,1.0272894044478935
62.0,1.1038441520449125
63.0,1.157326600712423
64.0,1.2554020854874997
65.0,1.3197958429601266
66.0,1.3009711828648207
67.0,1.2533508142308232
68.0,1.2661921340115458
69.0,1.2384467975410978
70.0,1.216891704201563
71.0,1.1950968858624726
72.0,1.1563391167903316
73.0,1.1243269064349941
74.0,1.1013430983632733
75.0,1.073883596316663
76.0,1.0702114896986612
77.0,1.0504604781995595
78.0,1.033670897887124
79.0,1.0218429147238604
80.0,1.065713644678325
81.0,1.1532538188467296
82.0,1.212440850195701
83.0,1.283924912880542
84.0,1.2931580433592862
85.0,1.318287978246025
86.0,1.2911305624373515
87.0,1.2458885490829663
88.0,1.228974199132356
89.0,1.2007524859278904
90.0,1.1888683413363712
91.0,1.1541598811902982
92.0,1.123494526478676
93.0,1.1064755225118084
94.0,1.0855631632991167
95.0,1.0340009788717457
96.0,1.020540132924066
97.0,1.0064835763530748
98.0,1.0612930184374894
99.0,1.092228778344378
100.0,1.2148132037472301
101.0,1.2485661592560007
102.0,1.321925766898447
103.0,1.2882607170475635
104.0,1.273250714544034
105.0,1.258237632073519
106.0,1.2363109356325959
107.0,1.2117868874064543
108.0,1.2096917515004912
109.0,1.1581094638152434
110.0,1.1442849649465245
111.0,1.1172839427873682
112.0,1.0629817769343115
113.0,1.0943473840651559
114.0,1.0243264248951618
115.0,1.012233053839785
116.0,1.0033252907222372
117.0,1.099949783835503
118.0,1.1444190021998883
119.0,1.216494719767125
