name x y flux0 flux1 flux2 width rv
F09691 -40.608  29.733 2.75e-17 2.00e-17 1.28e-17 15.21 -740.41
F09658 -40.560  29.931 3.70e-17 2.33e-17 1.68e-17 12.77 -740.41
F09644 -40.554  29.711 2.36e-17 1.68e-17 1.27e-17 14.46 -740.55
F09656 -40.505  29.684 3.69e-17 3.01e-17 1.62e-17 16.55 -740.30
F09650 -40.462  29.968 3.01e-17 2.17e-17 1.34e-17 11.39 -740.55
F09677 -40.325  29.566 4.74e-17 3.23e-17 2.00e-17 19.64 -740.54
F09667 -39.750  29.088 3.52e-17 2.23e-17 1.45e-17 16.85 -740.36
F05675 -39.547  18.170 2.81e-17 1.90e-17 1.06e-17 15.13 -770.87
F05680 -39.542  18.345 3.78e-17 3.04e-17 1.70e-17 17.42 -770.60
F05676 -39.505  18.132 2.14e-17 1.63e-17 1.09e-17 16.75 -770.71
F05677 -39.488  18.403 3.21e-17 2.00e-17 1.16e-17 13.29 -770.69
F05685 -39.470  18.234 3.52e-17 2.49e-17 1.51e-17 11.58 -770.60
F05672 -39.422  18.445 2.97e-17 2.42e-17 1.58e-17  6.43 -770.64
F05684 -39.384  18.345 3.45e-17 2.57e-17 1.48e-17 12.86 -770.53
F05674 -39.358  18.375 4.08e-17 2.66e-17 1.82e-17 16.24 -770.89
F05678 -39.343  18.316 2.44e-17 1.65e-17 1.06e-17 14.35 -770.56
F05687 -39.342  17.537 3.23e-17 2.39e-17 1.55e-17 11.93 -770.59
F05682 -39.331  18.260 4.00e-17 2.63e-17 1.74e-17 15.39 -770.83
F05673 -39.326  18.217 3.79e-17 2.41e-17 2.03e-17 13.46 -770.80
F05666 -39.323  18.284 3.23e-17 2.32e-17 1.55e-17 23.88 -770.65
F05679 -39.316  18.243 2.82e-17 2.25e-17 1.39e-17  6.83 -770.66
F05668 -39.307  18.265 3.63e-17 3.02e-17 1.92e-17 15.32 -770.67
F05667 -39.294  18.286 3.34e-17 2.18e-17 1.46e-17 12.38 -770.78
F05669 -39.290  18.277 2.88e-17 2.42e-17 1.45e-17 12.18 -770.79
F05688 -39.255  17.601 3.13e-17 2.11e-17 1.49e-17 14.27 -770.73
F05671 -39.229  18.168 2.80e-17 1.80e-17 1.21e-17 20.23 -770.68
F05681 -39.211  18.183 2.41e-17 1.96e-17 1.32e-17 12.69 -770.72
F05689 -39.209  18.323 3.22e-17 2.17e-17 1.39e-17  9.84 -770.65
F05686 -39.201  18.066 3.30e-17 2.64e-17 1.90e-17 15.51 -770.69
F05670 -39.161  18.425 3.18e-17 2.63e-17 1.76e-17 18.32 -770.65
F05683 -38.802  18.527 3.66e-17 2.55e-17 1.52e-17 12.64 -770.72
F00632 -33.898  22.518 3.34e-17 2.57e-17 1.68e-17  9.62 -687.22
F00624 -33.797  22.459 5.26e-17 3.12e-17 2.47e-17 17.97 -687.29
F00628 -33.786  22.327 5.27e-17 2.95e-17 2.10e-17 11.76 -687.29
F00627 -33.720  22.414 4.61e-17 2.74e-17 1.91e-17 12.83 -687.37
F00625 -33.707  22.457 4.67e-17 2.86e-17 1.85e-17 13.75 -687.27
F00631 -33.666  22.415 4.13e-17 2.74e-17 2.04e-17 23.07 -687.13
F00626 -33.666  22.229 3.98e-17 2.73e-17 1.64e-17  8.72 -687.15
F00623 -33.625  22.525 3.48e-17 2.79e-17 1.69e-17 19.12 -687.45
F00620 -33.585  22.184 4.28e-17 3.23e-17 2.58e-17 14.76 -687.15
F00621 -33.525  21.998 5.77e-17 3.97e-17 2.62e-17 20.34 -687.10
F00630 -33.334  22.657 4.00e-17 3.34e-17 1.88e-17  9.35 -687.19
F00622 -33.332  22.070 4.85e-17 3.41e-17 2.95e-17 17.81 -687.25
F00629 -33.242  22.300 4.07e-17 2.44e-17 1.44e-17 26.54 -687.10
