Time,Flux
0.0,1.229138852054679
1.0,1.236201254281622
2.0,1.242229110858592
3.0,1.26265334683799
4.0,1.2699436048521797
5.0,1.263717026501217
6.0,1.2818923502106874
7.0,1.2912517747003724
8.0,1.229206136423776
9.0,1.2076297246746344
10.0,1.1566152566588526
11.0,1.1329257690811267
12.0,1.1094133119899685
13.0,1.0565692271799487
14.0,1.0211842236631732
15.0,1.011661914447543
16.0,1.040627462134406
17.0,1.0153791610158296
18.0,1.0666722801649409
19.0,1.0429895253088346
20.0,1.039102373778056
21.0,1.0258185414323167
22.0,1.0271627666781007
23.0,1.0829013953050932
24.0,1.0751595328884993
25.0,1.083187418208409
26.0,1.0611058033699894
27.0,1.0824692099726367
28.0,1.0935071866392423
29.0,1.1217393010764327
30.0,1.0988025704821118
31.0,1.094985703271938
32.0,1.0844828873068633
33.0,1.1403897590737326
34.0,1.1237193335015536
35.0,1.1235512833493597
36.0,1.1610640418351612
37.0,1.151751071126233
38.0,1.1647863782902896
39.0,1.146902002572773
40.0,1.140308808273795
41.0,1.1984199214967943
42.0,1.1735972377736308
43.0,1.175535634912204
44.0,1.1902835346094087
45.0,1.186166756717918
46.0,1.2046027416976612
47.0,1.1995413849653838
48.0,1.2496141984357134
49.0,1.2048550758603616
50.0,1.2161679022920442
51.0,1.2393340088241755
52.0,1.2390916460964152
53.0,1.2377857629320927
54.0,1.2457905195617123
55.0,1.280066845559012
56.0,1.2875766267775683
57.0,1.278968301266399
58.0,1.2863163197731475
59.0,1.2165415995258533
60.0,1.1578968572690054
61.0,1.146199827661089
62.0,1.0882463329900005
63.0,1.0416248921007671
64.0,1.0267996220502742
65.0,1.0206822860449074
66.0,1.0179602225572526
67.0,1.0050943928998004
68.0,1.0068278911923596
69.0,1.034558670660517
70.0,1.0321899979181457
71.0,1.0501660947504445
72.0,1.052280039574621
73.0,1.0308272864189845
74.0,1.042339941717938
75.0,1.0571561595524899
76.0,1.0958026874682878
77.0,1.0848222874699147
78.0,1.0881347967068318
79.0,1.1123186565966219
80.0,1.0871124951737074
81.0,1.10447995166487
82.0,1.1111603061417756
83.0,1.1021863779952727
84.0,1.1256020442832466
85.0,1.1444690194329816
86.0,1.1465301504548027
87.0,1.1342628067834741
88.0,1.1615028589438383
89.0,1.1587151281938344
90.0,1.1633560524602014
91.0,1.1440102888516421
92.0,1.182511551951987
93.0,1.1855206059050563
94.0,1.1949714884666636
95.0,1.2080608055356947
96.0,1.2087768988924115
97.0,1.215742013173525
98.0,1.2365272719908642
99.0,1.2288401157348499
100.0,1.2331295299289917
101.0,1.2266464028600308
102.0,1.268029037492223
103.0,1.2569901937266805
104.0,1.267760438272525
105.0,1.2617045571767207
106.0,1.28317961019242
107.0,1.2752803085280493
108.0,1.2760398619711126
109.0,1.244596745616578
110.0,1.2164210018684494
111.0,1.1750098056854459
112.0,1.1331181680295983
113.0,1.0729285792485908
114.0,1.0528783430428768
115.0,0.9961346278324817
116.0,0.9898667233458459
117.0,0.9973211061537299
118.0,1.0121258570303389
119.0,1.0418796085436666
