Time,Flux
0.0,1.1568767912672855
1.0,1.1717795093925902
2.0,1.1610421776989868
3.0,1.1965243778777712
4.0,1.1697628455615772
5.0,1.1860980000166688
6.0,1.2134734555830524
7.0,1.1821541936529563
8.0,1.2027957663280286
9.0,1.2354549202750273
10.0,1.2451135621215788
11.0,1.2511476538752933
12.0,1.2445746498289985
13.0,1.2510595757233953
14.0,1.2476981174193895
15.0,1.2506943291023245
16.0,1.2865580596809467
17.0,1.261442056567156
18.0,1.2819537225113828
19.0,1.2917649042923411
20.0,1.2972897812688466
21.0,1.2845829986269468
22.0,1.2977844880580778
23.0,1.3423859324993659
24.0,1.263067601308848
25.0,1.2246635152290868
26.0,1.1634605481328677
27.0,1.129431286385891
28.0,1.0856735603493406
29.0,1.0733794657057933
30.0,1.0132949902124238
31.0,0.9880937212013026
32.0,1.0093243588957117
33.0,1.005978076647338
34.0,1.0141644238532252
35.0,1.038059962969181
36.0,1.0464816595985542
37.0,1.055789153399268
38.0,1.0640925606241143
39.0,1.0537822581715603
40.0,1.0652663984753163
41.0,1.0910467475117003
42.0,1.0618536406308619
43.0,1.1181742453021906
44.0,1.0983377955544669
45.0,1.111951729192108
46.0,1.138518590109703
47.0,1.1330930213246606
48.0,1.1218137596367173
49.0,1.1553466046697458
50.0,1.1205233703558077
51.0,1.1711126344508935
52.0,1.1625302614515172
53.0,1.1676444083077424
54.0,1.170977094663226
55.0,1.1831815188440442
56.0,1.1877704203439239
57.0,1.192425824720418
58.0,1.2080373400860995
59.0,1.2102357721795904
60.0,1.2213941620118658
61.0,1.2197194945815644
62.0,1.2405443780276328
63.0,1.2289475335812696
64.0,1.2603536832256965
65.0,1.2354733487943543
66.0,1.2531545514707025
67.0,1.248966653253994
68.0,1.2820772953219453
69.0,1.267019608374501
70.0,1.3026037290650732
71.0,1.3060874306984631
72.0,1.28032140240918
73.0,1.3238139544571113
74.0,1.2784366341808489
75.0,1.2566545370203228
76.0,1.1946553381932086
77.0,1.1461925412871767
78.0,1.1333814985063866
79.0,1.082390556302996
80.0,1.0272033937083995
81.0,1.0278352288041916
82.0,1.0148771665365162
83.0,0.981879802477724
84.0,1.0382656633516942
85.0,1.005662677399051
86.0,1.0294776780476496
87.0,1.0457884640158777
88.0,1.037169489424508
89.0,1.071026491287233
90.0,1.0404054791075437
91.0,1.0600712391866023
92.0,1.0551997337785506
93.0,1.0874373694686967
94.0,1.0772278001244837
95.0,1.100433424049546
96.0,1.1178923004405013
97.0,1.0958750476092403
98.0,1.1133976160955874
99.0,1.1438334843827682
100.0,1.1475803918498355
101.0,1.1575918137510983
102.0,1.1457602947912116
103.0,1.1675454339240332
104.0,1.1788420473813472
105.0,1.1835233510164358
106.0,1.190041630606133
107.0,1.1667059367057024
108.0,1.1921323613898964
109.0,1.227556161977296
110.0,1.2182446119397283
111.0,1.222055062315452
112.0,1.2329455801673732
113.0,1.2409874613499083
114.0,1.2433970247972443
115.0,1.254378463395753
116.0,1.247300303146121
117.0,1.2597247903116282
118.0,1.272294222495246
119.0,1.2574413453630495
