name x y flux0 flux1 flux2 width rv
F03913 -13.510  44.891 2.95e-17 2.25e-17 1.56e-17 14.56 -725.32
F03905 -13.481  44.810 3.44e-17 2.60e-17 1.67e-17  8.76 -725.42
F03888 -13.448  44.940 3.10e-17 2.35e-17 1.58e-17 10.83 -725.48
F03902 -13.446  44.768 3.75e-17 2.67e-17 1.74e-17 19.01 -725.37
F03894 -13.371  44.943 3.05e-17 1.92e-17 1.37e-17 16.68 -725.41
F03895 -13.361  44.959 3.86e-17 2.68e-17 1.72e-17  8.16 -725.48
F03907 -13.342  44.990 3.93e-17 2.74e-17 1.86e-17 15.44 -725.52
F03901 -13.340  44.817 2.81e-17 1.92e-17 1.35e-17 16.83 -725.48
F03885 -13.308  44.928 4.08e-17 2.79e-17 1.93e-17 15.06 -725.42
F03908 -13.186  44.929 3.95e-17 2.54e-17 1.77e-17 11.60 -725.25
F03906 -13.060  44.940 3.44e-17 2.56e-17 1.64e-17 10.50 -725.40
F03909 -12.905  44.954 3.85e-17 3.00e-17 1.87e-17 15.79 -725.37
F05411  -2.355  38.461 7.07e-16 4.86e-16 2.94e-16 92.54 -186.49
F05397  -0.293  37.415 5.86e-16 3.87e-16 2.54e-16 76.29 -186.76
