name x y flux0 flux1 flux2 width rv
F00568   9.006  11.782 1.92e-17 1.59e-17 9.52e-18 12.45 -1083.64
F00565   9.024  11.903 1.94e-17 1.38e-17 9.21e-18 11.85 -1083.53
F00559   9.077  11.955 1.80e-17 1.30e-17 8.52e-18  8.19 -1083.58
F00553   9.088  11.699 1.73e-17 1.33e-17 9.57e-18 10.66 -1083.55
F00562   9.116  11.678 1.40e-17 1.01e-17 5.21e-18 11.09 -1083.41
F00549   9.131  11.704 1.59e-17 1.02e-17 8.94e-18 11.42 -1083.69
F00547   9.133  11.751 1.47e-17 1.10e-17 5.48e-18 12.16 -1083.60
F00536   9.150  11.845 2.00e-17 1.62e-17 9.61e-18 16.70 -1083.51
F00567   9.154  11.847 1.51e-17 1.24e-17 7.33e-18 13.26 -1083.57
F00563   9.156  11.840 1.55e-17 1.12e-17 7.42e-18 11.12 -1083.59
F00535   9.161  11.786 1.99e-17 1.30e-17 1.15e-17 12.21 -1083.79
F00588   9.162  11.758 1.75e-17 1.35e-17 9.05e-18 12.52 -1083.71
F00584   9.163  11.803 2.25e-17 1.45e-17 9.51e-18  9.32 -1083.67
F00537   9.165  11.818 1.26e-17 1.11e-17 8.11e-18  5.61 -1083.61
F00579   9.171  11.829 1.54e-17 1.42e-17 8.08e-18  8.74 -1083.69
F00590   9.172  11.823 1.69e-17 1.55e-17 9.68e-18 13.16 -1083.65
F00556   9.173  11.831 1.60e-17 1.02e-17 7.77e-18  7.33 -1083.52
F00577   9.173  11.809 1.85e-17 1.31e-17 1.01e-17  9.02 -1083.71
F00545   9.176  11.836 1.97e-17 1.47e-17 9.74e-18 14.87 -1083.56
F00578   9.177  11.759 2.06e-17 1.35e-17 8.32e-18 11.07 -1083.57
F00558   9.179  11.822 1.40e-17 1.30e-17 8.40e-18  9.79 -1083.59
F00546   9.180  11.432 1.46e-17 1.01e-17 6.86e-18 12.50 -1083.53
F00543   9.184  11.856 2.20e-17 1.32e-17 6.81e-18 13.70 -1083.54
F00575   9.184  11.827 1.60e-17 1.12e-17 7.33e-18 10.41 -1083.61
F00544   9.185  11.744 1.95e-17 1.31e-17 7.26e-18  9.76 -1083.62
F00582   9.186  11.820 1.71e-17 1.09e-17 7.25e-18 10.62 -1083.63
F00570   9.189  11.887 1.50e-17 1.08e-17 6.24e-18 11.99 -1083.39
F00583   9.189  11.839 2.07e-17 1.10e-17 9.43e-18  9.66 -1083.73
F00542   9.190  11.827 1.54e-17 1.12e-17 6.03e-18 13.66 -1083.53
F00557   9.193  11.882 1.98e-17 1.07e-17 7.25e-18  7.84 -1083.50
F00554   9.198  11.792 1.48e-17 1.03e-17 8.89e-18  9.42 -1083.73
F00552   9.200  11.889 2.22e-17 1.03e-17 7.89e-18  9.81 -1083.62
F00539   9.201  11.848 2.04e-17 1.17e-17 6.90e-18 12.94 -1083.53
F00586   9.202  11.852 1.99e-17 1.48e-17 7.27e-18 10.59 -1083.61
F00548   9.208  11.879 1.85e-17 1.52e-17 9.35e-18  6.44 -1083.62
F00589   9.212  11.789 1.90e-17 1.24e-17 7.75e-18 12.18 -1083.77
F00574   9.222  11.840 1.35e-17 1.16e-17 9.72e-18  8.64 -1083.58
F00581   9.244  11.879 1.78e-17 1.47e-17 9.59e-18 11.96 -1083.67
F00587   9.246  11.895 1.50e-17 1.19e-17 7.09e-18 12.18 -1083.70
F00564   9.248  11.995 1.68e-17 1.03e-17 7.52e-18 12.20 -1083.48
F00550   9.248  11.914 2.08e-17 1.49e-17 1.15e-17  9.00 -1083.38
F00585   9.265  11.874 1.63e-17 1.04e-17 8.43e-18 14.88 -1083.76
F00534   9.269  11.875 2.21e-17 1.05e-17 8.79e-18 10.36 -1083.71
F00551   9.281  11.823 1.46e-17 1.30e-17 7.32e-18  9.48 -1083.55
F00572   9.337  11.769 2.13e-17 1.69e-17 9.62e-18 12.34 -1083.65
F00569   9.356  11.888 1.79e-17 1.38e-17 9.92e-18 12.67 -1083.52
F00571   9.368  11.990 1.90e-17 1.08e-17 8.15e-18 14.42 -1083.73
