Time,Flux
0.0,1.0834734468673894
1.0,1.0783615883126352
2.0,1.062656674627275
3.0,1.106408820837664
4.0,1.072743806377691
5.0,1.090184670157537
6.0,1.133615786109095
7.0,1.1068143689543692
8.0,1.125455292181077
9.0,1.1197756546127624
10.0,1.132224476752492
11.0,1.127094254700084
12.0,1.1238675725498515
13.0,1.1540311130179313
14.0,1.1683249562094982
15.0,1.1585198232173588
16.0,1.166485995446106
17.0,1.191486125171907
18.0,1.1893111956526812
19.0,1.1973965109130411
20.0,1.2265195180522748
21.0,1.2645157842332557
22.0,1.1989470539530795
23.0,1.2453480671090484
24.0,1.2547377890444142
25.0,1.2667646519574147
26.0,1.2590079426819911
27.0,1.2410347191989484
28.0,1.2584400365381283
29.0,1.2952754206556043
30.0,1.2566886165823017
31.0,1.3024808319129486
32.0,1.3135406872866473
33.0,1.3015105306798305
34.0,1.322050970429733
35.0,1.273258991907581
36.0,1.1930360300728542
37.0,1.2003637326616634
38.0,1.1416711410224871
39.0,1.109712893207454
40.0,1.051153930102946
41.0,1.0224772129033677
42.0,1.0268303406438632
43.0,1.0490584524049307
44.0,1.0130399952125158
45.0,1.0169991289143585
46.0,1.0579512051603464
47.0,1.0490495309058225
48.0,1.0630400697788602
49.0,1.0747836218839817
50.0,1.080902530453991
51.0,1.0705832152624113
52.0,1.071251588160323
53.0,1.073602350717133
54.0,1.0834468883757433
55.0,1.068152609165921
56.0,1.1050158609985374
57.0,1.1157136812995512
58.0,1.1238910427374247
59.0,1.1259538580971369
60.0,1.152552522662244
61.0,1.1231105535605295
62.0,1.1466500296572082
63.0,1.15367134427194
64.0,1.1917716026864753
65.0,1.1714480466105766
66.0,1.1668356652928547
67.0,1.1950662902015379
68.0,1.1740283604929687
69.0,1.2156839291578532
70.0,1.1854270184193432
71.0,1.221307188644732
72.0,1.2319856060352739
73.0,1.2142141124470363
74.0,1.2285910316026636
75.0,1.2694660695660052
76.0,1.278815711534824
77.0,1.260393637185752
78.0,1.257032706626355
79.0,1.281611439734133
80.0,1.2759795080958414
81.0,1.3062205156966222
82.0,1.2992733058863637
83.0,1.2781481895077542
84.0,1.298005739076457
85.0,1.3148314047950276
86.0,1.2572504059680967
87.0,1.2511256770142865
88.0,1.1545152261537273
89.0,1.1444415185582302
90.0,1.0744823650041775
91.0,1.0447557552600637
92.0,0.9714000582185726
93.0,0.9985846686871349
94.0,1.0194112195236356
95.0,1.0237189681295524
96.0,1.051925648095748
97.0,1.0429068342720502
98.0,1.050155579847596
99.0,1.0477452044893796
100.0,1.0850507843553865
101.0,1.0589154289907603
102.0,1.0737258728717818
103.0,1.0758611628389576
104.0,1.051340073129644
105.0,1.1049057693878155
106.0,1.115730845072694
107.0,1.097546890102059
108.0,1.1069391662963364
109.0,1.0895074413325638
110.0,1.130733977296113
111.0,1.1481000865071467
112.0,1.1322033405697336
113.0,1.1564755664457285
114.0,1.1535095014849013
115.0,1.1791001679833888
116.0,1.1682057244730244
117.0,1.1896322783717304
118.0,1.1832762737837874
119.0,1.2034769659680207
