name x y flux0 flux1 flux2 width rv
F06065 -12.989  -0.515 1.80e-17 1.82e-17 9.50e-18 15.86 -884.10
F06068 -12.869  -1.024 2.60e-17 2.10e-17 1.46e-17 12.02 -884.09
F06085 -12.775  -0.781 2.12e-17 1.88e-17 9.88e-18 11.22 -884.08
F06092 -12.773  -0.730 1.72e-17 1.26e-17 8.05e-18 10.14 -884.01
F06088 -12.748  -0.794 2.23e-17 1.27e-17 9.50e-18 13.76 -884.06
F06102 -12.748  -0.718 2.03e-17 1.48e-17 8.98e-18 12.68 -884.10
F06084 -12.740  -1.130 2.47e-17 1.65e-17 1.26e-17 14.40 -884.03
F06067 -12.696  -0.800 2.38e-17 2.52e-17 1.38e-17  9.72 -884.24
F06098 -12.677  -0.428 3.02e-17 1.91e-17 1.24e-17  8.07 -884.08
F06076 -12.667  -0.802 2.22e-17 1.79e-17 1.49e-17 14.81 -883.96
F06095 -12.664  -0.798 3.95e-17 2.27e-17 1.59e-17  9.31 -884.18
F06069 -12.655  -0.793 2.52e-17 1.92e-17 9.99e-18  9.74 -884.09
F06090 -12.650  -0.845 2.30e-17 1.71e-17 1.08e-17 12.66 -884.26
F06091 -12.650  -0.750 3.28e-17 1.66e-17 8.79e-18  9.31 -884.07
F06079 -12.641  -1.030 2.84e-17 2.40e-17 1.14e-17 18.50 -884.05
F06072 -12.633  -0.814 2.39e-17 2.16e-17 1.05e-17 13.16 -884.18
F06078 -12.632  -0.788 2.63e-17 1.43e-17 1.31e-17 15.72 -884.17
F06075 -12.632  -0.858 2.06e-17 1.84e-17 1.07e-17 11.41 -884.05
F06101 -12.628  -0.755 2.03e-17 2.11e-17 1.21e-17  6.59 -884.07
F06062 -12.628  -0.796 1.79e-17 1.39e-17 9.12e-18 16.11 -883.89
F06073 -12.626  -0.811 1.54e-17 1.31e-17 9.75e-18 14.44 -883.82
F06064 -12.625  -0.355 1.70e-17 1.65e-17 9.50e-18 21.07 -884.11
F06081 -12.624  -0.794 2.62e-17 1.92e-17 1.45e-17  7.96 -884.19
F06074 -12.623  -0.689 2.67e-17 1.38e-17 1.08e-17 11.97 -884.11
F06094 -12.621  -0.790 2.84e-17 1.35e-17 1.43e-17  9.49 -884.17
F06100 -12.620  -0.802 2.82e-17 1.63e-17 9.12e-18 12.87 -883.93
F06096 -12.620  -0.794 2.62e-17 1.69e-17 9.87e-18 12.28 -884.23
F06083 -12.618  -0.824 2.62e-17 1.78e-17 1.20e-17 13.09 -884.11
F06070 -12.616  -0.802 2.00e-17 1.66e-17 9.88e-18  9.92 -884.18
F06077 -12.614  -0.852 2.41e-17 1.62e-17 1.41e-17 17.80 -883.98
F06071 -12.611  -0.810 1.28e-17 1.34e-17 6.08e-18 13.66 -884.16
F06063 -12.607  -0.748 2.53e-17 1.67e-17 1.19e-17 11.28 -884.06
F06089 -12.552  -0.809 2.29e-17 1.94e-17 9.74e-18 15.43 -883.86
F06086 -12.550  -0.809 3.05e-17 1.80e-17 8.24e-18 18.55 -884.11
F06093 -12.547  -0.696 2.07e-17 1.63e-17 1.45e-17 15.54 -883.95
F06082 -12.524  -0.778 2.73e-17 1.75e-17 1.16e-17 15.57 -883.98
F06066 -12.485  -0.766 2.81e-17 1.88e-17 8.80e-18 14.09 -883.97
F06087 -12.447  -0.865 3.02e-17 2.20e-17 1.16e-17 10.22 -884.11
F06097 -12.373  -0.344 2.26e-17 2.00e-17 1.19e-17 15.09 -884.11
F12078  -3.851  -3.067 3.68e-17 2.57e-17 1.51e-17 13.09 -758.12
F12068  -3.751  -3.565 3.53e-17 2.45e-17 1.77e-17 15.96 -758.14
F12079  -3.685  -3.382 2.59e-17 1.93e-17 1.17e-17 19.84 -758.16
F12071  -3.637  -3.086 3.64e-17 3.01e-17 1.63e-17 16.79 -758.12
F12062  -3.586  -3.134 3.08e-17 2.32e-17 1.71e-17 19.59 -758.22
F12101  -3.562  -3.445 3.98e-17 3.86e-17 1.47e-17 16.99 -758.10
F12073  -3.493  -3.375 3.37e-17 3.03e-17 1.76e-17 15.78 -758.16
F12102  -3.456  -3.104 3.15e-17 1.92e-17 1.36e-17 19.03 -758.03
F12098  -3.437  -3.004 3.27e-17 2.54e-17 1.37e-17 18.06 -758.24
F12061  -3.421  -3.087 3.73e-17 2.02e-17 2.16e-17 10.18 -758.16
F12065  -3.409  -3.072 3.40e-17 1.70e-17 1.67e-17 17.08 -758.12
F12100  -3.389  -3.190 2.73e-17 1.99e-17 1.25e-17 17.00 -758.18
F12086  -3.389  -3.165 3.02e-17 2.54e-17 1.50e-17 13.94 -758.24
F12074  -3.378  -3.097 2.81e-17 1.71e-17 1.46e-17 15.20 -758.28
F12104  -3.364  -2.803 3.60e-17 3.63e-17 2.01e-17  6.93 -758.05
F12067  -3.356  -2.978 3.55e-17 2.37e-17 1.44e-17 13.68 -758.37
F12077  -3.356  -3.131 2.73e-17 2.07e-17 1.28e-17 12.10 -758.33
F12097  -3.355  -3.123 1.85e-17 1.28e-17 7.82e-18 11.12 -758.07
F12075  -3.340  -3.085 3.51e-17 2.91e-17 1.94e-17  7.02 -758.15
F12083  -3.338  -3.125 4.14e-17 2.56e-17 1.55e-17 18.92 -758.20
F12087  -3.338  -3.109 3.24e-17 2.15e-17 1.09e-17 11.97 -758.16
F12092  -3.338  -3.109 3.90e-17 2.33e-17 1.74e-17 14.62 -758.26
F12109  -3.336  -2.923 3.40e-17 1.72e-17 1.52e-17 10.09 -758.24
F12094  -3.335  -3.073 2.69e-17 2.37e-17 1.12e-17  7.47 -758.12
F12096  -3.334  -3.104 4.05e-17 2.01e-17 1.44e-17 15.62 -758.19
F12108  -3.334  -3.127 4.25e-17 2.60e-17 1.59e-17 10.28 -758.20
F12095  -3.331  -3.093 2.19e-17 1.61e-17 1.10e-17  9.92 -758.23
F12082  -3.325  -3.323 4.47e-17 2.59e-17 2.18e-17 12.36 -758.24
F12080  -3.325  -3.094 4.07e-17 2.96e-17 1.86e-17 20.54 -758.20
F12105  -3.323  -3.046 3.01e-17 1.92e-17 1.17e-17 10.68 -758.05
F12070  -3.322  -3.091 2.57e-17 1.59e-17 1.08e-17  9.67 -758.02
F12076  -3.318  -3.099 4.00e-17 3.14e-17 2.19e-17 14.54 -758.30
F12110  -3.318  -3.110 2.59e-17 1.40e-17 1.02e-17  8.40 -758.17
F12091  -3.318  -3.098 4.67e-17 2.45e-17 1.74e-17 10.74 -758.01
F12089  -3.314  -3.098 2.67e-17 1.86e-17 1.34e-17 12.75 -758.09
F12066  -3.310  -3.374 3.08e-17 2.35e-17 1.07e-17 21.42 -758.20
F12107  -3.309  -3.036 3.25e-17 2.82e-17 1.78e-17 16.49 -758.14
F12063  -3.309  -3.088 3.30e-17 2.84e-17 1.65e-17 12.07 -758.04
F12085  -3.305  -3.108 3.59e-17 2.13e-17 1.38e-17 20.49 -758.17
