name x y flux0 flux1 flux2 width rv
F11990 -44.930  25.039 1.37e-16 8.57e-17 5.85e-17 29.98 -435.79
F03432 -44.929  25.597 2.38e-16 1.54e-16 9.09e-17 39.95 -283.53
F12000 -44.913  25.150 9.14e-17 5.39e-17 3.99e-17 34.37 -435.62
F11977 -44.890  24.861 8.41e-17 5.79e-17 3.36e-17 24.12 -435.77
F11986 -44.863  25.076 1.10e-16 7.81e-17 5.16e-17 14.51 -435.82
F11991 -44.860  25.209 1.04e-16 8.36e-17 5.01e-17 21.59 -435.72
F12001 -44.858  24.998 8.94e-17 6.95e-17 4.31e-17 27.21 -435.83
F12007 -44.851  24.867 8.58e-17 6.25e-17 4.02e-17 24.74 -436.03
F03419 -44.850  25.274 2.61e-16 1.85e-16 1.30e-16 43.90 -283.56
F11984 -44.838  25.122 6.70e-17 5.37e-17 3.63e-17 25.82 -435.89
F03444 -44.835  25.848 2.05e-16 1.62e-16 1.07e-16 49.94 -283.32
F11974 -44.831  24.996 1.07e-16 9.04e-17 5.62e-17 24.89 -435.89
F03445 -44.828  25.282 1.86e-16 1.38e-16 7.92e-17 26.61 -283.56
F12006 -44.805  25.216 8.61e-17 5.17e-17 3.74e-17 13.77 -435.59
F03422 -44.803  25.632 2.47e-16 1.92e-16 1.11e-16 30.34 -283.38
F11964 -44.801  25.158 1.08e-16 7.38e-17 4.32e-17 19.85 -435.79
F11976 -44.796  25.204 1.39e-16 7.75e-17 4.95e-17 20.90 -435.73
F11960 -44.795  24.832 1.08e-16 7.28e-17 4.69e-17 24.84 -435.77
F03415 -44.789  25.380 2.69e-16 1.76e-16 1.27e-16 39.74 -283.46
F11983 -44.785  25.091 9.42e-17 6.63e-17 4.76e-17 15.45 -435.65
F11961 -44.770  25.094 9.04e-17 6.19e-17 3.98e-17 13.70 -435.82
F11971 -44.769  25.039 1.29e-16 7.94e-17 4.52e-17 29.05 -435.84
F11993 -44.763  25.152 1.01e-16 8.60e-17 5.67e-17 30.39 -435.77
F11992 -44.762  25.162 9.85e-17 7.00e-17 4.32e-17 26.54 -435.78
F11963 -44.759  25.080 6.60e-17 4.24e-17 2.62e-17 27.43 -435.71
F12002 -44.759  25.069 8.78e-17 6.08e-17 4.34e-17 27.15 -435.68
F11973 -44.756  25.086 1.08e-16 7.82e-17 4.56e-17 27.16 -435.87
F11980 -44.756  25.054 9.51e-17 7.31e-17 3.89e-17 27.10 -435.95
F11966 -44.753  25.051 1.02e-16 6.67e-17 4.80e-17 37.11 -435.74
F12003 -44.753  25.487 1.28e-16 8.39e-17 5.51e-17 23.91 -436.04
F11997 -44.749  25.065 8.70e-17 7.12e-17 4.68e-17 35.84 -435.64
F11994 -44.748  25.071 7.85e-17 6.36e-17 3.71e-17 28.03 -435.88
F03410 -44.743  25.680 2.33e-16 1.75e-16 1.05e-16 35.92 -283.32
F11979 -44.738  25.043 1.24e-16 8.67e-17 5.57e-17 18.83 -435.83
F03428 -44.709  25.330 2.49e-16 1.36e-16 8.96e-17 40.32 -283.42
F03414 -44.706  25.391 1.94e-16 1.28e-16 1.05e-16 32.99 -283.50
F03417 -44.695  25.662 2.16e-16 1.59e-16 1.04e-16 53.17 -283.39
F03426 -44.687  25.379 2.81e-16 1.96e-16 1.41e-16 20.57 -283.42
F03427 -44.687  25.373 2.27e-16 1.87e-16 1.20e-16 43.34 -283.36
F03408 -44.685  25.384 2.18e-16 1.85e-16 9.81e-17 43.66 -283.45
F12004 -44.684  24.996 1.01e-16 7.95e-17 5.18e-17 32.06 -435.94
F03449 -44.681  25.475 3.01e-16 1.76e-16 1.26e-16 60.93 -283.37
F03443 -44.676  25.381 2.50e-16 1.73e-16 1.12e-16 42.46 -283.46
F11989 -44.673  25.254 1.17e-16 7.34e-17 4.89e-17 16.96 -435.70
F12005 -44.669  25.110 7.99e-17 7.00e-17 4.69e-17 15.45 -435.72
F03413 -44.666  25.369 1.83e-16 1.20e-16 7.52e-17 34.28 -283.40
F03441 -44.665  25.230 2.43e-16 1.90e-16 1.14e-16 22.11 -283.48
F03425 -44.654  25.363 3.06e-16 2.08e-16 1.35e-16 41.55 -283.33
F03412 -44.643  25.160 2.44e-16 1.82e-16 1.01e-16 38.01 -283.46
F11972 -44.642  25.128 1.04e-16 7.37e-17 5.29e-17 22.98 -435.71
F03436 -44.637  25.342 2.09e-16 1.76e-16 1.10e-16 52.02 -283.30
F03423 -44.637  25.333 2.27e-16 1.71e-16 1.28e-16 28.21 -283.40
F03440 -44.631  25.307 2.57e-16 1.71e-16 1.16e-16 23.90 -283.52
F11981 -44.618  25.057 8.64e-17 5.62e-17 3.58e-17 23.95 -435.81
F11965 -44.613  24.669 1.06e-16 7.28e-17 5.30e-17 26.04 -435.98
F03437 -44.611  25.573 2.08e-16 1.52e-16 1.02e-16 64.71 -283.42
F11985 -44.601  24.691 1.09e-16 7.77e-17 4.36e-17 26.84 -435.68
F03424 -44.587  25.479 1.85e-16 1.30e-16 1.01e-16 40.29 -283.54
F11968 -44.577  24.761 6.66e-17 5.04e-17 3.35e-17 24.41 -435.84
F11962 -44.547  26.184 1.13e-16 7.67e-17 4.99e-17 31.50 -435.61
F11978 -44.518  24.867 1.05e-16 6.99e-17 5.31e-17 23.36 -435.87
