name x y flux0 flux1 flux2 width rv
F00093  18.151 -37.714 8.91e-17 5.99e-17 3.56e-17 25.75 -511.53
F00058  18.634 -37.575 5.98e-17 2.81e-17 2.53e-17 24.30 -511.74
F00084  18.730 -37.637 8.07e-17 4.98e-17 3.65e-17 17.22 -511.83
F00088  18.757 -37.767 7.59e-17 4.46e-17 3.68e-17 20.62 -511.55
F00064  18.765 -37.438 5.63e-17 4.91e-17 2.06e-17 19.40 -511.52
F00057  18.811 -37.237 8.71e-17 6.72e-17 3.87e-17 22.03 -511.44
F00083  18.829 -37.763 1.02e-16 6.97e-17 5.35e-17 21.93 -511.62
F00078  18.832 -37.677 7.46e-17 6.08e-17 3.17e-17 22.92 -511.60
F00050  18.836 -37.694 6.28e-17 5.60e-17 4.44e-17 23.47 -511.55
F00051  18.900 -37.515 1.08e-16 4.11e-17 5.66e-17 27.27 -511.46
F00097  18.912 -37.893 9.14e-17 6.05e-17 3.97e-17 23.48 -511.65
F00063  18.915 -37.038 6.70e-17 4.04e-17 2.57e-17 28.18 -511.67
F00070  18.977 -37.493 1.10e-16 7.91e-17 4.36e-17 25.27 -511.55
F00068  19.001 -37.800 5.91e-17 4.11e-17 3.65e-17 14.73 -511.58
F00096  19.003 -37.560 1.36e-16 7.14e-17 4.93e-17 22.25 -511.67
F00080  19.054 -37.729 8.47e-17 3.29e-17 3.03e-17 22.12 -511.68
F00090  19.065 -37.645 9.90e-17 4.69e-17 3.79e-17 11.10 -511.67
F00056  19.079 -37.635 8.28e-17 6.06e-17 2.54e-17 22.27 -511.50
F00081  19.093 -37.655 5.60e-17 4.41e-17 2.99e-17 30.09 -511.51
F00086  19.118 -37.608 8.42e-17 6.12e-17 4.02e-17 25.55 -511.63
F00099  19.120 -37.662 4.63e-17 3.12e-17 2.55e-17 14.15 -511.64
F00055  19.121 -37.602 6.22e-17 5.09e-17 3.51e-17 24.43 -511.51
F00087  19.122 -37.600 4.22e-17 3.33e-17 2.66e-17 21.50 -511.74
F00067  19.129 -37.609 9.10e-17 7.13e-17 5.10e-17 27.35 -511.63
F00054  19.132 -37.596 5.96e-17 6.06e-17 3.84e-17 22.58 -511.70
F00073  19.132 -37.688 8.22e-17 5.98e-17 3.70e-17 32.04 -511.45
F00082  19.141 -37.602 6.73e-17 6.67e-17 4.16e-17 20.84 -511.63
F00075  19.142 -37.604 4.65e-17 3.25e-17 2.08e-17 13.52 -511.82
F00060  19.142 -37.619 5.90e-17 4.85e-17 2.63e-17 21.41 -511.60
F00052  19.144 -37.635 6.98e-17 5.15e-17 2.98e-17 20.62 -511.68
F00053  19.146 -37.605 8.12e-17 3.93e-17 3.13e-17 18.56 -511.58
F00059  19.148 -37.590 7.63e-17 4.35e-17 3.08e-17 14.21 -511.53
F00077  19.149 -38.246 6.68e-17 5.82e-17 1.87e-17 23.30 -511.63
F00095  19.149 -37.601 7.62e-17 6.00e-17 4.41e-17 17.87 -511.57
F00072  19.149 -37.599 6.05e-17 4.73e-17 3.14e-17 16.93 -511.56
F00091  19.150 -37.592 6.28e-17 4.90e-17 3.63e-17 15.15 -511.63
