name x y flux0 flux1 flux2 width rv
F09575   9.460   3.118 1.03e-16 7.38e-17 4.52e-17 25.22 -446.05
F09571   9.548   1.813 1.05e-16 6.02e-17 4.22e-17 18.28 -445.96
F09579   9.622   2.450 1.25e-16 7.49e-17 5.46e-17 36.19 -445.78
F09543   9.665   1.643 8.43e-17 5.96e-17 5.05e-17 27.18 -445.92
F09567   9.677   1.687 9.64e-17 7.75e-17 5.25e-17 30.27 -446.04
F09545   9.786   2.195 8.90e-17 6.88e-17 4.26e-17 23.01 -446.08
F09546   9.798   1.665 1.14e-16 6.27e-17 4.52e-17 24.88 -445.91
F09578   9.799   1.811 8.86e-17 8.28e-17 4.78e-17 25.60 -446.02
F09553   9.822   1.947 8.28e-17 6.17e-17 3.70e-17 35.01 -445.86
F09577   9.823   1.963 8.23e-17 5.89e-17 4.60e-17 19.33 -446.06
F09580   9.841   1.831 1.14e-16 5.83e-17 4.04e-17 23.98 -445.96
F09561   9.861   1.966 1.11e-16 8.94e-17 3.97e-17 11.58 -445.91
F09542   9.876   1.852 1.55e-16 7.25e-17 6.00e-17 17.94 -445.94
F09581   9.880   1.764 8.33e-17 5.41e-17 3.90e-17 24.60 -445.93
F09548   9.902   1.839 9.53e-17 6.07e-17 4.01e-17 34.33 -445.98
F09564   9.906   1.848 1.19e-16 7.84e-17 5.40e-17 20.47 -445.92
F09576   9.909   1.992 1.14e-16 7.46e-17 4.69e-17 27.45 -445.95
F09562   9.910   1.674 8.44e-17 5.21e-17 3.12e-17 34.02 -446.14
F09573   9.917   1.822 6.68e-17 5.79e-17 4.05e-17 13.88 -445.95
F09560   9.920   1.941 9.61e-17 5.30e-17 4.46e-17 30.70 -445.92
F09570   9.923   1.890 8.13e-17 4.26e-17 3.78e-17 19.29 -446.14
F09572   9.926   1.792 9.22e-17 8.03e-17 4.36e-17 13.43 -446.04
F09582   9.930   1.848 8.20e-17 6.81e-17 3.69e-17 31.42 -445.92
F09549   9.936   1.839 9.08e-17 7.04e-17 4.77e-17 28.34 -445.96
F09583   9.938   1.874 1.28e-16 8.62e-17 4.24e-17 36.89 -445.94
F09566   9.941   1.784 8.21e-17 7.61e-17 4.08e-17 17.51 -445.98
F09556   9.963   1.886 8.02e-17 5.31e-17 3.60e-17 20.78 -445.95
F09558   9.965   1.822 9.84e-17 6.87e-17 5.46e-17 21.37 -446.23
F09544   9.978   1.437 1.10e-16 5.18e-17 4.25e-17 31.51 -446.04
F09551   9.978   1.821 5.48e-17 5.01e-17 3.05e-17 19.01 -446.05
F09584   9.981   1.822 1.00e-16 8.82e-17 4.76e-17 26.09 -445.92
F09565   9.984   1.873 1.33e-16 6.95e-17 5.47e-17 26.32 -446.14
F09585   9.996   1.884 1.00e-16 6.43e-17 4.52e-17 14.61 -446.08
F09563  10.017   1.807 1.13e-16 7.81e-17 6.45e-17 29.37 -446.02
F09554  10.020   1.822 1.06e-16 4.70e-17 4.26e-17 23.22 -446.14
F09555  10.026   1.840 1.07e-16 6.41e-17 5.27e-17 20.14 -446.09
F09569  10.038   2.042 9.97e-17 6.58e-17 5.56e-17 21.94 -446.03
F09574  10.086   1.443 8.18e-17 5.09e-17 3.82e-17 24.41 -446.07
F09547  10.111   1.237 9.38e-17 7.58e-17 6.24e-17 28.19 -446.02
F09557  10.140   1.447 9.25e-17 6.63e-17 4.42e-17 14.22 -445.90
F09552  10.170   1.581 9.67e-17 7.09e-17 6.04e-17 27.73 -445.94
F09550  10.258   1.575 1.06e-16 7.66e-17 4.61e-17 33.10 -445.98
F09568  10.376   0.872 1.37e-16 7.34e-17 4.48e-17 21.52 -445.88
F09586  10.464   1.453 1.26e-16 7.49e-17 6.14e-17 16.66 -445.82
F09559  10.532   2.188 1.01e-16 7.09e-17 5.43e-17 35.28 -445.93
F01293  13.792   0.301 1.47e-17 1.30e-17 8.95e-18 10.60 -1011.36
F11939  13.798  14.261 4.24e-17 2.88e-17 2.07e-17 14.45 -712.06
F11934  13.811  13.848 3.86e-17 2.95e-17 2.09e-17 12.98 -711.88
F11941  13.811  14.389 2.96e-17 2.97e-17 1.84e-17 22.39 -712.03
F11933  13.837  14.176 3.37e-17 3.04e-17 1.75e-17 17.97 -712.02
F11931  13.953  14.192 4.06e-17 2.12e-17 1.55e-17 20.10 -712.12
F01265  13.963   0.526 2.04e-17 1.51e-17 8.24e-18 11.94 -1011.11
F01294  13.969   0.489 1.56e-17 1.03e-17 6.88e-18  7.99 -1011.14
F01292  13.983   0.471 1.75e-17 1.16e-17 1.15e-17 12.97 -1011.10
F01272  13.993   0.713 2.51e-17 1.45e-17 9.42e-18  6.27 -1011.11
F11935  13.995  14.184 4.59e-17 3.11e-17 2.08e-17 15.33 -712.07
F11932  14.016  14.173 4.61e-17 3.10e-17 1.54e-17 17.76 -712.06
F11936  14.051  14.328 5.34e-17 3.82e-17 1.83e-17 15.30 -712.00
F01288  14.081   0.475 1.98e-17 1.58e-17 8.45e-18 13.87 -1011.11
F01266  14.099   0.505 1.62e-17 1.19e-17 9.07e-18 11.01 -1011.04
F01269  14.100   0.484 1.66e-17 1.31e-17 7.02e-18 16.44 -1011.02
F01270  14.104   0.496 2.00e-17 1.33e-17 1.01e-17  8.71 -1011.06
F01291  14.104   0.496 2.09e-17 1.31e-17 1.02e-17 10.40 -1011.14
F01282  14.108   0.497 2.19e-17 1.45e-17 9.88e-18  9.86 -1011.27
F01264  14.111   0.500 2.22e-17 1.43e-17 9.23e-18 13.53 -1011.12
F01284  14.111   0.453 1.66e-17 1.25e-17 7.81e-18  9.61 -1011.17
F01285  14.115   0.481 1.60e-17 1.10e-17 7.84e-18 13.27 -1011.12
F01278  14.115   0.482 1.72e-17 1.32e-17 9.18e-18  7.63 -1011.23
F01290  14.117   0.438 2.29e-17 1.12e-17 6.52e-18 11.85 -1011.03
F01276  14.118   0.534 1.28e-17 1.24e-17 7.90e-18  5.69 -1011.07
F01268  14.119   0.443 2.16e-17 1.50e-17 1.02e-17  9.29 -1011.10
F01274  14.126   0.499 1.72e-17 1.11e-17 7.79e-18 11.73 -1010.90
F01263  14.135   0.487 1.69e-17 1.17e-17 8.94e-18  9.88 -1011.11
F01267  14.139   0.484 2.03e-17 1.32e-17 1.07e-17 12.29 -1010.95
F01283  14.143   0.522 1.76e-17 1.46e-17 9.00e-18  9.62 -1011.03
F01279  14.154   0.551 2.26e-17 1.66e-17 9.02e-18 11.07 -1011.02
F01277  14.157   0.523 2.07e-17 1.50e-17 8.76e-18 12.35 -1011.02
F01280  14.159   0.623 2.82e-17 1.39e-17 9.44e-18 10.36 -1011.20
F01286  14.162   0.487 2.15e-17 1.49e-17 7.15e-18 13.07 -1011.04
F01275  14.169   0.449 1.91e-17 1.68e-17 1.04e-17  7.16 -1011.31
F01262  14.175   0.475 1.96e-17 1.32e-17 6.97e-18  6.94 -1011.21
F01271  14.176   0.507 2.04e-17 1.58e-17 8.76e-18 11.29 -1011.07
F06302  14.181   0.336 1.32e-17 1.02e-17 6.53e-18  7.15 -1125.18
F01295  14.221   0.576 1.31e-17 1.33e-17 9.18e-18  8.66 -1011.06
F01287  14.236   0.565 2.69e-17 1.55e-17 1.03e-17 16.36 -1011.13
F01281  14.241   0.674 1.59e-17 1.04e-17 7.68e-18  8.89 -1010.96
F11937  14.251  14.467 4.41e-17 2.91e-17 2.11e-17  8.81 -712.16
F01273  14.279   0.504 1.39e-17 1.09e-17 4.71e-18  8.64 -1011.13
F11940  14.282  14.170 4.20e-17 3.08e-17 1.64e-17 12.76 -711.95
F06301  14.338   0.835 2.02e-17 1.15e-17 9.25e-18 10.50 -1125.18
F06300  14.368   0.800 1.74e-17 1.11e-17 6.76e-18 10.92 -1125.33
F06307  14.370   0.800 1.60e-17 1.12e-17 6.49e-18  7.89 -1125.43
F06304  14.381   0.814 1.89e-17 1.55e-17 7.04e-18 13.35 -1125.32
F11938  14.391  13.688 2.87e-17 2.36e-17 1.65e-17 15.08 -712.09
F06309  14.429   0.740 1.66e-17 1.04e-17 8.36e-18  7.76 -1125.43
F06308  14.471   0.774 1.76e-17 1.07e-17 6.37e-18  8.96 -1125.37
F06313  14.516   0.743 1.44e-17 1.11e-17 6.94e-18  5.38 -1125.29
F06311  14.530   1.021 1.97e-17 1.12e-17 9.15e-18  6.88 -1125.18
F06310  14.845   0.775 1.83e-17 1.25e-17 1.02e-17 10.93 -1125.23
