name x y flux0 flux1 flux2 width rv
F09100 -14.078  19.960 3.41e-17 2.02e-17 1.32e-17 14.74 -686.95
F09097 -14.034  19.621 4.40e-17 3.48e-17 2.34e-17 23.45 -686.72
F09105 -14.024  19.827 3.74e-17 2.63e-17 1.50e-17 19.41 -686.86
F09110 -14.006  19.714 4.09e-17 2.34e-17 1.60e-17 12.39 -687.03
F09096 -14.003  19.874 4.00e-17 3.33e-17 2.12e-17  4.95 -686.86
F09102 -13.993  19.586 3.45e-17 2.46e-17 1.73e-17 13.75 -686.72
F09098 -13.981  19.957 4.78e-17 3.59e-17 2.54e-17 14.25 -686.85
F09094 -13.957  19.864 3.60e-17 3.04e-17 1.59e-17 17.00 -686.88
F09091 -13.933  19.781 4.26e-17 4.05e-17 2.05e-17 20.63 -686.62
F09090 -13.930  19.820 3.76e-17 2.25e-17 1.57e-17 15.61 -686.74
F09108 -13.925  19.607 5.02e-17 3.19e-17 2.28e-17 18.36 -686.78
F09111 -13.923  19.872 3.08e-17 2.19e-17 1.14e-17  6.89 -686.77
F09087 -13.919  19.796 4.53e-17 3.92e-17 2.13e-17 16.11 -686.91
F09086 -13.918  19.911 3.52e-17 2.38e-17 1.46e-17 23.35 -686.68
F09107 -13.918  19.831 4.04e-17 2.63e-17 1.79e-17 18.76 -686.86
F09089 -13.918  19.883 3.43e-17 2.49e-17 1.91e-17 16.42 -686.73
F09099 -13.915  19.780 4.20e-17 2.72e-17 1.58e-17 14.96 -686.77
F09112 -13.914  19.823 4.48e-17 2.97e-17 1.95e-17 18.15 -686.90
F09095 -13.907  19.811 4.95e-17 3.84e-17 2.12e-17 22.07 -686.79
F09109 -13.907  19.815 3.41e-17 2.26e-17 1.44e-17  7.32 -686.97
F09093 -13.874  19.878 3.68e-17 2.32e-17 2.21e-17 23.97 -686.83
F09101 -13.862  19.835 4.53e-17 2.76e-17 2.13e-17 13.17 -686.81
F09088 -13.826  19.711 3.93e-17 2.75e-17 2.09e-17 15.37 -686.76
F09106 -13.692  19.760 5.17e-17 2.90e-17 2.15e-17 13.68 -686.71
F09103 -13.681  19.823 1.63e-17 1.22e-17 8.23e-18 20.02 -686.80
F09092 -13.513  20.044 5.31e-17 3.44e-17 2.33e-17 10.89 -686.96
F09104 -13.412  19.749 3.31e-17 2.38e-17 1.51e-17  8.43 -686.75
F11654 -11.123  29.888 2.02e-17 1.49e-17 1.17e-17  9.76 -821.89
F05867  -4.917  16.424 1.72e-17 1.37e-17 7.11e-18 14.25 -989.60
F05886  -4.868  16.657 2.38e-17 1.58e-17 1.24e-17 13.56 -989.52
F05880  -4.811  16.587 1.96e-17 1.19e-17 9.66e-18 12.84 -989.74
F05875  -4.767  16.554 1.88e-17 1.57e-17 9.44e-18 12.57 -989.66
F05871  -4.765  16.486 1.60e-17 1.08e-17 7.30e-18 14.37 -989.64
F05854  -4.753  16.539 2.30e-17 1.51e-17 1.16e-17 11.34 -989.65
F05883  -4.731  16.427 2.30e-17 1.46e-17 1.21e-17 14.68 -989.81
F08753  -4.654  21.897 8.90e-17 5.04e-17 3.53e-17 23.42 -518.21
F05872  -4.649  16.539 2.08e-17 1.38e-17 1.11e-17 12.71 -989.65
F05879  -4.643  16.513 1.99e-17 1.40e-17 8.23e-18 11.28 -989.76
F05868  -4.636  16.558 2.02e-17 1.63e-17 8.64e-18  7.69 -989.60
F08715  -4.629  22.231 4.34e-17 3.48e-17 2.10e-17 20.94 -518.29
F05882  -4.621  16.539 1.55e-17 1.02e-17 7.29e-18 14.21 -989.77
F05862  -4.617  16.549 2.48e-17 1.58e-17 1.00e-17  9.50 -989.55
