name x y flux0 flux1 flux2 width rv
F00605   2.001 -42.605 1.62e-17 1.35e-17 6.65e-18  7.03 -1102.95
F00603   2.131 -42.565 1.90e-17 1.29e-17 8.31e-18 10.67 -1103.29
F00613   2.166 -42.551 1.97e-17 1.40e-17 7.79e-18 12.16 -1103.10
F00611   2.179 -42.568 1.34e-17 1.19e-17 7.26e-18  9.36 -1103.24
F00601   2.268 -42.614 1.66e-17 1.26e-17 5.45e-18 13.43 -1103.07
F00593   2.290 -42.595 1.29e-17 1.26e-17 6.65e-18  7.37 -1103.20
F00614   2.290 -42.542 2.25e-17 1.08e-17 7.35e-18  6.02 -1103.08
F00618   2.299 -42.587 2.12e-17 1.64e-17 7.22e-18  6.67 -1103.07
F00600   2.302 -42.596 1.23e-17 1.24e-17 6.47e-18 10.57 -1103.30
F00607   2.316 -42.596 1.79e-17 1.28e-17 9.85e-18  6.91 -1103.20
F00595   2.319 -42.591 1.38e-17 1.34e-17 8.91e-18 10.49 -1103.43
F00608   2.319 -42.544 1.27e-17 1.57e-17 7.29e-18 10.92 -1103.15
F00598   2.321 -42.557 1.56e-17 1.30e-17 1.03e-17  7.29 -1102.99
F00612   2.323 -42.791 1.71e-17 1.30e-17 9.60e-18 13.15 -1103.02
F00591   2.329 -42.578 1.49e-17 1.32e-17 6.20e-18  8.36 -1103.21
F00610   2.350 -42.577 1.26e-17 1.41e-17 7.31e-18 11.89 -1103.34
F00597   2.375 -42.386 1.99e-17 1.36e-17 1.03e-17  8.77 -1103.17
F00602   2.381 -42.554 1.98e-17 1.08e-17 8.19e-18  8.17 -1103.15
F00616   2.393 -42.584 1.37e-17 1.10e-17 5.64e-18  7.43 -1103.24
F00129  11.686 -37.004 2.46e-17 1.82e-17 8.78e-18 13.94 -879.03
F00121  11.706 -36.929 3.52e-17 2.14e-17 1.06e-17 11.36 -878.95
F00131  11.747 -36.993 1.78e-17 1.65e-17 9.89e-18 14.84 -878.97
F00130  11.762 -36.914 2.60e-17 2.10e-17 1.78e-17 11.03 -878.96
F00123  11.805 -37.008 2.75e-17 1.68e-17 1.08e-17  8.21 -878.87
F00124  11.837 -37.059 2.67e-17 2.49e-17 1.39e-17  8.85 -879.00
F00122  11.840 -37.056 1.95e-17 1.73e-17 1.66e-17 17.21 -878.90
F00132  11.847 -36.991 1.92e-17 1.45e-17 1.17e-17 10.31 -879.00
F00135  11.848 -37.050 2.34e-17 2.20e-17 1.60e-17 15.75 -879.14
F00126  11.880 -37.005 2.28e-17 1.55e-17 1.36e-17 13.18 -879.07
F00134  11.929 -37.470 2.54e-17 2.31e-17 1.52e-17 15.43 -879.00
F00127  11.941 -37.020 3.17e-17 1.61e-17 1.21e-17 14.54 -878.99
F00133  11.944 -37.102 2.17e-17 1.77e-17 1.09e-17 11.94 -878.99
F00125  11.991 -37.224 2.03e-17 1.38e-17 1.05e-17 19.14 -879.04
F00128  12.037 -37.428 3.07e-17 2.07e-17 8.85e-18 11.98 -878.86
