name x y flux0 flux1 flux2 width rv
F01336 -13.145 -16.694 4.01e-16 2.63e-16 1.82e-16 53.92 -207.19
F01374 -12.320 -16.042 5.10e-16 3.35e-16 1.76e-16 58.71 -207.29
F01317 -11.730 -16.666 5.96e-16 2.67e-16 2.43e-16 75.75 -207.35
F01347 -11.706 -16.692 4.66e-16 3.53e-16 2.20e-16 55.12 -207.44
F01357 -11.669 -15.269 3.60e-16 1.88e-16 1.33e-16 66.95 -207.54
F01321 -11.354 -15.814 5.62e-16 3.54e-16 2.17e-16 61.50 -207.30
F01366 -11.352 -16.145 5.74e-16 3.52e-16 3.14e-16 46.29 -207.33
F01339 -11.345 -16.607 5.11e-16 3.71e-16 2.63e-16 45.42 -207.40
F01365 -11.343 -15.676 5.36e-16 3.77e-16 2.37e-16 59.03 -207.42
F01355 -11.184 -15.753 3.94e-16 2.17e-16 1.54e-16 64.55 -207.32
F01373 -11.181 -15.227 5.69e-16 3.76e-16 2.62e-16 42.15 -207.19
F01323 -11.110 -15.121 4.98e-16 3.28e-16 2.37e-16 62.55 -207.24
F01354 -11.109 -16.191 4.79e-16 3.65e-16 1.97e-16 55.18 -207.51
F01372 -11.094 -15.335 3.06e-16 2.07e-16 1.68e-16 69.38 -207.41
F01368 -11.074 -15.935 4.85e-16 2.48e-16 2.81e-16 40.26 -207.34
F01345 -11.068 -15.763 4.20e-16 4.24e-16 2.55e-16 44.41 -207.48
F01351 -11.057 -15.573 5.45e-16 4.23e-16 2.50e-16 65.24 -207.26
F01342 -11.037 -15.829 3.57e-16 2.37e-16 2.00e-16 47.98 -207.24
F01328 -10.975 -15.686 3.09e-16 2.48e-16 2.30e-16 34.34 -207.37
F01327 -10.968 -15.256 2.96e-16 2.73e-16 1.99e-16 71.98 -207.31
F01341 -10.938 -15.270 4.80e-16 2.78e-16 2.18e-16 49.98 -207.27
F01353 -10.910 -15.482 3.51e-16 2.88e-16 1.71e-16 59.35 -207.29
F01326 -10.907 -15.608 3.73e-16 2.51e-16 1.77e-16 61.21 -207.39
F01364 -10.881 -15.634 3.75e-16 2.83e-16 1.44e-16 60.51 -207.26
F01332 -10.863 -15.794 5.07e-16 3.25e-16 2.09e-16 51.06 -207.31
F01344 -10.856 -15.704 4.29e-16 3.66e-16 2.06e-16 56.15 -207.39
F01352 -10.843 -15.934 3.08e-16 2.13e-16 1.38e-16 36.91 -207.30
F01337 -10.810 -15.608 4.30e-16 1.99e-16 1.67e-16 48.34 -207.36
F01359 -10.806 -15.600 5.53e-16 2.53e-16 1.56e-16 60.19 -207.40
F01319 -10.805 -15.398 3.23e-16 2.61e-16 1.68e-16 71.93 -207.51
F01322 -10.805 -15.579 5.21e-16 2.66e-16 2.04e-16 55.57 -207.40
F01333 -10.795 -15.111 4.81e-16 2.96e-16 2.00e-16 66.19 -207.44
F01367 -10.776 -15.584 4.22e-16 2.29e-16 1.53e-16 71.51 -207.32
F01362 -10.767 -15.523 4.36e-16 3.99e-16 2.68e-16 34.61 -207.39
F01343 -10.760 -15.461 4.52e-16 1.95e-16 1.34e-16 61.90 -207.21
F01371 -10.724 -15.667 4.22e-16 3.31e-16 1.45e-16 47.44 -207.44
F01330 -10.706 -15.789 4.35e-16 1.89e-16 1.91e-16 69.41 -207.12
F01329 -10.706 -15.422 3.56e-16 2.98e-16 1.95e-16 52.08 -207.37
F01331 -10.689 -15.149 5.61e-16 3.59e-16 2.32e-16 82.29 -207.30
F01349 -10.662 -15.670 4.45e-16 3.66e-16 2.49e-16 51.35 -207.44
F01360 -10.659 -15.434 5.08e-16 3.38e-16 2.35e-16 47.59 -207.38
F01324 -10.643 -15.756 4.37e-16 3.97e-16 2.54e-16 58.93 -207.41
F01370 -10.639 -15.397 3.25e-16 3.58e-16 2.27e-16 60.57 -207.16
F01375 -10.638 -15.732 3.12e-16 2.19e-16 1.57e-16 51.19 -207.43
F01363 -10.614 -15.906 5.10e-16 4.04e-16 1.83e-16 65.89 -207.39
F01320 -10.584 -17.212 4.80e-16 2.66e-16 2.00e-16 47.01 -207.28
F01356 -10.556 -15.038 2.80e-16 2.22e-16 1.37e-16 43.34 -207.30
F01358 -10.552 -15.991 2.67e-16 3.16e-16 2.22e-16 68.61 -207.48
F01348 -10.511 -15.510 6.34e-16 3.08e-16 2.17e-16 54.28 -207.40
F01335 -10.504 -16.493 3.78e-16 2.46e-16 2.19e-16 65.77 -207.36
F01350 -10.482 -15.412 3.61e-16 2.51e-16 1.62e-16 39.21 -207.13
F01318 -10.415 -15.750 4.46e-16 3.18e-16 1.22e-16 42.45 -207.40
F01334 -10.206 -15.559 3.24e-16 2.75e-16 1.86e-16 54.12 -207.31
F01361 -10.105 -15.024 4.50e-16 2.13e-16 1.29e-16 77.79 -207.41
