name x y flux0 flux1 flux2 width rv
F05888 -44.973 -14.175 1.55e-17 1.31e-17 6.75e-18  8.98 -1102.00
F05890 -44.936 -14.252 1.64e-17 1.14e-17 6.31e-18  7.83 -1102.04
F06162 -41.208 -12.232 1.62e-17 1.39e-17 6.85e-18 10.57 -1122.45
F06173 -41.193 -12.328 1.22e-17 1.23e-17 7.63e-18  9.72 -1122.53
F06176 -41.191 -12.300 1.49e-17 1.21e-17 6.08e-18 11.50 -1122.51
F06155 -41.166 -12.166 1.82e-17 1.36e-17 8.90e-18  5.96 -1122.50
F06149 -41.162 -12.239 1.92e-17 1.11e-17 7.38e-18  9.29 -1122.47
F06150 -41.159 -12.291 1.85e-17 1.26e-17 6.13e-18 11.51 -1122.62
F06165 -41.159 -12.165 1.76e-17 1.32e-17 8.13e-18 11.68 -1122.37
F06168 -41.155 -12.311 1.73e-17 1.03e-17 7.01e-18  6.48 -1122.39
F06169 -41.147 -12.494 1.92e-17 1.03e-17 8.65e-18  8.04 -1122.55
F06177 -41.144 -12.326 1.34e-17 1.02e-17 6.52e-18  9.36 -1122.51
F06157 -41.141 -12.237 1.40e-17 1.03e-17 7.06e-18  9.94 -1122.66
F06151 -41.137 -12.297 1.96e-17 1.10e-17 7.58e-18  8.96 -1122.41
F06147 -41.137 -12.288 1.56e-17 1.30e-17 8.73e-18  6.98 -1122.71
F06156 -41.126 -12.261 1.43e-17 1.04e-17 6.55e-18  7.16 -1122.74
F06174 -41.124 -12.259 2.07e-17 1.29e-17 9.08e-18 12.43 -1122.65
F06170 -41.123 -12.398 1.78e-17 1.17e-17 7.23e-18 10.60 -1122.56
F06160 -41.121 -12.312 1.39e-17 1.10e-17 6.17e-18 10.22 -1122.48
F06166 -41.093 -12.327 2.23e-17 1.11e-17 8.26e-18  8.07 -1122.65
F06153 -41.086 -12.128 1.78e-17 1.10e-17 8.92e-18 11.23 -1122.54
F06171 -41.069 -12.269 1.35e-17 1.25e-17 6.62e-18  5.17 -1122.59
F06175 -41.065 -12.293 1.50e-17 1.07e-17 7.78e-18  7.87 -1122.58
F06178 -40.953 -12.406 2.10e-17 1.02e-17 9.32e-18 10.02 -1122.65
F06163 -40.922 -12.184 1.83e-17 1.48e-17 9.37e-18  5.92 -1122.55
F06161 -40.868 -12.052 1.69e-17 1.34e-17 7.62e-18 12.83 -1122.43
