name x y flux0 flux1 flux2 width rv
F06039  31.137 -17.911 1.50e-17 1.26e-17 8.63e-18 11.28 -1042.05
F06043  31.148 -17.790 1.56e-17 1.47e-17 8.04e-18 10.98 -1041.73
F06040  31.168 -17.866 2.20e-17 1.10e-17 8.44e-18  5.97 -1041.74
F06051  31.171 -17.753 2.29e-17 1.16e-17 8.65e-18 11.30 -1041.54
F06042  31.172 -17.781 2.30e-17 1.33e-17 5.28e-18 13.54 -1041.78
F06037  31.193 -17.730 1.98e-17 1.43e-17 9.16e-18 15.26 -1041.93
F06059  31.218 -17.824 2.48e-17 1.42e-17 1.17e-17 12.80 -1041.68
F06053  31.224 -17.876 1.83e-17 1.79e-17 1.51e-17  9.23 -1041.81
F06041  31.227 -17.834 2.50e-17 1.42e-17 1.03e-17 10.73 -1041.69
F06044  31.231 -17.891 1.46e-17 1.11e-17 8.78e-18  9.79 -1041.96
F06046  31.235 -17.928 2.17e-17 1.14e-17 1.03e-17  9.97 -1041.64
F06038  31.241 -17.843 1.56e-17 1.24e-17 7.11e-18 10.90 -1041.73
F06058  31.242 -17.876 1.85e-17 1.50e-17 1.01e-17  9.63 -1041.80
F06061  31.250 -17.859 1.74e-17 1.05e-17 6.51e-18  9.46 -1041.93
F06055  31.258 -17.994 1.84e-17 1.44e-17 9.01e-18  5.28 -1041.77
F06049  31.269 -17.690 2.19e-17 1.64e-17 7.15e-18  7.89 -1041.83
F06054  31.276 -18.052 2.23e-17 1.19e-17 1.20e-17 11.09 -1041.85
F06052  31.288 -17.918 1.96e-17 1.31e-17 8.54e-18 10.39 -1041.69
F06060  31.312 -17.704 2.28e-17 1.51e-17 6.95e-18  8.86 -1041.69
F06050  31.331 -17.713 1.04e-17 1.12e-17 7.60e-18  9.33 -1041.82
F06045  31.350 -17.834 1.49e-17 1.69e-17 1.13e-17 11.27 -1041.66
F06047  31.371 -17.895 1.46e-17 1.36e-17 9.73e-18 14.91 -1041.71
F06048  31.671 -18.351 1.33e-17 1.55e-17 9.41e-18  6.55 -1041.72
F05955  33.719 -26.645 1.43e-16 9.60e-17 9.52e-17 41.43 -323.32
F05962  34.515 -28.281 3.18e-16 1.72e-16 9.98e-17 24.52 -323.25
F05934  34.587 -27.921 2.04e-16 1.18e-16 1.10e-16 33.27 -323.41
F05941  35.048 -27.763 1.79e-16 1.26e-16 8.92e-17 35.63 -323.30
F05942  35.069 -28.127 2.47e-16 1.68e-16 7.98e-17 38.80 -323.38
F05954  35.111 -28.337 1.94e-16 1.10e-16 9.47e-17 33.84 -323.34
F05951  35.119 -28.574 2.31e-16 1.71e-16 1.46e-16 20.59 -323.31
F05933  35.149 -28.309 1.47e-16 1.32e-16 6.68e-17 28.69 -323.33
F05963  35.162 -28.168 1.04e-16 8.30e-17 4.41e-17 22.60 -323.14
F05957  35.272 -28.423 1.91e-16 1.47e-16 7.12e-17 27.27 -323.29
F05960  35.294 -28.461 1.77e-16 1.16e-16 7.14e-17 20.74 -323.35
F05950  35.322 -28.029 1.31e-16 1.11e-16 6.21e-17 29.34 -323.45
F05952  35.359 -28.269 1.58e-16 1.28e-16 6.36e-17 34.63 -323.49
F05927  35.370 -28.428 1.27e-16 1.39e-16 8.36e-17 41.13 -323.39
F05953  35.382 -28.017 2.08e-16 1.55e-16 9.84e-17 34.85 -323.48
F05956  35.399 -28.332 1.79e-16 1.36e-16 1.12e-16 33.75 -323.43
F05947  35.401 -28.074 1.46e-16 9.56e-17 7.29e-17 32.29 -323.35
F05939  35.440 -28.583 2.29e-16 1.27e-16 8.26e-17 25.03 -323.24
F05940  35.442 -28.343 1.36e-16 1.11e-16 8.15e-17 56.17 -323.26
F05932  35.444 -27.982 1.39e-16 1.35e-16 6.62e-17 24.37 -323.11
F05937  35.445 -28.418 1.51e-16 1.42e-16 9.41e-17 38.64 -323.32
F05926  35.450 -28.269 2.12e-16 1.27e-16 1.28e-16 33.05 -323.26
F05946  35.463 -28.410 2.42e-16 1.67e-16 1.40e-16 34.33 -323.45
F05959  35.476 -28.311 1.58e-16 1.13e-16 7.08e-17 19.75 -323.50
F05938  35.496 -28.342 2.20e-16 1.70e-16 8.63e-17 40.16 -323.14
F05945  35.506 -28.256 1.64e-16 1.13e-16 8.16e-17 45.57 -323.57
F05948  35.511 -28.290 1.68e-16 1.03e-16 5.37e-17 33.31 -323.36
F05949  35.520 -28.360 2.17e-16 1.12e-16 7.97e-17 29.36 -323.30
F05931  35.521 -28.665 2.21e-16 1.33e-16 8.44e-17 55.78 -323.49
F05944  35.533 -28.355 2.16e-16 1.67e-16 1.25e-16 44.44 -323.28
F05925  35.546 -28.552 1.17e-16 1.58e-16 6.97e-17 35.16 -323.19
F05928  35.558 -28.310 1.40e-16 1.07e-16 6.19e-17 33.01 -323.41
F05958  35.596 -28.583 2.50e-16 1.33e-16 1.05e-16 18.93 -323.37
F05936  35.614 -28.482 2.14e-16 1.64e-16 9.58e-17 40.29 -323.47
F05961  35.719 -28.122 1.64e-16 1.45e-16 8.38e-17 36.40 -323.25
F05943  35.797 -28.400 1.97e-16 1.78e-16 7.66e-17 32.89 -323.48
F05929  35.945 -28.479 2.01e-16 1.31e-16 1.25e-16 37.22 -323.14
F05935  35.972 -27.615 1.77e-16 1.42e-16 6.27e-17 43.16 -323.30
F05930  36.087 -27.771 1.38e-16 8.29e-17 7.88e-17 37.39 -323.36
F07157  40.055 -18.720 2.80e-17 1.72e-17 1.17e-17 17.65 -932.24
F07150  40.100 -18.289 2.13e-17 1.84e-17 1.30e-17 10.14 -932.10
F07156  40.102 -18.362 1.79e-17 1.33e-17 1.31e-17 13.36 -932.08
F07149  40.258 -18.441 1.99e-17 1.75e-17 7.56e-18 15.95 -932.14
F07148  40.269 -18.456 2.22e-17 1.29e-17 9.37e-18  9.20 -932.10
F07146  40.272 -18.444 3.29e-17 1.11e-17 9.88e-18  8.59 -932.03
F07144  40.274 -18.433 1.76e-17 1.54e-17 1.28e-17 14.45 -932.22
F07140  40.275 -18.469 3.09e-17 1.99e-17 1.60e-17  8.95 -932.31
F07155  40.276 -18.448 2.28e-17 1.96e-17 1.11e-17 17.45 -931.97
F07147  40.280 -18.419 1.52e-17 1.52e-17 6.68e-18  8.87 -931.73
F07141  40.296 -18.458 2.66e-17 2.23e-17 1.63e-17 13.34 -932.08
F07145  40.299 -18.420 1.49e-17 1.16e-17 8.10e-18  9.24 -932.08
F07153  40.300 -18.426 1.97e-17 1.45e-17 1.09e-17  5.46 -932.22
F07139  40.305 -18.371 1.57e-17 1.26e-17 8.55e-18 15.46 -932.10
F07151  40.310 -18.454 2.78e-17 1.98e-17 1.35e-17 14.41 -932.10
F07143  40.319 -18.467 3.34e-17 1.98e-17 1.09e-17 11.68 -932.08
F07154  40.469 -18.529 1.87e-17 1.25e-17 1.00e-17 10.07 -932.10
F07142  40.530 -18.799 2.48e-17 1.52e-17 1.49e-17  9.51 -932.09
F04524  43.566 -19.775 1.78e-17 1.42e-17 1.13e-17 15.63 -994.79
F04506  43.609 -20.021 1.43e-17 1.05e-17 6.34e-18 15.08 -994.65
F04523  43.643 -19.829 1.54e-17 1.15e-17 7.60e-18 18.42 -994.61
F04526  43.670 -19.916 1.96e-17 1.19e-17 7.73e-18  8.48 -994.71
F04516  43.766 -20.269 1.59e-17 1.21e-17 1.07e-17 13.09 -994.80
F04530  43.783 -20.301 1.85e-17 1.32e-17 9.15e-18  7.22 -994.83
F04518  43.792 -20.196 2.04e-17 1.26e-17 1.13e-17 13.79 -994.71
F04517  43.798 -20.236 1.97e-17 1.35e-17 9.47e-18  9.37 -994.53
F04515  43.818 -20.109 1.32e-17 1.12e-17 8.29e-18 18.33 -994.70
F04503  43.820 -20.079 1.49e-17 1.28e-17 6.49e-18 10.33 -994.89
F04508  43.837 -20.236 2.07e-17 1.80e-17 9.65e-18  9.82 -994.90
F04532  43.839 -20.284 1.60e-17 1.73e-17 8.44e-18  7.88 -994.81
F04535  43.845 -20.366 2.92e-17 1.49e-17 1.28e-17  8.93 -994.80
F04537  43.846 -20.301 1.57e-17 1.08e-17 4.77e-18 13.77 -994.65
F04534  43.847 -20.260 2.12e-17 1.49e-17 7.80e-18 11.05 -994.72
F04529  43.847 -20.298 2.34e-17 1.50e-17 1.25e-17 10.82 -994.62
F04519  43.859 -20.284 2.25e-17 1.05e-17 1.17e-17 14.34 -994.85
F04533  43.859 -20.269 1.84e-17 1.24e-17 8.18e-18  7.14 -994.71
F04505  43.859 -20.237 1.78e-17 1.66e-17 9.27e-18  7.53 -994.83
F04522  43.860 -20.265 2.50e-17 1.34e-17 1.05e-17 16.81 -994.82
F04525  43.862 -20.279 2.13e-17 1.31e-17 7.85e-18 12.47 -994.66
F04536  43.866 -20.258 2.45e-17 1.84e-17 8.65e-18  9.89 -994.78
F04512  43.871 -20.214 1.83e-17 1.39e-17 8.24e-18  9.14 -994.72
F04513  43.880 -20.196 1.35e-17 1.01e-17 9.10e-18 15.45 -994.71
F04509  43.910 -20.136 2.11e-17 1.25e-17 8.30e-18 18.50 -994.77
F04511  43.930 -20.461 2.52e-17 1.62e-17 1.20e-17 11.82 -994.63
F04520  43.931 -20.464 1.76e-17 1.49e-17 9.85e-18 12.23 -995.02
