name x y flux0 flux1 flux2 width rv
F01780 -19.824 -10.111 1.28e-16 7.40e-17 4.16e-17 26.10 -433.42
F01787 -19.656  -9.729 1.11e-16 8.06e-17 5.36e-17 26.14 -433.61
F01779 -19.586 -11.047 9.55e-17 6.61e-17 3.56e-17 32.51 -433.21
F01796 -19.433 -11.129 1.12e-16 7.95e-17 5.26e-17 28.50 -433.58
F01795 -19.340  -9.789 9.76e-17 7.56e-17 3.71e-17 19.54 -433.41
F01788 -19.154  -9.886 8.98e-17 5.63e-17 4.64e-17 17.53 -433.67
F01792 -19.134  -9.683 1.10e-16 5.68e-17 4.77e-17 35.59 -433.56
F01785 -19.106 -10.458 7.64e-17 6.10e-17 3.34e-17 44.52 -433.47
F01789 -18.995  -9.872 1.08e-16 7.27e-17 4.33e-17 24.12 -433.66
F01778 -18.964 -10.007 1.52e-16 8.64e-17 7.17e-17 35.05 -433.46
F01774 -18.957  -9.965 7.24e-17 5.85e-17 5.26e-17 23.23 -433.55
F01772 -18.950  -9.905 8.39e-17 6.59e-17 4.23e-17 24.14 -433.51
F01771 -18.933  -9.873 1.03e-16 6.54e-17 4.41e-17 25.55 -433.56
F01775 -18.932 -10.009 1.10e-16 7.58e-17 6.01e-17 33.27 -433.64
F01797 -18.926  -9.895 9.11e-17 6.75e-17 3.70e-17 28.46 -433.51
F01773 -18.909  -9.852 1.48e-16 9.82e-17 6.43e-17 29.74 -433.35
F01786 -18.883  -9.919 1.01e-16 6.66e-17 7.23e-17 16.28 -433.69
F01776 -18.853  -9.892 3.99e-17 4.28e-17 2.61e-17 25.18 -433.54
F01791 -18.850  -9.753 1.09e-16 8.12e-17 4.77e-17 29.83 -433.55
F01793 -18.836 -10.053 9.85e-17 4.23e-17 4.12e-17 31.54 -433.52
F01794 -18.804  -9.577 1.19e-16 1.02e-16 5.61e-17 26.68 -433.52
F01790 -18.732  -9.689 1.04e-16 9.31e-17 4.32e-17 23.23 -433.43
F01783 -18.701  -9.821 9.18e-17 4.82e-17 3.48e-17 23.42 -433.43
F01784 -18.564  -9.592 9.86e-17 5.98e-17 3.83e-17 49.07 -433.54
F01777 -18.356 -10.643 1.03e-16 8.76e-17 4.38e-17 12.14 -433.54
F01782 -18.252  -9.105 9.08e-17 6.09e-17 4.63e-17 25.69 -433.36
F01781 -17.962  -9.525 1.13e-16 6.75e-17 5.36e-17 29.25 -433.36
