name x y flux0 flux1 flux2 width rv
F06739 -24.951 -33.169 3.82e-17 2.20e-17 1.68e-17 18.29 -682.92
F06744 -24.841 -33.619 3.49e-17 2.85e-17 1.72e-17 17.44 -683.03
F06736 -24.718 -33.352 4.23e-17 2.85e-17 1.54e-17  9.00 -683.05
F06714 -24.638 -33.233 5.27e-17 3.59e-17 1.77e-17 22.18 -683.18
F06718 -24.599 -33.394 2.63e-17 3.19e-17 1.65e-17 13.21 -683.22
F06724 -24.594 -33.337 3.87e-17 1.96e-17 1.43e-17 20.76 -683.11
F06740 -24.566 -33.352 4.30e-17 3.90e-17 2.13e-17 17.09 -683.05
F06710 -24.553 -33.346 4.15e-17 3.26e-17 1.98e-17 18.73 -683.12
F06720 -24.552 -33.379 3.37e-17 2.67e-17 1.74e-17 17.01 -683.03
F06716 -24.540 -33.401 5.18e-17 3.47e-17 2.41e-17 11.65 -682.90
F06712 -24.531 -33.505 5.09e-17 3.58e-17 3.38e-17 12.28 -683.14
F06725 -24.531 -33.212 4.56e-17 3.87e-17 2.11e-17 14.51 -682.89
F06732 -24.525 -33.303 4.16e-17 3.13e-17 1.83e-17 12.67 -683.12
F06713 -24.517 -33.399 3.82e-17 2.41e-17 1.47e-17 12.22 -683.04
F06722 -24.504 -33.689 3.01e-17 1.71e-17 1.06e-17 10.75 -682.86
F06723 -24.495 -33.318 3.16e-17 2.35e-17 1.70e-17 19.56 -683.01
F06745 -24.492 -33.453 4.59e-17 2.27e-17 1.71e-17 17.21 -683.25
F06727 -24.487 -33.451 3.78e-17 2.36e-17 2.15e-17 21.54 -683.09
F06738 -24.473 -33.330 4.16e-17 3.64e-17 2.00e-17 17.50 -683.09
F06711 -24.467 -33.402 4.77e-17 3.02e-17 1.70e-17 17.33 -683.15
F06715 -24.467 -33.313 5.08e-17 2.05e-17 1.78e-17 18.66 -683.12
F06733 -24.454 -33.261 5.62e-17 3.63e-17 2.41e-17  9.79 -683.17
F06734 -24.453 -33.338 3.91e-17 3.23e-17 2.05e-17 16.97 -683.10
F06729 -24.449 -33.284 4.21e-17 3.63e-17 1.92e-17 16.38 -683.05
F06728 -24.441 -33.300 8.00e-17 4.99e-17 2.83e-17 12.91 -683.18
F06731 -24.389 -33.216 5.23e-17 2.29e-17 2.36e-17 21.42 -682.98
