Time,Flux
0.0,1.3213992345656427
1.0,1.323385446891781
2.0,1.348046188675542
3.0,1.3500977846396118
4.0,1.383692315722963
5.0,1.3544835580302776
6.0,1.3711823832398113
7.0,1.3977421321799794
8.0,1.4323066394560524
9.0,1.3912656708483238
10.0,1.422350253726334
11.0,1.3684426695597691
12.0,1.3352081168387377
13.0,1.2323968305634632
14.0,1.1790764922127512
15.0,1.1145023949278159
16.0,1.0329613531457804
17.0,0.9843379328772137
18.0,1.0200871978765533
19.0,1.0207760790382898
20.0,1.0447224818892868
21.0,1.0368023632947467
22.0,1.0375242031363425
23.0,1.0691395578144363
24.0,1.0419361761593346
25.0,1.0649979028523167
26.0,1.0856959362129937
27.0,1.112694584733105
28.0,1.1017422417830087
29.0,1.1099357958475846
30.0,1.1261610728766456
31.0,1.1329054408276775
32.0,1.1121865249882141
33.0,1.1521363489000913
34.0,1.1534300756568177
35.0,1.161422177808734
36.0,1.1753623553745012
37.0,1.1927099227074436
38.0,1.2139070217515555
39.0,1.1963198484999655
40.0,1.194135054928745
41.0,1.245208034081048
42.0,1.244518268891906
43.0,1.2591478169785673
44.0,1.2428988800490475
45.0,1.2662645475961933
46.0,1.2784716093229616
47.0,1.2791682211734896
48.0,1.3350356713496594
49.0,1.3379789839361311
50.0,1.315636866530131
51.0,1.3527843666119992
52.0,1.3305884701375945
53.0,1.3515209180451007
54.0,1.3658926627617682
55.0,1.3457504179218471
56.0,1.3815649990684675
57.0,1.3883889549684378
58.0,1.385060480873538
59.0,1.4034481525826998
60.0,1.4166622650574694
61.0,1.3827084695915526
62.0,1.3196210500248815
63.0,1.2555575988963004
64.0,1.1870074851324752
65.0,1.1180681722161898
66.0,1.076112132418069
67.0,1.0387703099566854
68.0,1.001023288676412
69.0,1.0329979755151977
70.0,1.0358933315335166
71.0,1.0243954578403889
72.0,1.0491883199682865
73.0,1.0731601221861415
74.0,1.0669355526813329
75.0,1.0858315297358183
76.0,1.0931163501011052
77.0,1.0810005579555504
78.0,1.0954742640639932
79.0,1.1311524418320404
80.0,1.1142739506329777
81.0,1.1298744172483075
82.0,1.1526699404157899
83.0,1.170513716416354
84.0,1.1724925763927303
85.0,1.1831772630252007
86.0,1.157692661290138
87.0,1.199900681377553
88.0,1.1994216491023395
89.0,1.2203020270675662
90.0,1.2129254860554768
91.0,1.2233661261397686
92.0,1.240722845579893
93.0,1.2523397787017763
94.0,1.2553732950417409
95.0,1.2479911175748188
96.0,1.2673048420919952
97.0,1.283951191225879
98.0,1.3234545707691387
99.0,1.3008574745596806
100.0,1.2941816931519114
101.0,1.3196188926260803
102.0,1.322825333480892
103.0,1.348532330602327
104.0,1.3646618535276314
105.0,1.3570046842292285
106.0,1.3801674217224036
107.0,1.394839931415635
108.0,1.3712569781312554
109.0,1.431134443231735
110.0,1.4105809752753855
111.0,1.3882707429648569
112.0,1.3340056697174105
113.0,1.2796520552420574
114.0,1.2054634514847322
115.0,1.1441357929638254
116.0,1.0910695266047823
117.0,1.0544479847495865
118.0,1.0054615578819068
119.0,1.0080123522004236
