name x y flux0 flux1 flux2 width rv
F09410 -12.937 -15.425 3.88e-17 3.20e-17 2.36e-17 12.54 -637.34
F09414 -12.930 -15.029 3.59e-17 2.38e-17 1.70e-17 18.61 -637.22
F09429 -12.839 -15.197 4.31e-17 3.78e-17 2.57e-17 19.84 -637.26
F09430 -12.696 -15.084 4.22e-17 2.49e-17 1.45e-17 16.79 -637.28
F09412 -12.680 -15.149 7.08e-17 4.22e-17 2.90e-17 20.19 -637.27
F09433 -12.645 -15.104 5.26e-17 2.82e-17 2.60e-17 24.35 -637.12
F09405 -12.623 -15.014 5.75e-17 3.53e-17 2.95e-17 12.98 -637.33
F09424 -12.619 -15.008 5.87e-17 4.99e-17 2.82e-17 15.94 -637.03
F09439 -12.599 -15.065 4.22e-17 2.69e-17 2.62e-17 18.42 -637.07
F09406 -12.584 -15.112 5.15e-17 4.14e-17 1.95e-17 18.40 -637.17
F09440 -12.504 -15.045 4.90e-17 3.21e-17 1.73e-17 18.98 -637.22
F09425 -12.408 -15.064 5.38e-17 3.42e-17 2.27e-17 24.19 -637.06
F09415 -12.402 -15.036 3.99e-17 3.94e-17 2.83e-17 17.71 -637.24
F06018  -5.496 -23.397 2.55e-17 1.14e-17 9.60e-18 11.16 -1064.12
F06023  -5.495 -23.471 1.55e-17 1.32e-17 9.75e-18  8.88 -1064.42
F06030  -5.438 -23.421 1.76e-17 1.24e-17 9.94e-18  9.52 -1064.23
F06029  -5.411 -23.425 1.83e-17 1.26e-17 1.02e-17 12.64 -1064.12
F06028  -5.399 -23.479 1.00e-17 1.04e-17 7.25e-18 11.95 -1064.15
F06013  -5.391 -23.399 1.64e-17 1.23e-17 7.30e-18 12.81 -1064.21
F06010  -5.380 -23.519 1.19e-17 1.09e-17 9.35e-18 12.98 -1064.24
F06020  -5.372 -23.307 1.32e-17 1.06e-17 5.44e-18 11.78 -1064.17
F06035  -5.366 -23.457 2.73e-17 1.14e-17 8.83e-18 11.55 -1064.30
F06021  -5.363 -23.471 1.60e-17 1.19e-17 6.84e-18  9.84 -1064.30
F06017  -5.359 -23.479 1.51e-17 1.12e-17 6.59e-18 13.15 -1064.23
F06014  -5.354 -23.518 2.46e-17 1.32e-17 8.35e-18  7.06 -1064.26
F06009  -5.354 -23.434 2.20e-17 1.16e-17 5.88e-18 10.37 -1064.24
F06022  -5.352 -23.486 1.77e-17 1.31e-17 6.56e-18  7.40 -1064.11
F06016  -5.350 -23.466 1.39e-17 1.06e-17 7.97e-18 13.33 -1063.96
F06011  -5.349 -23.463 1.93e-17 1.54e-17 8.29e-18  5.11 -1064.26
F06025  -5.342 -23.488 2.69e-17 1.62e-17 1.10e-17 11.15 -1064.20
F06007  -5.335 -23.400 2.29e-17 1.61e-17 1.28e-17 14.79 -1064.18
F06027  -5.318 -23.450 1.81e-17 1.16e-17 9.13e-18 12.71 -1064.09
F06034  -5.298 -23.449 1.53e-17 1.15e-17 7.58e-18 10.20 -1064.21
F06019  -5.291 -23.443 2.10e-17 1.57e-17 8.51e-18 13.31 -1064.28
F06008  -5.268 -23.560 1.87e-17 1.52e-17 5.88e-18 10.51 -1064.48
F06003  -5.245 -23.635 1.35e-17 1.30e-17 8.44e-18 15.15 -1063.95
F06033  -5.194 -23.525 1.96e-17 1.89e-17 1.06e-17  9.89 -1064.23
F06002  -5.160 -23.500 1.55e-17 1.52e-17 6.65e-18 10.10 -1064.21
F02077  -4.677 -24.730 3.07e-17 2.89e-17 1.71e-17  9.68 -690.09
F06012  -4.629 -23.303 1.72e-17 1.01e-17 6.36e-18  6.40 -1064.05
