name x y flux0 flux1 flux2 width rv
F07766 -43.531  44.976 3.62e-17 2.69e-17 1.80e-17 13.59 -754.82
F07744 -43.451  44.771 3.93e-17 2.77e-17 1.87e-17  9.74 -754.71
F07761 -43.375  44.540 3.58e-17 2.46e-17 1.66e-17 11.30 -754.85
F07747 -43.369  44.633 3.31e-17 2.19e-17 1.54e-17 13.29 -754.78
F07755 -43.368  44.602 3.69e-17 2.51e-17 1.71e-17 15.87 -754.77
F07760 -43.346  44.686 4.71e-17 3.27e-17 2.12e-17 13.97 -754.80
F07748 -43.330  44.688 3.04e-17 2.18e-17 1.48e-17 17.29 -755.04
F07758 -43.301  44.627 3.35e-17 2.26e-17 1.49e-17 10.33 -754.83
F07743 -43.297  44.606 4.60e-17 3.19e-17 2.14e-17 16.36 -754.81
F07763 -43.287  44.639 2.40e-17 1.68e-17 1.07e-17 22.09 -754.85
F07745 -43.262  44.664 3.10e-17 2.17e-17 1.48e-17  9.25 -754.75
F07749 -43.257  44.553 3.42e-17 2.45e-17 1.61e-17 22.81 -754.80
F07742 -43.248  44.592 3.41e-17 2.51e-17 1.57e-17 18.56 -754.85
F07740 -43.234  44.605 3.53e-17 2.48e-17 1.67e-17 14.45 -754.62
F07750 -43.230  44.587 3.20e-17 2.29e-17 1.47e-17 18.19 -754.81
F07756 -43.228  44.578 2.94e-17 2.04e-17 1.29e-17 12.62 -754.73
F07753 -43.213  44.704 2.44e-17 1.72e-17 1.07e-17 13.44 -754.63
F07751 -43.209  44.650 3.37e-17 2.46e-17 1.55e-17 17.38 -754.67
F07765 -43.207  44.886 3.98e-17 2.69e-17 1.83e-17 13.88 -754.93
F07752 -43.203  44.868 4.11e-17 2.93e-17 1.81e-17 19.17 -754.81
F07759 -43.193  44.502 3.67e-17 2.60e-17 1.74e-17 13.49 -754.91
F07757 -43.172  44.623 3.25e-17 2.12e-17 1.40e-17 13.83 -754.99
F07746 -43.111  44.322 3.36e-17 2.53e-17 1.61e-17 14.23 -754.79
F07754 -43.092  44.712 3.27e-17 2.45e-17 1.63e-17 19.48 -754.70
F07762 -42.997  44.679 4.51e-17 3.22e-17 2.03e-17 10.83 -754.66
F07764 -42.816  44.575 3.84e-17 2.64e-17 1.74e-17 16.65 -754.72
F07741 -42.362  44.432 3.22e-17 2.23e-17 1.49e-17 10.87 -754.77
F04569 -32.587  39.272 3.02e-17 1.91e-17 1.36e-17 13.68 -759.19
F04564 -32.465  38.711 3.95e-17 2.83e-17 1.82e-17 12.74 -759.22
F04561 -32.457  39.002 3.62e-17 2.42e-17 1.59e-17 22.05 -759.18
F04545 -32.439  38.926 3.88e-17 2.72e-17 1.63e-17 22.38 -759.20
F04565 -32.406  38.743 3.97e-17 2.87e-17 1.77e-17  9.11 -759.30
F04549 -32.351  38.677 3.93e-17 2.73e-17 1.74e-17 19.90 -759.58
F04543 -32.302  38.906 3.11e-17 2.14e-17 1.46e-17 12.97 -759.03
F04550 -32.300  38.846 2.84e-17 2.10e-17 1.35e-17 15.96 -759.35
F04553 -32.295  38.896 2.83e-17 2.15e-17 1.29e-17 13.62 -759.26
F04562 -32.292  38.926 4.74e-17 3.11e-17 2.10e-17  5.93 -759.24
F04563 -32.292  38.954 3.81e-17 2.71e-17 1.80e-17  8.76 -759.20
F04542 -32.283  38.948 3.13e-17 2.13e-17 1.52e-17 13.84 -759.06
F04567 -32.280  38.959 2.03e-17 1.38e-17 9.17e-18 19.43 -759.06
F04556 -32.277  38.969 2.47e-17 1.68e-17 1.13e-17 18.84 -759.43
F04568 -32.277  38.920 2.74e-17 1.82e-17 1.19e-17 11.93 -759.37
F04559 -32.275  38.872 3.46e-17 2.33e-17 1.67e-17 14.69 -759.26
F04555 -32.272  38.904 3.13e-17 2.03e-17 1.35e-17  5.05 -759.22
F04547 -32.272  38.899 2.92e-17 2.13e-17 1.32e-17 15.69 -759.20
F04557 -32.270  38.881 3.92e-17 2.67e-17 1.76e-17 14.37 -759.34
F04560 -32.257  38.912 3.51e-17 2.48e-17 1.53e-17 11.51 -759.31
F04538 -32.254  38.909 3.23e-17 2.23e-17 1.42e-17 13.07 -759.30
F04539 -32.247  38.951 2.94e-17 2.06e-17 1.30e-17 16.47 -759.19
F04552 -32.241  38.952 2.65e-17 1.86e-17 1.20e-17 14.16 -759.25
F04570 -32.240  38.931 4.02e-17 2.69e-17 1.75e-17 13.35 -759.23
F04566 -32.239  39.051 4.11e-17 2.77e-17 1.74e-17 14.95 -759.35
F04558 -32.238  38.850 2.74e-17 2.04e-17 1.25e-17 12.77 -759.30
F04554 -32.226  38.925 3.23e-17 2.30e-17 1.49e-17 11.77 -759.21
F04546 -32.191  38.873 2.97e-17 2.14e-17 1.36e-17 16.16 -759.27
F04544 -32.188  38.755 4.39e-17 2.92e-17 2.06e-17 22.46 -759.29
F04541 -32.151  38.929 3.55e-17 2.56e-17 1.61e-17 10.05 -759.43
F04548 -32.113  39.090 3.51e-17 2.35e-17 1.63e-17  8.52 -759.41
F04540 -32.007  38.781 3.98e-17 2.68e-17 1.75e-17 18.47 -759.24
F04551 -31.259  38.797 3.03e-17 2.11e-17 1.36e-17 23.00 -759.26
