Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F00513 224.741 79.76 1.34e-17 1.25e-17 7.27e-18 13.53 -1094.16 416655.13307984796 BackF03
F00526 224.794 79.614 1.6e-17 1.18e-17 8.41e-18 10.97 -1094.02 416601.90114068444 BackF03
F00515 224.897 79.666 2.1e-17 1.12e-17 8.23e-18 6.26 -1094.1 416632.31939163496 BackF03
F00517 224.95 79.699 1.89e-17 1.1e-17 8.05e-18 9.82 -1094.23 416681.74904942967 BackF03
F00519 224.961 79.628 1.55e-17 1.1e-17 6.88e-18 12.32 -1094.19 416666.5399239544 BackF03
F00527 224.994 79.654 1.97e-17 1.3e-17 7.6e-18 9.92 -1094.11 416636.12167300377 BackF03
F00523 224.995 79.655 1.81e-17 1.15e-17 6.98e-18 9.16 -1093.92 416563.87832699623 BackF03
F00532 225.014 79.627 1.92e-17 1.35e-17 9.3e-18 7.57 -1094.1 416632.31939163496 LeftA03
F00524 225.016 79.636 1.71e-17 1.43e-17 7.65e-18 8.78 -1094.22 416677.94676806085 LeftA03
F00528 225.02 79.662 1.62e-17 1.43e-17 9.18e-18 11.06 -1093.97 416582.8897338403 LeftA03
F00525 225.021 79.637 1.53e-17 1.15e-17 8.99e-18 10.46 -1094.17 416658.9353612168 LeftA03
F00516 225.025 79.638 1.73e-17 1.15e-17 7.51e-18 15.18 -1093.91 416560.0760456274 LeftA03
F00514 225.039 79.706 1.9e-17 1.45e-17 8.73e-18 6.82 -1094.09 416628.51711026614 LeftA03
F00520 225.04 79.631 1.46e-17 1.01e-17 5.43e-18 8.8 -1094.08 416624.7148288973 LeftA03
F00529 225.047 79.513 2.03e-17 1.44e-17 9.83e-18 9.92 -1094.05 416613.3079847909 LeftA03
