Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F00512 144.328 138.93 2.3e-17 1.3e-17 9.01e-18 13.33 -751.74 286457.41444866924 DownE06
F00510 144.304 138.949 3.46e-17 2.14e-17 1.14e-17 11.25 -751.89 286514.4486692015 DownE06
F00499 144.312 138.939 2.34e-17 2.3e-17 1.61e-17 13.93 -751.98 286548.6692015209 DownE06
F00488 144.538 138.745 2.89e-17 2.07e-17 1.66e-17 22.9 -751.85 286499.23954372626 DownE06
F00504 144.302 138.942 3.24e-17 2.56e-17 1.44e-17 16.33 -751.96 286541.0646387833 DownE06
F00494 144.296 138.94 2.9e-17 1.6e-17 1.08e-17 20.73 -751.92 286525.85551330796 DownE06
F00498 144.2 139.019 3.15e-17 1.65e-17 1.17e-17 11.38 -751.8 286480.2281368821 DownE06
F00491 144.29 138.941 3.19e-17 2.12e-17 1.21e-17 17.32 -751.75 286461.21673003805 DownE06
F00508 144.289 138.939 4.47e-17 2.21e-17 2e-17 9.7 -751.95 286537.26235741447 DownE06
F00486 144.29 138.924 2.06e-17 1.79e-17 1.24e-17 13.98 -751.86 286503.0418250951 DownE06
F00501 144.277 138.931 4.08e-17 3.22e-17 1.9e-17 14.06 -751.86 286503.0418250951 DownE06
F00505 144.288 138.919 3.93e-17 2.7e-17 1.56e-17 17.47 -752.03 286567.68060836504 DownE06
F00503 144.187 139.001 3.75e-17 1.87e-17 1.61e-17 13.04 -751.65 286423.1939163498 DownE06
F00496 144.341 138.854 2.94e-17 1.88e-17 1.42e-17 18.47 -751.83 286491.63498098863 DownE06
F00492 144.245 138.931 2.46e-17 1.45e-17 1.1e-17 15.43 -751.72 286449.8098859316 DownE06
F00506 144.208 138.959 3.25e-17 2.18e-17 1.78e-17 14.77 -751.92 286525.85551330796 DownE06
F00487 144.18 138.967 2.16e-17 1.68e-17 1.4e-17 13.04 -751.85 286499.23954372626 DownE06
F00483 144.134 139.005 5.55e-17 3.95e-17 2.12e-17 17.38 -751.89 286514.4486692015 DownE06
F00495 144.228 138.905 3.13e-17 2.03e-17 1.99e-17 15.9 -751.77 286468.8212927757 DownE06
F00500 144.258 138.875 4.52e-17 3.44e-17 2.14e-17 18.61 -752.02 286563.87832699623 DownE06
F00482 144.119 138.948 3.36e-17 2.73e-17 2.44e-17 12.01 -751.83 286491.63498098863 DownE06
F00511 144.145 138.823 3.02e-17 2.05e-17 1.74e-17 13.07 -751.85 286499.23954372626 DownE06
