Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F09071 257.985 83.115 2.07e-17 1.43e-17 8.19e-18 13.38 -955.87 364073.3840304183 LeftC03
F09082 258.045 82.673 1.53e-17 1.19e-17 6.87e-18 15.28 -955.94 364100.00000000006 LeftC03
F09049 258.051 82.803 1.66e-17 1.02e-17 8.19e-18 14.91 -955.99 364119.01140684413 LeftC03
F09073 258.109 82.923 1.54e-17 1.01e-17 7.99e-18 8.0 -955.99 364119.01140684413 LeftC03
F09070 258.116 82.728 1.72e-17 1.22e-17 9.79e-18 10.63 -956.01 364126.61596958176 LeftC03
F09041 258.124 82.719 3.64e-17 2.34e-17 1.33e-17 10.38 -955.91 364088.59315589356 LeftC03
F09064 258.164 82.799 1.68e-17 1.24e-17 7.99e-18 6.47 -955.93 364096.1977186312 LeftC03
F09085 258.165 82.808 2.48e-17 1.29e-17 1.03e-17 14.54 -955.88 364077.1863117871 LeftC03
F09069 258.165 82.798 1.75e-17 1.45e-17 8.55e-18 14.61 -955.83 364058.174904943 LeftC03
F09067 258.175 82.621 1.98e-17 1.38e-17 7.01e-18 11.41 -955.93 364096.1977186312 LeftC03
F09053 258.175 82.981 1.98e-17 1.53e-17 1.21e-17 12.36 -956.1 364160.83650190115 LeftC03
F09055 258.196 82.801 2.81e-17 1.64e-17 1.13e-17 10.73 -956.08 364153.2319391635 LeftC03
F09048 258.204 82.818 1.65e-17 1.26e-17 8.36e-18 7.47 -955.9 364084.79087452474 LeftC03
F09050 258.21 82.966 2.32e-17 1.57e-17 1.27e-17 8.69 -955.78 364039.16349809885 LeftC03
F09061 258.216 82.873 1.33e-17 1.09e-17 6.1e-18 13.32 -955.82 364054.37262357416 LeftC03
F09060 258.229 82.826 1.45e-17 1.09e-17 8.34e-18 11.16 -955.99 364119.01140684413 LeftC03
F09062 258.237 82.784 2e-17 1.19e-17 7.67e-18 9.99 -955.85 364065.7794676806 LeftC03
F09078 258.241 82.771 1.74e-17 1.39e-17 1.05e-17 14.29 -955.9 364084.79087452474 LeftC03
F09051 258.242 82.778 2.86e-17 1.34e-17 1.04e-17 8.4 -956.05 364141.825095057 LeftC03
F09077 258.243 82.784 2.45e-17 1.78e-17 1.02e-17 7.52 -956.02 364130.4182509506 LeftC03
F09058 258.243 82.795 2.44e-17 1.33e-17 9.82e-18 12.34 -955.94 364100.00000000006 LeftC03
F09045 258.248 82.81 2.01e-17 1.15e-17 8.39e-18 15.08 -955.9 364084.79087452474 LeftC03
F09044 258.249 82.89 1.99e-17 1.62e-17 1.13e-17 8.54 -956.01 364126.61596958176 LeftC03
F09076 258.267 82.696 2.77e-17 1.51e-17 9.52e-18 12.54 -955.86 364069.5817490494 LeftC03
F09079 258.268 82.786 1.41e-17 1.45e-17 9.83e-18 9.36 -955.82 364054.37262357416 LeftC03
F09084 258.27 82.794 2.94e-17 1.52e-17 1.14e-17 11.84 -955.84 364061.9771863118 LeftC03
F09043 258.272 82.801 1.82e-17 1.72e-17 9.71e-18 8.18 -956.0 364122.81368821295 LeftC03
F09063 258.278 82.918 1.64e-17 1.41e-17 7.87e-18 12.04 -955.91 364088.59315589356 LeftC03
F09059 258.279 82.705 2.37e-17 1.43e-17 9.5e-18 7.51 -955.9 364084.79087452474 LeftC03
F09054 258.279 82.751 1.68e-17 1.53e-17 9.29e-18 15.3 -955.9 364084.79087452474 LeftC03
F09081 258.288 82.823 3.12e-17 1.97e-17 1.11e-17 11.77 -955.78 364039.16349809885 LeftC03
F09065 258.289 82.828 1.37e-17 1.37e-17 6.58e-18 11.39 -956.07 364149.4296577947 LeftC03
F09042 258.29 82.752 1.93e-17 1.37e-17 7.07e-18 7.95 -955.83 364058.174904943 LeftC03
F09075 258.299 82.764 1.75e-17 1.49e-17 1.13e-17 19.4 -956.06 364145.62737642584 LeftC03
F09057 258.333 82.818 2.69e-17 1.96e-17 9.72e-18 12.9 -955.85 364065.7794676806 LeftC03
F09080 258.333 82.935 2.38e-17 1.2e-17 9.9e-18 11.04 -955.91 364088.59315589356 LeftC03
F09056 258.338 82.82 1.87e-17 1.62e-17 8.25e-18 12.11 -955.87 364073.3840304183 LeftC03
F09046 258.371 83.122 2.68e-17 1.63e-17 1.18e-17 10.01 -955.76 364031.5589353612 LeftC03
F09068 258.382 82.958 2.68e-17 1.75e-17 1.05e-17 3.52 -955.91 364088.59315589356 LeftC03
F09074 258.417 82.658 2.55e-17 1.76e-17 1.02e-17 18.19 -955.73 364020.1520912548 LeftC03
F09066 258.431 82.862 2.51e-17 1.84e-17 1.08e-17 9.47 -955.89 364080.9885931559 LeftC03
F09072 258.435 82.669 1.86e-17 1.8e-17 1.02e-17 18.76 -955.76 364031.5589353612 LeftC03
F09083 258.491 82.34 2.58e-17 1.79e-17 1e-17 4.79 -955.77 364035.36121673003 LeftC03
