Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F06065 77.011 90.515 1.8e-17 1.82e-17 9.5e-18 15.86 -884.1 336784.41064638784 RightC04
F06068 77.131 91.024 2.6e-17 2.1e-17 1.46e-17 12.02 -884.09 336780.608365019 RightC04
F06085 77.225 90.781 2.12e-17 1.88e-17 9.88e-18 11.22 -884.08 336776.8060836502 RightC04
F06092 77.227 90.73 1.72e-17 1.26e-17 8.05e-18 10.14 -884.01 336750.19011406845 RightC04
F06088 77.252 90.794 2.23e-17 1.27e-17 9.5e-18 13.76 -884.06 336769.2015209125 RightC04
F06102 77.252 90.718 2.03e-17 1.48e-17 8.98e-18 12.68 -884.1 336784.41064638784 RightC04
F06084 77.26 91.13 2.47e-17 1.65e-17 1.26e-17 14.4 -884.03 336757.7946768061 RightC04
F06067 77.304 90.8 2.38e-17 2.52e-17 1.38e-17 9.72 -884.24 336837.64258555137 RightC04
F06098 77.323 90.428 3.02e-17 1.91e-17 1.24e-17 8.07 -884.08 336776.8060836502 RightC04
F06076 77.333 90.802 2.22e-17 1.79e-17 1.49e-17 14.81 -883.96 336731.1787072244 RightC04
F06095 77.336 90.798 3.95e-17 2.27e-17 1.59e-17 9.31 -884.18 336814.8288973384 RightC04
F06069 77.345 90.793 2.52e-17 1.92e-17 9.99e-18 9.74 -884.09 336780.608365019 RightC04
F06090 77.35 90.845 2.3e-17 1.71e-17 1.08e-17 12.66 -884.26 336845.247148289 RightC04
F06091 77.35 90.75 3.28e-17 1.66e-17 8.79e-18 9.31 -884.07 336773.0038022814 RightC04
F06079 77.359 91.03 2.84e-17 2.4e-17 1.14e-17 18.5 -884.05 336765.3992395437 RightC04
F06072 77.367 90.814 2.39e-17 2.16e-17 1.05e-17 13.16 -884.18 336814.8288973384 RightC04
F06078 77.368 90.788 2.63e-17 1.43e-17 1.31e-17 15.72 -884.17 336811.0266159696 RightC04
F06075 77.368 90.858 2.06e-17 1.84e-17 1.07e-17 11.41 -884.05 336765.3992395437 RightC04
F06101 77.372 90.755 2.03e-17 2.11e-17 1.21e-17 6.59 -884.07 336773.0038022814 RightC04
F06062 77.372 90.796 1.79e-17 1.39e-17 9.12e-18 16.11 -883.89 336704.5627376426 RightC04
F06073 77.374 90.811 1.54e-17 1.31e-17 9.75e-18 14.44 -883.82 336677.94676806085 RightC04
F06064 77.375 90.355 1.7e-17 1.65e-17 9.5e-18 21.07 -884.11 336788.21292775666 RightC04
F06081 77.376 90.794 2.62e-17 1.92e-17 1.45e-17 7.96 -884.19 336818.63117870723 RightC04
F06074 77.377 90.689 2.67e-17 1.38e-17 1.08e-17 11.97 -884.11 336788.21292775666 RightC04
F06094 77.379 90.79 2.84e-17 1.35e-17 1.43e-17 9.49 -884.17 336811.0266159696 RightC04
F06100 77.38 90.802 2.82e-17 1.63e-17 9.12e-18 12.87 -883.93 336719.7718631179 RightC04
F06096 77.38 90.794 2.62e-17 1.69e-17 9.87e-18 12.28 -884.23 336833.84030418255 RightC04
F06083 77.382 90.824 2.62e-17 1.78e-17 1.2e-17 13.09 -884.11 336788.21292775666 RightC04
F06070 77.384 90.802 2e-17 1.66e-17 9.88e-18 9.92 -884.18 336814.8288973384 RightC04
F06077 77.386 90.852 2.41e-17 1.62e-17 1.41e-17 17.8 -883.98 336738.783269962 RightC04
F06071 77.389 90.81 1.28e-17 1.34e-17 6.08e-18 13.66 -884.16 336807.2243346008 RightC04
F06063 77.393 90.748 2.53e-17 1.67e-17 1.19e-17 11.28 -884.06 336769.2015209125 RightC04
F06089 77.448 90.809 2.29e-17 1.94e-17 9.74e-18 15.43 -883.86 336693.15589353617 RightC04
F06086 77.45 90.809 3.05e-17 1.8e-17 8.24e-18 18.55 -884.11 336788.21292775666 RightC04
F06093 77.453 90.696 2.07e-17 1.63e-17 1.45e-17 15.54 -883.95 336727.37642585556 RightC04
F06082 77.476 90.778 2.73e-17 1.75e-17 1.16e-17 15.57 -883.98 336738.783269962 RightC04
F06066 77.515 90.766 2.81e-17 1.88e-17 8.8e-18 14.09 -883.97 336734.9809885932 RightC04
F06087 77.553 90.865 3.02e-17 2.2e-17 1.16e-17 10.22 -884.11 336788.21292775666 RightC04
F06097 77.627 90.344 2.26e-17 2e-17 1.19e-17 15.09 -884.11 336788.21292775666 RightC04
