Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F05392 330.148 159.15 7.28e-17 6.13e-17 3.63e-17 21.07 -476.27 181715.96958174903 DownC02
F05386 331.658 158.703 9.44e-17 6.67e-17 4.31e-17 17.07 -476.4 181765.3992395437 DownC02
F05339 330.799 159.375 1.08e-16 8.08e-17 5.02e-17 16.98 -476.16 181674.144486692 DownC02
F05348 330.858 159.571 6.79e-17 5.26e-17 2.96e-17 14.35 -476.45 181784.4106463878 DownC02
F05365 332.35 158.672 8.05e-17 6.41e-17 4.61e-17 25.73 -476.41 181769.20152091255 DownC02
F05385 331.973 158.995 8.06e-17 6.88e-17 4.22e-17 19.21 -476.26 181712.1673003802 DownC02
F05362 332.914 158.834 1.07e-16 6.32e-17 4.66e-17 30.24 -476.23 181700.76045627377 DownC02
F05358 333.112 158.762 6.57e-17 4.02e-17 2.92e-17 23.38 -476.18 181681.74904942967 DownC02
F05383 333.635 158.526 1.25e-16 7.2e-17 5.14e-17 36.54 -476.11 181655.1330798479 DownC02
F05356 333.113 158.922 8.13e-17 6.66e-17 4.2e-17 22.36 -476.28 181719.77186311784 DownC02
F05341 332.729 159.233 6.76e-17 5.89e-17 3.72e-17 29.89 -476.24 181704.56273764258 DownC02
F05375 332.696 159.268 1.1e-16 6.46e-17 4.25e-17 26.69 -476.28 181719.77186311784 DownC02
F05393 332.826 159.214 8.08e-17 6.18e-17 3.75e-17 25.63 -476.35 181746.38783269963 DownC02
F05352 332.651 159.394 9.44e-17 5.68e-17 3.93e-17 22.82 -476.3 181727.3764258555 DownC02
F05342 332.44 159.564 6.82e-17 5.76e-17 3.98e-17 20.25 -476.26 181712.1673003802 DownC02
F05337 332.982 159.215 7.31e-17 5.32e-17 3.23e-17 19.45 -476.32 181734.98098859313 DownC02
F05370 332.986 159.231 9.24e-17 6.19e-17 4.52e-17 14.76 -476.27 181715.96958174903 DownC02
F05353 333.371 159.008 8.36e-17 7.33e-17 3.42e-17 35.59 -476.46 181788.21292775663 DownC02
F05363 332.755 159.454 1.08e-16 8.11e-17 4.25e-17 31.89 -476.51 181807.22433460076 DownC02
F05350 333.003 159.284 1.16e-16 7.29e-17 4.52e-17 32.37 -476.35 181746.38783269963 DownC02
F05378 332.162 159.878 7.32e-17 4.67e-17 3.61e-17 26.72 -476.32 181734.98098859313 DownC02
F05366 333.901 158.666 1.13e-16 8.01e-17 4.59e-17 19.91 -476.21 181693.1558935361 DownC02
F05345 333.405 159.047 9.56e-17 7.55e-17 4.47e-17 28.08 -476.26 181712.1673003802 DownC02
F05376 333.184 159.218 9.61e-17 5.82e-17 3.94e-17 20.44 -475.98 181605.70342205322 DownC02
F05390 333.37 159.117 9.22e-17 5.77e-17 3.98e-17 21.57 -476.3 181727.3764258555 DownC02
F05349 333.201 159.273 8.57e-17 5.58e-17 4.13e-17 28.2 -476.24 181704.56273764258 DownC02
F05340 333.079 159.366 1.05e-16 6.73e-17 4.6e-17 21.2 -476.22 181696.95817490495 DownC02
F05388 333.232 159.272 6.43e-17 4.76e-17 3.05e-17 19.39 -476.13 181662.73764258553 DownC02
F05364 333.231 159.279 8.37e-17 6.29e-17 3.78e-17 23.8 -476.38 181757.79467680608 DownC02
F05394 333.233 159.28 1.16e-16 7.04e-17 5.48e-17 23.43 -476.36 181750.19011406845 DownC02
F05343 333.235 159.283 1.06e-16 7.8e-17 3.85e-17 30.4 -476.18 181681.74904942967 DownC02
F05391 333.238 159.282 6.41e-17 4.55e-17 2.9e-17 25.27 -476.26 181712.1673003802 DownC02
F05338 333.245 159.288 9.95e-17 6.5e-17 4.12e-17 26.12 -476.28 181719.77186311784 DownC02
F05374 333.25 159.289 8e-17 5.07e-17 3.56e-17 29.79 -476.33 181738.78326996198 DownC02
F05346 334.313 158.503 6.69e-17 4.69e-17 2.66e-17 23.55 -476.11 181655.1330798479 DownC02
F05384 333.347 159.224 7.83e-17 5.12e-17 3.44e-17 26.05 -476.17 181677.94676806082 DownC02
F05361 333.264 159.287 8.52e-17 5.27e-17 3.42e-17 21.09 -476.32 181734.98098859313 DownC02
F05334 333.323 159.253 1.03e-16 7.23e-17 4.56e-17 23.5 -476.31 181731.17870722432 DownC02
F05377 333.251 159.315 1.06e-16 7.5e-17 4.02e-17 12.5 -476.27 181715.96958174903 DownC02
F05387 333.04 159.466 1.04e-16 7.11e-17 3.95e-17 17.58 -476.32 181734.98098859313 DownC02
F05335 333.299 159.294 7.68e-17 5.53e-17 3.18e-17 17.32 -476.34 181742.5855513308 DownC02
F05351 332.677 159.741 9.65e-17 6.23e-17 4.46e-17 19.78 -476.27 181715.96958174903 DownC02
F05382 333.406 159.234 9.42e-17 8.87e-17 5.37e-17 24.89 -476.43 181776.80608365018 DownC02
F05380 333.183 159.41 7.87e-17 5.97e-17 3.27e-17 20.37 -476.22 181696.95817490495 DownC02
F05347 333.322 159.316 8.91e-17 6.33e-17 4.56e-17 15.3 -476.1 181651.3307984791 DownC02
F05369 333.469 159.219 6.21e-17 5.11e-17 3.12e-17 28.32 -476.06 181636.1216730038 DownC02
F05357 333.452 159.256 7.12e-17 3.87e-17 2.56e-17 12.93 -476.28 181719.77186311784 DownC02
F05336 333.281 159.414 8.44e-17 5.94e-17 3.75e-17 13.36 -476.29 181723.5741444867 DownC02
F05389 333.343 159.389 8.6e-17 5.32e-17 3.35e-17 22.5 -476.34 181742.5855513308 DownC02
F05381 333.365 159.39 6.75e-17 5.21e-17 3.93e-17 21.59 -476.3 181727.3764258555 DownC02
F05355 333.293 159.452 6.66e-17 5.08e-17 3.38e-17 26.18 -476.3 181727.3764258555 DownC02
F05371 333.757 159.262 6.97e-17 4.52e-17 2.89e-17 19.82 -476.25 181708.3650190114 DownC02
F05368 333.467 159.506 9.51e-17 5.53e-17 3.96e-17 36.21 -476.27 181715.96958174903 DownC02
F05333 332.984 159.91 8.44e-17 4.31e-17 3.24e-17 19.69 -476.03 181624.71482889733 DownC02
F05359 333.917 159.263 8.38e-17 6.36e-17 3.89e-17 20.45 -476.34 181742.5855513308 DownC02
F05373 333.249 159.79 8.48e-17 5.85e-17 3.77e-17 47.22 -476.26 181712.1673003802 DownC02
F05367 334.023 159.276 6.99e-17 5.39e-17 3.29e-17 18.54 -476.19 181685.55133079848 DownC02
F05379 334.002 159.465 1.02e-16 6.62e-17 5.73e-17 21.69 -476.22 181696.95817490495 DownC02
F05360 334.141 159.486 9.6e-17 6.03e-17 4.1e-17 21.71 -476.16 181674.144486692 DownC02
F05344 334.618 159.248 7.49e-17 5.12e-17 3.67e-17 24.04 -476.2 181689.3536121673 DownC02
F05372 334.019 159.842 8.21e-17 7.53e-17 4.09e-17 25.84 -476.25 181708.3650190114 DownC02
