Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F11009 347.396 80.425 1.15e-16 7.27e-17 4.31e-17 24.02 -463.69 176932.69961977185 FrontC03
F11004 347.954 79.789 9.5e-17 5.18e-17 5.13e-17 31.93 -463.84 176989.73384030416 FrontC03
F11018 347.975 79.858 7.4e-17 5.5e-17 2.61e-17 22.77 -463.87 177001.14068441064 FrontC03
F11020 348.046 79.922 8.06e-17 5.51e-17 3.84e-17 21.67 -463.85 176993.536121673 FrontC03
F11000 348.047 80.139 5.96e-17 4.99e-17 2.89e-17 21.09 -464.07 177077.18631178705 FrontC03
F10998 348.098 80.375 1.06e-16 6.57e-17 4.27e-17 23.06 -464.04 177065.7794676806 FrontC03
F11002 348.174 79.915 9.15e-17 6.19e-17 4.09e-17 28.88 -463.85 176993.536121673 FrontC03
F11007 348.18 79.805 9.21e-17 5.43e-17 3.54e-17 30.29 -463.93 177023.95437262356 FrontC03
F11001 348.192 80.003 8.07e-17 4.9e-17 3.07e-17 20.55 -463.81 176978.32699619772 FrontC03
F11010 348.197 79.942 9.05e-17 6.19e-17 4.14e-17 22.42 -463.7 176936.50190114067 FrontC03
F11026 348.199 80.005 1.28e-16 7.36e-17 4.46e-17 34.43 -463.86 176997.33840304182 FrontC03
F10997 348.202 79.99 8.43e-17 6.63e-17 4.14e-17 27.89 -463.74 176951.71102661596 FrontC03
F11006 348.205 80.015 7.66e-17 4.79e-17 3.86e-17 26.69 -463.96 177035.36121673003 FrontC03
F10996 348.21 79.959 8.86e-17 5.6e-17 3.8e-17 15.05 -464.07 177077.18631178705 FrontC03
F11025 348.212 80.049 7.27e-17 6.55e-17 3.82e-17 28.1 -463.79 176970.7224334601 FrontC03
F11012 348.215 80.021 6.06e-17 4.71e-17 3.36e-17 19.33 -464.04 177065.7794676806 FrontC03
F11005 348.215 80.071 9.56e-17 6.59e-17 3.86e-17 16.79 -463.99 177046.7680608365 FrontC03
F11029 348.218 80.011 1.01e-16 8.06e-17 4.35e-17 23.87 -464.0 177050.57034220532 FrontC03
F10999 348.22 80.003 1.01e-16 5.71e-17 3.94e-17 24.12 -464.03 177061.97718631176 FrontC03
F11014 348.22 80.001 8.55e-17 5.6e-17 4.08e-17 10.83 -463.65 176917.49049429657 FrontC03
F11011 348.22 79.99 9.35e-17 5.8e-17 5.58e-17 19.72 -463.86 176997.33840304182 FrontC03
F11003 348.221 80.008 8.13e-17 7.12e-17 4.17e-17 25.13 -463.92 177020.15209125474 FrontC03
F11032 348.226 80.005 8.57e-17 7.44e-17 4.41e-17 25.65 -463.74 176951.71102661596 FrontC03
F11023 348.23 80.046 6.03e-17 5.11e-17 3.32e-17 25.94 -463.88 177004.94296577945 FrontC03
F11017 348.234 80.109 8.42e-17 5.73e-17 4.13e-17 20.32 -464.02 177058.17490494295 FrontC03
F11016 348.251 79.812 9.59e-17 6.24e-17 4.6e-17 19.27 -463.75 176955.51330798477 FrontC03
F11015 348.257 80.005 8.51e-17 6.73e-17 4.16e-17 32.95 -463.94 177027.7566539924 FrontC03
F11008 348.258 79.982 9.64e-17 7.54e-17 5.22e-17 25.66 -463.86 176997.33840304182 FrontC03
F11019 348.311 80.014 1.22e-16 8.2e-17 5.36e-17 29.9 -463.9 177012.54752851708 FrontC03
F11028 348.337 79.871 1.11e-16 8.46e-17 5.44e-17 19.33 -463.8 176974.5247148289 FrontC03
F11027 348.349 80.125 9.94e-17 6.7e-17 4.8e-17 23.89 -463.8 176974.5247148289 FrontC03
F11022 348.36 80.016 6.94e-17 5.97e-17 3.56e-17 24.93 -463.97 177039.16349809887 FrontC03
F11024 348.363 80.056 8.81e-17 6.71e-17 4.43e-17 23.45 -463.93 177023.95437262356 FrontC03
F11021 348.391 79.898 9.45e-17 6.71e-17 4.08e-17 26.7 -463.82 176982.12927756654 FrontC03
F11030 348.491 79.899 6.2e-17 4.96e-17 2.76e-17 21.69 -464.05 177069.58174904942 FrontC03
F11013 348.493 80.303 9.1e-17 7.08e-17 4.65e-17 15.03 -463.84 176989.73384030416 FrontC03
F11031 348.736 80.522 1.34e-16 7.91e-17 5.75e-17 21.87 -463.84 176989.73384030416 FrontC03
