Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F08174 178.998 115.001 2.17e-17 1.65e-17 9.95e-18 8.8 -963.37 366925.0950570342 BackC05
F08154 179.289 114.387 2.02e-17 1.79e-17 1.4e-17 8.02 -963.16 366845.247148289 BackC05
F08143 179.637 114.508 2.2e-17 1.15e-17 1.34e-17 11.79 -963.41 366940.3041825095 BackC05
F08170 179.643 114.599 1.55e-17 1.08e-17 6.74e-18 11.89 -963.33 366909.88593155897 BackC05
F08145 179.662 114.521 1.77e-17 1.33e-17 7.5e-18 15.38 -963.22 366868.06083650194 BackC05
F08155 179.664 114.332 1.89e-17 1.53e-17 8.46e-18 20.26 -963.33 366909.88593155897 BackC05
F08160 179.683 114.377 2.23e-17 1.88e-17 1.09e-17 13.56 -963.26 366883.2699619772 BackC05
F08137 179.709 114.643 3.04e-17 2.11e-17 1.06e-17 12.95 -963.24 366875.6653992396 BackC05
F08179 179.715 114.547 2.75e-17 1.36e-17 1.07e-17 8.17 -963.24 366875.6653992396 BackC05
F08140 179.724 114.577 1.69e-17 1.16e-17 7.36e-18 11.19 -963.28 366890.87452471483 BackC05
F08178 179.736 114.331 2.48e-17 1.7e-17 1.05e-17 9.61 -963.2 366860.4562737643 BackC05
F08159 179.749 114.433 1.54e-17 1.17e-17 7.15e-18 10.74 -963.33 366909.88593155897 BackC05
F08141 179.754 114.561 1.77e-17 1.59e-17 1.18e-17 16.04 -963.23 366871.86311787076 BackC05
F08171 179.756 114.484 1.15e-17 1.09e-17 7.08e-18 10.14 -963.28 366890.87452471483 BackC05
F08180 179.763 114.476 1.88e-17 1.52e-17 7.9e-18 10.02 -963.18 366852.8517110266 BackC05
F08173 179.767 114.462 1.76e-17 1.82e-17 1.08e-17 12.8 -963.24 366875.6653992396 BackC05
F08151 179.768 114.415 2.54e-17 1.82e-17 1.02e-17 11.09 -963.32 366906.08365019015 BackC05
F08163 179.77 114.519 2.21e-17 1.18e-17 7.69e-18 8.17 -963.29 366894.67680608365 BackC05
F08142 179.776 114.534 2.12e-17 1.43e-17 9.76e-18 9.49 -963.4 366936.50190114067 BackC05
F08139 179.776 114.503 1.93e-17 1.29e-17 7.85e-18 15.63 -963.12 366830.0380228137 BackC05
F08147 179.778 114.462 2.01e-17 1.12e-17 7.88e-18 13.7 -963.26 366883.2699619772 BackC05
F08158 179.78 114.463 2.3e-17 2.19e-17 9.59e-18 12.24 -963.33 366909.88593155897 BackC05
F08135 179.782 114.445 2.1e-17 1.39e-17 8.61e-18 10.15 -963.27 366887.072243346 BackC05
F08138 179.787 114.446 2.37e-17 1.14e-17 8.9e-18 12.07 -963.57 367001.1406844107 BackC05
F08167 179.79 114.457 2.34e-17 2.07e-17 6.17e-18 11.82 -963.32 366906.08365019015 BackC05
F08165 179.793 114.457 2.04e-17 1.58e-17 9.22e-18 11.2 -963.25 366879.4676806084 BackC05
F08177 179.798 114.464 1.85e-17 1.54e-17 1.11e-17 12.52 -963.16 366845.247148289 BackC05
F08161 179.798 114.514 1.98e-17 1.69e-17 9.89e-18 12.27 -963.28 366890.87452471483 BackC05
F08136 179.8 114.455 1.99e-17 1.72e-17 7.68e-18 7.18 -963.38 366928.89733840304 BackC05
F08148 179.801 114.481 2.24e-17 1.3e-17 1.01e-17 11.95 -963.19 366856.6539923955 BackC05
F08162 179.804 114.255 2.52e-17 1.37e-17 1.19e-17 11.2 -963.32 366906.08365019015 BackC05
F08146 179.808 114.479 2.21e-17 1.39e-17 9.26e-18 12.8 -963.17 366849.0494296578 BackC05
F08152 179.821 114.502 2.49e-17 1.36e-17 7.58e-18 10.41 -963.39 366932.69961977185 BackC05
F08164 179.824 114.366 1.93e-17 1.62e-17 9.59e-18 7.55 -963.41 366940.3041825095 BackC05
F08149 179.829 114.411 1.54e-17 1.05e-17 7.17e-18 13.48 -963.24 366875.6653992396 BackC05
F08166 179.839 114.434 1.53e-17 1.51e-17 8.19e-18 16.77 -963.16 366845.247148289 BackC05
F08175 179.84 114.595 2.32e-17 1.5e-17 9.89e-18 5.29 -963.35 366917.4904942966 BackC05
F08176 179.847 114.214 1.92e-17 1.72e-17 1.09e-17 14.42 -963.41 366940.3041825095 BackC05
F08153 179.854 114.433 1.89e-17 1.83e-17 8.9e-18 10.82 -963.43 366947.9087452472 BackC05
F08182 179.856 114.49 2.4e-17 1.46e-17 7.63e-18 9.23 -963.31 366902.2813688213 BackC05
F08181 179.866 114.431 2.28e-17 1.66e-17 1.41e-17 12.84 -963.13 366833.84030418255 BackC05
F08157 179.872 114.16 2.24e-17 1.45e-17 8.88e-18 16.49 -963.16 366845.247148289 BackC05
F08156 179.877 114.491 1.66e-17 1.13e-17 8.48e-18 12.81 -963.42 366944.1064638783 BackC05
F08133 179.888 114.491 2.57e-17 1.37e-17 6.95e-18 18.04 -963.35 366917.4904942966 BackC05
F08169 179.958 114.515 2.2e-17 1.28e-17 8.69e-18 16.62 -963.28 366890.87452471483 BackC05
