Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F04825 284.468 26.223 6.69e-17 4.41e-17 3.04e-17 25.01 -495.32 188959.3155893536 UpB04
F04803 285.418 26.297 6e-17 4.51e-17 3.38e-17 19.85 -495.51 189031.55893536122 UpB04
F04833 283.64 26.138 6.26e-17 4.33e-17 2.78e-17 12.81 -495.18 188906.08365019012 UpB04
F04808 284.082 26.077 1.01e-16 6.42e-17 5.78e-17 11.82 -495.29 188947.90874524714 UpB04
F04835 284.799 26.128 1.01e-16 7.83e-17 4.14e-17 13.71 -495.24 188928.89733840304 UpB04
F04798 285.003 26.117 8.61e-17 5.53e-17 3.83e-17 28.53 -495.33 188963.11787072243 UpB04
F04820 283.84 26.01 7.94e-17 7.16e-17 4.3e-17 20.57 -495.26 188936.50190114067 UpB04
F04807 284.726 26.052 7.77e-17 4.43e-17 3.1e-17 21.54 -495.21 188917.49049429657 UpB04
F04818 284.822 26.055 6.02e-17 5.42e-17 3.22e-17 24.11 -495.25 188932.69961977185 UpB04
F04814 284.503 26.019 7.71e-17 5.41e-17 4.2e-17 22.68 -495.48 189020.15209125474 UpB04
F04819 284.567 25.998 7.71e-17 5.12e-17 3.14e-17 16.47 -495.26 188936.50190114067 UpB04
F04809 284.635 25.992 6.08e-17 5.97e-17 3.33e-17 16.8 -495.46 189012.54752851708 UpB04
F04831 284.643 25.928 1.04e-16 5.73e-17 4.29e-17 26.53 -495.36 188974.5247148289 UpB04
F04836 285.65 26.01 7.06e-17 3.99e-17 3.16e-17 21.87 -495.22 188921.2927756654 UpB04
F04800 284.552 25.913 6.32e-17 5.38e-17 3.44e-17 18.77 -495.49 189023.95437262356 UpB04
F04801 284.626 25.916 9.57e-17 5.74e-17 4.23e-17 20.34 -495.25 188932.69961977185 UpB04
F04804 284.584 25.908 7.36e-17 5.5e-17 4.08e-17 22.21 -495.3 188951.71102661596 UpB04
F04811 284.669 25.91 8.59e-17 5e-17 3.4e-17 19.19 -495.34 188966.92015209125 UpB04
F04821 284.65 25.909 7.17e-17 5e-17 2.42e-17 18.99 -495.41 188993.536121673 UpB04
F04824 284.646 25.907 8.97e-17 5.32e-17 2.91e-17 17.69 -495.46 189012.54752851708 UpB04
F04822 284.628 25.897 1.05e-16 7.53e-17 5.17e-17 27.49 -495.18 188906.08365019012 UpB04
F04834 284.656 25.898 5.86e-17 4.99e-17 2.77e-17 24.75 -495.24 188928.89733840304 UpB04
F04830 284.628 25.893 6.63e-17 7.31e-17 3e-17 19.95 -495.33 188963.11787072243 UpB04
F04810 284.403 25.866 6.42e-17 6.18e-17 4.01e-17 15.44 -495.21 188917.49049429657 UpB04
F04816 284.365 25.843 9.22e-17 6.08e-17 4.36e-17 28.1 -495.41 188993.536121673 UpB04
F04806 284.137 25.782 6.81e-17 5.32e-17 3.59e-17 31.97 -495.33 188963.11787072243 UpB04
F04802 284.659 25.823 5.74e-17 3.79e-17 3.2e-17 21.82 -495.35 188970.7224334601 UpB04
F04829 284.445 25.802 5.28e-17 5.77e-17 3.62e-17 17.33 -495.59 189061.97718631176 UpB04
F04827 284.694 25.78 8.52e-17 6.13e-17 3.09e-17 32.25 -495.24 188928.89733840304 UpB04
F04823 283.656 25.694 8.46e-17 6.28e-17 2.66e-17 22.49 -495.27 188940.30418250948 UpB04
F04813 284.941 25.784 9.7e-17 6.22e-17 4.71e-17 22.69 -495.32 188959.3155893536 UpB04
F04837 284.125 25.697 6.76e-17 4.1e-17 2.83e-17 27.34 -495.32 188959.3155893536 UpB04
F04828 284.586 25.724 8.22e-17 6.96e-17 3.65e-17 20.69 -495.27 188940.30418250948 UpB04
F04817 284.613 25.685 8.02e-17 6.29e-17 3.04e-17 11.88 -495.35 188970.7224334601 UpB04
F04815 285.302 25.734 8.75e-17 4.24e-17 3.76e-17 18.59 -495.47 189016.34980988593 UpB04
F04826 284.21 25.628 6.98e-17 6.35e-17 3.62e-17 32.13 -495.17 188902.28136882128 UpB04
F04812 285.893 25.722 7.79e-17 4.08e-17 2.54e-17 12.29 -495.21 188917.49049429657 UpB04
F04832 284.424 25.595 6.32e-17 3.55e-17 2.77e-17 20.62 -495.44 189004.94296577945 UpB04
F04799 284.876 25.584 9.42e-17 4.95e-17 3.65e-17 14.98 -495.42 188997.33840304182 UpB04
F04805 284.806 25.574 7.25e-17 8.52e-17 3.71e-17 24.15 -495.32 188959.3155893536 UpB04
