Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F10091 216.23 61.981 1.72e-17 1.09e-17 7.85e-18 11.9 -969.17 369130.4182509506 BackF02
F10072 216.469 61.899 2.09e-17 1.65e-17 1.04e-17 10.16 -969.07 369092.39543726237 BackF02
F10097 216.494 61.951 1.75e-17 1.37e-17 7.71e-18 10.79 -969.02 369073.38403041824 BackF02
F10086 216.507 62.01 1.46e-17 1.1e-17 7.15e-18 10.12 -968.87 369016.34980988596 BackF02
F10084 216.516 62.11 2.04e-17 1.62e-17 1.05e-17 11.06 -968.96 369050.57034220535 BackF02
F10087 216.537 62.153 2.97e-17 1.89e-17 1.16e-17 10.38 -968.95 369046.76806083653 BackF02
F10075 216.597 61.823 2.46e-17 1.68e-17 1.18e-17 14.73 -969.05 369084.79087452474 BackF02
F10074 216.6 61.757 2.4e-17 1.62e-17 1.21e-17 7.48 -969.17 369130.4182509506 BackF02
F10068 216.612 62.06 2.62e-17 1.89e-17 1.26e-17 9.82 -969.15 369122.81368821295 BackF02
F10094 216.63 61.917 2.51e-17 2.02e-17 1.22e-17 17.76 -968.96 369050.57034220535 BackF02
F10085 216.647 61.908 1.8e-17 1.72e-17 1.09e-17 16.52 -969.13 369115.2091254753 BackF02
F10092 216.652 61.917 2.23e-17 1.6e-17 1.06e-17 10.59 -968.83 369001.1406844107 BackF02
F10079 216.652 61.643 2.11e-17 1.43e-17 8.38e-18 17.9 -969.03 369077.18631178705 BackF02
F10090 216.657 61.921 1.81e-17 1.31e-17 9.47e-18 11.06 -969.13 369115.2091254753 BackF02
F10100 216.658 61.978 1.89e-17 1.27e-17 1.15e-17 12.7 -969.02 369073.38403041824 BackF02
F10077 216.667 61.889 2.92e-17 1.97e-17 9.93e-18 13.8 -969.08 369096.1977186312 BackF02
F10076 216.678 61.921 2.05e-17 1.59e-17 9.58e-18 12.39 -969.11 369107.6045627377 BackF02
F10070 216.68 62.139 1.65e-17 1.23e-17 8.04e-18 10.35 -969.07 369092.39543726237 BackF02
F10093 216.69 61.91 1.54e-17 1.24e-17 7.51e-18 12.2 -969.07 369092.39543726237 BackF02
F10096 216.691 61.932 2.32e-17 1.59e-17 1.07e-17 10.44 -968.92 369035.36121673003 BackF02
F10081 216.696 61.909 1.38e-17 1.23e-17 8.47e-18 20.1 -969.22 369149.4296577947 BackF02
F10080 216.702 61.906 2.21e-17 2e-17 1.06e-17 12.19 -968.93 369039.16349809885 BackF02
F10082 216.703 61.925 2.55e-17 1.37e-17 7.18e-18 7.54 -968.88 369020.1520912548 BackF02
F10067 216.705 61.947 2.19e-17 1.41e-17 8.36e-18 9.65 -968.81 368993.536121673 BackF02
F10098 216.705 61.901 1.58e-17 1.24e-17 6.79e-18 15.49 -969.01 369069.5817490494 BackF02
F10089 216.706 61.871 2.18e-17 1.58e-17 1.03e-17 6.03 -969.18 369134.2205323194 BackF02
F10088 216.709 61.931 1.48e-17 1.09e-17 7.78e-18 14.13 -969.06 369088.59315589356 BackF02
F10099 216.722 61.934 2.44e-17 1.68e-17 1.05e-17 10.46 -969.17 369130.4182509506 BackF02
F10095 216.727 62.005 2.39e-17 1.54e-17 9.18e-18 9.37 -968.96 369050.57034220535 BackF02
F10071 216.738 61.662 2.14e-17 1.46e-17 9.45e-18 11.73 -969.1 369103.8022813689 BackF02
F10069 216.744 61.813 1.68e-17 1.15e-17 6.78e-18 6.54 -969.12 369111.4068441065 BackF02
F10083 216.767 61.798 2.62e-17 1.48e-17 9.83e-18 11.42 -968.95 369046.76806083653 BackF02
F10073 216.829 61.824 1.94e-17 1.22e-17 8.29e-18 9.31 -968.94 369042.9657794677 BackF02
F10078 216.91 61.482 2.21e-17 1.96e-17 1.2e-17 16.19 -969.0 369065.7794676806 BackF02
F10066 216.995 62.058 1.94e-17 1.63e-17 8.35e-18 16.78 -968.8 368989.7338403042 BackF02
