Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F07413 77.67 111.279 2.48e-17 1.78e-17 6.41e-18 10.31 -970.36 369582.8897338403 RightC05
F07415 77.681 111.403 1.65e-17 1.13e-17 1.13e-17 12.58 -970.22 369529.65779467684 RightC05
F07411 77.718 111.171 2.36e-17 1.47e-17 1.18e-17 11.4 -970.39 369594.2965779468 RightC05
F07402 77.719 111.305 2.46e-17 1.62e-17 1.01e-17 14.15 -970.34 369575.2851711027 RightC05
F07404 77.765 111.235 1.83e-17 1.17e-17 7.51e-18 14.67 -970.4 369598.0988593156 RightC05
F07401 77.774 111.193 2.62e-17 1.37e-17 9.58e-18 13.76 -970.4 369598.0988593156 RightC05
F07409 77.815 111.238 2.07e-17 1.01e-17 8.84e-18 6.59 -970.6 369674.14448669204 RightC05
F07403 77.816 111.049 2e-17 1.39e-17 8.99e-18 9.13 -970.31 369563.8783269962 RightC05
F07407 77.824 111.181 2.05e-17 1.32e-17 1.03e-17 13.8 -970.32 369567.68060836504 RightC05
F07399 77.827 111.333 2.87e-17 1.63e-17 1.24e-17 10.5 -970.33 369571.48288973386 RightC05
F07400 77.835 111.14 1.68e-17 1.42e-17 1.05e-17 12.16 -970.38 369590.49429657793 RightC05
F07406 77.853 111.211 2.31e-17 1.12e-17 1.25e-17 14.45 -970.2 369522.0532319392 RightC05
F07398 77.856 111.477 2.28e-17 1.72e-17 7.44e-18 7.42 -970.47 369624.7148288974 RightC05
F07394 77.858 111.228 1.89e-17 1.64e-17 1.29e-17 12.76 -970.47 369624.7148288974 RightC05
F07410 77.858 111.173 1.79e-17 1.46e-17 6.85e-18 10.39 -970.41 369601.90114068444 RightC05
F07417 77.87 111.199 1.85e-17 1.37e-17 7.76e-18 13.94 -970.25 369541.0646387833 RightC05
F07414 77.871 111.182 1.71e-17 1.41e-17 9.1e-18 11.15 -970.33 369571.48288973386 RightC05
F07395 77.876 111.202 1.68e-17 1.28e-17 8.5e-18 15.7 -970.57 369662.7376425856 RightC05
F07412 77.896 111.151 2.57e-17 1.7e-17 1.11e-17 14.35 -970.2 369522.0532319392 RightC05
F07396 77.899 111.131 2.25e-17 1.72e-17 9.46e-18 13.98 -970.46 369620.91254752857 RightC05
F07397 77.907 111.109 1.4e-17 1.38e-17 8.8e-18 11.5 -970.51 369639.92395437264 RightC05
F07416 77.919 111.132 2.3e-17 1.5e-17 7.74e-18 14.05 -970.45 369617.11026615975 RightC05
F07408 77.97 111.211 2.2e-17 1.75e-17 1.18e-17 11.59 -970.33 369571.48288973386 RightC05
F07405 78.144 110.985 2.37e-17 1.53e-17 1.07e-17 8.08 -970.31 369563.8783269962 RightC05
F07418 78.276 110.683 2.9e-17 1.42e-17 9.52e-18 9.56 -970.2 369522.0532319392 RightC05
