Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F08116 129.957 166.571 1.45e-17 1.13e-17 6.9e-18 12.68 -1087.31 414050.57034220535 DownD04
F08104 128.523 166.369 1.34e-17 1.08e-17 6.75e-18 7.94 -1087.42 414092.3954372624 DownD04
F08117 127.799 166.377 1.24e-17 1.17e-17 7.56e-18 9.81 -1087.43 414096.19771863124 DownD04
F08099 128.094 166.323 1.18e-17 1.03e-17 9.37e-18 6.55 -1087.52 414130.4182509506 DownD04
F08126 127.583 166.387 1.73e-17 1.07e-17 7.3e-18 8.04 -1087.48 414115.2091254753 DownD04
F08111 127.604 166.374 2.61e-17 1.29e-17 9.02e-18 5.85 -1087.51 414126.61596958176 DownD04
F08098 127.231 166.434 1.39e-17 1.24e-17 6.85e-18 7.32 -1087.45 414103.8022813689 DownD04
F08129 127.538 166.376 2.35e-17 1.46e-17 9.4e-18 6.77 -1087.4 414084.79087452474 DownD04
F08101 127.53 166.374 1.72e-17 1.24e-17 9.13e-18 8.97 -1087.37 414073.38403041824 DownD04
F08113 127.656 166.351 1.95e-17 1.24e-17 6.67e-18 10.12 -1087.5 414122.81368821295 DownD04
F08096 127.244 166.422 1.39e-17 1.19e-17 7.56e-18 8.36 -1087.58 414153.23193916347 DownD04
F08102 127.46 166.372 1.78e-17 1.15e-17 6.03e-18 10.89 -1087.51 414126.61596958176 DownD04
F08110 127.492 166.364 1.29e-17 1.19e-17 9.31e-18 5.81 -1087.53 414134.2205323194 DownD04
F08120 127.488 166.36 1.82e-17 1.51e-17 8.46e-18 9.92 -1087.37 414073.38403041824 DownD04
F08121 127.486 166.359 2.34e-17 1.04e-17 7.8e-18 18.26 -1087.57 414149.42965779465 DownD04
F08108 127.665 166.319 2.19e-17 1.3e-17 7.26e-18 8.63 -1087.5 414122.81368821295 DownD04
F08103 127.443 166.346 1.64e-17 1.01e-17 7.35e-18 9.46 -1087.47 414111.4068441065 DownD04
F08128 127.447 166.344 1.43e-17 1.22e-17 5.61e-18 9.93 -1087.56 414145.62737642584 DownD04
F08093 127.327 166.361 2.37e-17 1.29e-17 1.09e-17 12.58 -1087.51 414126.61596958176 DownD04
F08100 127.105 166.384 1.91e-17 1.02e-17 9.15e-18 9.24 -1087.51 414126.61596958176 DownD04
F08130 127.49 166.314 1.77e-17 1.21e-17 5.21e-18 11.09 -1087.51 414126.61596958176 DownD04
F08105 127.654 166.264 2.52e-17 1.24e-17 9.85e-18 8.95 -1087.5 414122.81368821295 DownD04
F08107 127.126 166.334 1.29e-17 1.38e-17 7.11e-18 7.12 -1087.53 414134.2205323194 DownD04
F08118 127.173 166.299 1.89e-17 1.77e-17 1.03e-17 9.13 -1087.62 414168.4410646388 DownD04
F08132 127.041 166.318 1.63e-17 1.04e-17 6.47e-18 15.1 -1087.37 414073.38403041824 DownD04
F08122 127.387 166.251 1.44e-17 1.17e-17 6.76e-18 13.18 -1087.58 414153.23193916347 DownD04
F08131 128.319 166.041 1.55e-17 1.07e-17 5.72e-18 9.17 -1087.43 414096.19771863124 DownD04
F08124 126.942 166.169 1.54e-17 1.3e-17 1.03e-17 9.06 -1087.56 414145.62737642584 DownD04
