Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F03318 354.131 44.8 2.04e-17 1.87e-17 8.22e-18 14.01 -1032.04 393035.36121673003 UpC06
F03306 354.169 44.954 1.64e-17 1.28e-17 8.37e-18 11.09 -1031.92 392989.73384030425 UpC06
F03309 354.308 44.746 1.92e-17 1.4e-17 1.01e-17 11.99 -1031.9 392982.12927756656 UpC06
F03302 354.317 44.753 2.15e-17 1.13e-17 1.06e-17 16.41 -1031.8 392944.1064638783 UpC06
F03316 354.329 44.768 2.12e-17 1.16e-17 5.78e-18 10.62 -1032.13 393069.5817490495 UpC06
F03308 354.327 44.738 1.3e-17 1.19e-17 7.91e-18 9.94 -1031.74 392921.2927756654 UpC06
F03303 354.336 44.74 1.63e-17 1.26e-17 9.14e-18 9.75 -1032.02 393027.7566539924 UpC06
F03312 354.34 44.742 1.18e-17 1.39e-17 8.17e-18 9.4 -1032.16 393080.9885931559 UpC06
F03320 354.339 44.734 1.95e-17 1.54e-17 1.2e-17 9.97 -1032.08 393050.5703422053 UpC06
F03300 354.347 44.735 1.77e-17 1.05e-17 6.46e-18 13.82 -1032.15 393077.1863117871 UpC06
F03310 354.359 44.749 2.02e-17 1.37e-17 7.17e-18 12.12 -1032.2 393096.1977186312 UpC06
F03317 354.366 44.765 1.86e-17 1.18e-17 8.51e-18 14.46 -1032.13 393069.5817490495 UpC06
F03305 354.378 44.743 1.56e-17 1.39e-17 7.78e-18 9.37 -1032.02 393027.7566539924 UpC06
F03313 354.375 44.667 2.37e-17 1.72e-17 1.05e-17 12.75 -1032.05 393039.16349809885 UpC06
F03319 354.394 44.495 2.35e-17 1.55e-17 8.23e-18 13.27 -1032.05 393039.16349809885 UpC06
F03301 354.52 44.741 1.56e-17 1.35e-17 1.18e-17 8.43 -1031.88 392974.52471482893 UpC06
F03307 354.521 44.725 1.88e-17 1.02e-17 9.03e-18 11.88 -1032.3 393134.2205323194 UpC06
F03299 354.534 44.802 1.61e-17 1.5e-17 5.61e-18 12.6 -1031.96 393004.9429657795 UpC06
F03304 354.554 44.823 1.75e-17 1.11e-17 9.87e-18 10.39 -1031.92 392989.73384030425 UpC06
F03311 354.763 44.722 1.94e-17 2.02e-17 7.48e-18 9.55 -1031.81 392947.9087452472 UpC06
