Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F03528 22.653 131.591 2.34e-17 1.89e-17 1.18e-17 19.01 -785.68 299362.3574144487 FrontE06
F03530 22.76 132.163 3.28e-17 2.69e-17 1.39e-17 16.69 -785.63 299343.34600760456 FrontE06
F03514 22.895 132.274 3.37e-17 1.78e-17 1.13e-17 9.95 -785.59 299328.1368821293 FrontE06
F03531 22.93 132.007 2.41e-17 1.65e-17 8.32e-18 20.17 -785.55 299312.927756654 FrontE06
F03505 22.966 132.067 2.17e-17 2.25e-17 1.33e-17 17.31 -785.67 299358.5551330799 FrontE06
F03511 22.978 132.309 4.08e-17 2.3e-17 1.18e-17 15.77 -785.5 299293.9163498099 FrontE06
F03529 23.015 132.105 2.79e-17 1.89e-17 7.39e-18 11.97 -785.62 299339.54372623574 FrontE06
F03509 23.055 132.361 3.04e-17 2.39e-17 1.41e-17 17.69 -785.58 299324.3346007605 FrontE06
F03513 23.067 132.193 2.86e-17 2.74e-17 1.23e-17 16.1 -785.84 299423.19391634985 FrontE06
F03520 23.068 132.08 2.73e-17 1.3e-17 1.06e-17 8.52 -785.69 299366.1596958175 FrontE06
F03512 23.076 132.15 3.65e-17 1.75e-17 1.22e-17 10.06 -785.71 299373.76425855514 FrontE06
F03519 23.079 132.158 2.86e-17 1.79e-17 1.36e-17 14.25 -785.69 299366.1596958175 FrontE06
F03516 23.09 132.423 4.28e-17 2.16e-17 1.55e-17 21.78 -785.78 299400.3802281369 FrontE06
F03504 23.124 132.074 4.44e-17 3.14e-17 1.63e-17 14.23 -785.55 299312.927756654 FrontE06
F03524 23.124 132.083 2.79e-17 1.44e-17 1.51e-17 11.83 -785.83 299419.39163498103 FrontE06
F03525 23.132 132.142 2.44e-17 2.72e-17 1.91e-17 15.96 -785.56 299316.7300380228 FrontE06
F03506 23.133 132.155 2.34e-17 2.17e-17 1.26e-17 13.24 -785.54 299309.12547528517 FrontE06
F03517 23.147 132.184 3.34e-17 2.82e-17 1.38e-17 20.09 -785.6 299331.9391634981 FrontE06
F03510 23.152 132.162 3.42e-17 1.98e-17 1.3e-17 18.29 -785.52 299301.52091254754 FrontE06
F03518 23.166 132.2 1.93e-17 2.17e-17 1.24e-17 19.83 -785.42 299263.49809885933 FrontE06
F03532 23.184 132.018 3.86e-17 3.46e-17 1.5e-17 10.38 -785.63 299343.34600760456 FrontE06
F03526 23.191 132.248 2.72e-17 1.43e-17 1.16e-17 12.11 -785.69 299366.1596958175 FrontE06
F03508 23.199 132.174 1.96e-17 1.49e-17 1.06e-17 11.85 -785.74 299385.17110266164 FrontE06
F03533 23.214 132.155 2.77e-17 1.71e-17 1.85e-17 9.1 -785.5 299293.9163498099 FrontE06
F03507 23.221 132.379 2.72e-17 2.42e-17 1.18e-17 12.32 -785.56 299316.7300380228 FrontE06
F03522 23.224 132.435 3.1e-17 3.11e-17 1.26e-17 19.08 -785.67 299358.5551330799 FrontE06
F03523 23.284 132.338 4.16e-17 2.32e-17 1.98e-17 16.61 -785.61 299335.74144486693 FrontE06
F03503 23.285 131.811 3.34e-17 1.84e-17 1.37e-17 15.15 -785.57 299320.53231939167 FrontE06
F03527 23.31 132.138 2.3e-17 1.46e-17 1.26e-17 14.21 -785.69 299366.1596958175 FrontE06
F03515 23.366 132.187 3.81e-17 2.04e-17 1.79e-17 9.65 -785.61 299335.74144486693 FrontE06
F03521 23.435 132.191 3.26e-17 2.16e-17 1.45e-17 12.08 -785.66 299354.752851711 FrontE06
