Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F06018 346.781 23.863 2.55e-17 1.14e-17 9.6e-18 11.16 -1064.12 405233.0798479087 UpC05
F06023 346.823 23.935 1.55e-17 1.32e-17 9.75e-18 8.88 -1064.42 405347.14828897343 UpC05
F06030 346.928 23.877 1.76e-17 1.24e-17 9.94e-18 9.52 -1064.23 405274.9049429658 UpC05
F06029 346.993 23.876 1.83e-17 1.26e-17 1.02e-17 12.64 -1064.12 405233.0798479087 UpC05
F06028 347.05 23.926 1e-17 1.04e-17 7.25e-18 11.95 -1064.15 405244.48669201526 UpC05
F06013 347.026 23.848 1.64e-17 1.23e-17 7.3e-18 12.81 -1064.21 405267.30038022815 UpC05
F06010 347.115 23.962 1.19e-17 1.09e-17 9.35e-18 12.98 -1064.24 405278.70722433465 UpC05
F06020 347.021 23.756 1.32e-17 1.06e-17 5.44e-18 11.78 -1064.17 405252.0912547529 UpC05
F06035 347.115 23.9 2.73e-17 1.14e-17 8.83e-18 11.55 -1064.3 405301.52091254754 UpC05
F06021 347.129 23.913 1.6e-17 1.19e-17 6.84e-18 9.84 -1064.3 405301.52091254754 UpC05
F06017 347.143 23.92 1.51e-17 1.12e-17 6.59e-18 13.15 -1064.23 405274.9049429658 UpC05
F06014 347.175 23.957 2.46e-17 1.32e-17 8.35e-18 7.06 -1064.26 405286.3117870723 UpC05
F06009 347.13 23.876 2.2e-17 1.16e-17 5.88e-18 10.37 -1064.24 405278.70722433465 UpC05
F06022 347.163 23.926 1.77e-17 1.31e-17 6.56e-18 7.4 -1064.11 405229.2775665399 UpC05
F06016 347.157 23.906 1.39e-17 1.06e-17 7.97e-18 13.33 -1063.96 405172.24334600766 UpC05
F06011 347.157 23.903 1.93e-17 1.54e-17 8.29e-18 5.11 -1064.26 405286.3117870723 UpC05
F06025 347.187 23.926 2.69e-17 1.62e-17 1.1e-17 11.15 -1064.2 405263.49809885933 UpC05
F06007 347.157 23.84 2.29e-17 1.61e-17 1.28e-17 14.79 -1064.18 405255.8935361217 UpC05
F06027 347.223 23.885 1.81e-17 1.16e-17 9.13e-18 12.71 -1064.09 405221.67300380225 UpC05
F06034 347.269 23.881 1.53e-17 1.15e-17 7.58e-18 10.2 -1064.21 405267.30038022815 UpC05
F06019 347.282 23.874 2.1e-17 1.57e-17 8.51e-18 13.31 -1064.28 405293.9163498099 UpC05
F06008 347.396 23.984 1.87e-17 1.52e-17 5.88e-18 10.51 -1064.48 405369.9619771863 UpC05
F06003 347.488 24.053 1.35e-17 1.3e-17 8.44e-18 15.15 -1063.95 405168.44106463884 UpC05
F06033 347.55 23.938 1.96e-17 1.89e-17 1.06e-17 9.89 -1064.23 405274.9049429658 UpC05
F06002 347.616 23.908 1.55e-17 1.52e-17 6.65e-18 10.1 -1064.21 405267.30038022815 UpC05
