Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F03877 204.06 55.228 9.54e-17 7.19e-17 5.01e-17 14.16 -436.1 166442.20532319392 BackE01
F03873 204.176 56.2 1.08e-16 7.6e-17 4.88e-17 27.17 -436.15 166461.216730038 BackE01
F03872 204.354 55.915 8.04e-17 5.7e-17 3.75e-17 24.85 -436.09 166438.40304182508 BackE01
F03883 204.361 56.78 1.11e-16 6.82e-17 4.94e-17 22.11 -436.21 166484.03041825094 BackE01
F03871 204.382 56.578 1.07e-16 8.22e-17 5.25e-17 27.25 -436.18 166472.62357414447 BackE01
F03869 204.422 56.145 1.13e-16 8.13e-17 4.78e-17 26.44 -436.14 166457.41444866918 BackE01
F03874 204.487 56.336 1.2e-16 9.02e-17 5.74e-17 29.01 -436.13 166453.61216730037 BackE01
F03875 204.524 55.882 8.92e-17 8.12e-17 4.92e-17 25.9 -436.16 166465.01901140684 BackE01
F03866 204.587 55.986 1.2e-16 7.84e-17 5.65e-17 15.47 -436.17 166468.82129277565 BackE01
F03870 204.592 55.918 1.04e-16 6.17e-17 4.86e-17 18.94 -436.21 166484.03041825094 BackE01
F03867 204.595 56.012 1e-16 6.85e-17 4.58e-17 26.96 -436.16 166465.01901140684 BackE01
F03884 204.599 55.985 8.29e-17 6.33e-17 3.91e-17 31.05 -436.1 166442.20532319392 BackE01
F03882 204.602 55.99 1.1e-16 8.81e-17 5.03e-17 29.56 -436.31 166522.05323193915 BackE01
F03865 204.658 55.875 1.01e-16 6.29e-17 4.13e-17 20.92 -436.36 166541.06463878325 BackE01
F03880 204.661 55.862 8.03e-17 5.73e-17 3.67e-17 34.96 -436.4 166556.27376425854 BackE01
F03876 204.662 55.921 1.23e-16 8.5e-17 5.12e-17 23.04 -436.35 166537.26235741444 BackE01
F03881 204.793 56.045 1.5e-16 8.98e-17 6.42e-17 42.29 -436.09 166438.40304182508 BackE01
F03878 204.817 55.917 1.02e-16 7.22e-17 4.93e-17 20.08 -436.37 166544.8669201521 BackE01
F03863 204.82 55.953 9.28e-17 7.45e-17 4.69e-17 29.08 -436.15 166461.216730038 BackE01
F03879 204.892 55.943 8.85e-17 6.39e-17 4.51e-17 27.46 -436.31 166522.05323193915 BackE01
F03868 205.662 55.929 6.07e-17 4.71e-17 2.79e-17 26.46 -436.15 166461.216730038 BackE01
F03864 205.667 56.049 7.75e-17 6.89e-17 3.89e-17 29.39 -436.12 166449.80988593155 BackE01
