Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F01030 177.811 163.326 2.63e-17 1.37e-17 9.55e-18 19.06 -859.23 327328.1368821293 DownD05
F01025 177.765 163.184 4.13e-17 1.89e-17 1.17e-17 13.79 -859.07 327267.30038022815 DownD05
F01027 176.889 163.127 2.73e-17 1.48e-17 9.39e-18 18.42 -859.15 327297.7186311787 DownD05
F01032 176.727 163.329 2.83e-17 1.87e-17 1.28e-17 15.6 -859.11 327282.50950570346 DownD05
F01031 176.712 163.351 2.59e-17 2.27e-17 1.28e-17 10.12 -859.26 327339.54372623574 DownD05
F01019 176.649 163.598 3.68e-17 2.87e-17 1.67e-17 14.02 -859.08 327271.102661597 DownD05
F01033 176.647 163.332 2.75e-17 2.21e-17 1.08e-17 8.46 -859.21 327320.53231939167 DownD05
F01026 176.611 163.344 2.06e-17 1.27e-17 8.65e-18 12.1 -859.1 327278.70722433465 DownD05
F01020 176.605 163.322 2.72e-17 1.77e-17 1.42e-17 12.02 -859.09 327274.90494296583 DownD05
F01021 176.576 163.344 2.66e-17 2.59e-17 1.49e-17 10.47 -859.15 327297.7186311787 DownD05
F01017 176.572 163.345 2.38e-17 1.5e-17 1.73e-17 8.38 -859.05 327259.6958174905 DownD05
F01028 176.569 163.345 3.61e-17 2.31e-17 1.08e-17 8.6 -858.9 327202.6615969582 DownD05
F01024 176.572 163.328 1.2e-17 1.29e-17 7.57e-18 20.69 -859.32 327362.3574144487 DownD05
F01018 176.531 163.095 3.06e-17 1.65e-17 1.95e-17 11.12 -859.29 327350.9505703422 DownD05
F01023 176.053 163.529 2.01e-17 1.45e-17 6.29e-18 9.55 -859.08 327271.102661597 DownD05
F01029 175.863 163.386 2.17e-17 1.3e-17 9.93e-18 7.89 -859.16 327301.52091254754 DownD05
F01022 174.135 163.736 2.03e-17 1.34e-17 1.11e-17 5.92 -859.03 327252.0912547529 DownD05
