Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F01540 2.364 163.59 4.35e-17 2.96e-17 2.03e-17 19.42 -756.99 288453.6121673004 DownD02
F01564 2.374 163.39 3.28e-17 2.42e-17 1.27e-17 8.25 -756.91 288423.1939163498 DownD02
F01589 2.397 163.334 3.8e-17 2.4e-17 1.69e-17 18.7 -756.93 288430.7984790875 DownD02
F01595 2.411 163.336 4.43e-17 3.42e-17 2.2e-17 7.92 -756.76 288366.1596958175 DownD02
F01552 2.412 163.299 3.26e-17 1.86e-17 1.27e-17 15.93 -756.89 288415.58935361216 DownD02
F01572 2.396 163.089 3.11e-17 2.73e-17 1.79e-17 19.45 -756.88 288411.78707224334 DownD02
F01585 3.261 163.565 3.12e-17 2.72e-17 1.64e-17 11.46 -757.02 288465.01901140687 DownD02
F01561 3.348 163.481 2.91e-17 1.8e-17 1.35e-17 13.34 -756.98 288449.8098859316 DownD02
F01568 2.595 163.371 4.07e-17 2.21e-17 1.53e-17 9.37 -756.6 288305.32319391635 DownD02
F01553 2.613 163.352 3.22e-17 2.12e-17 1.67e-17 18.26 -757.01 288461.21673003805 DownD02
F01565 2.692 163.82 4.34e-17 2.85e-17 1.63e-17 11.03 -756.89 288415.58935361216 DownD02
F01577 2.621 163.339 2.72e-17 2.64e-17 1.41e-17 16.79 -756.9 288419.391634981 DownD02
F01580 2.642 163.361 3.94e-17 2.92e-17 1.83e-17 12.98 -756.94 288434.6007604563 DownD02
F01543 2.654 163.418 3.29e-17 2.34e-17 1.56e-17 17.6 -757.09 288491.63498098863 DownD02
F01594 2.65 163.373 3.09e-17 2.11e-17 1.28e-17 16.52 -756.93 288430.7984790875 DownD02
F01539 2.655 163.383 4.3e-17 2.86e-17 2.16e-17 20.7 -756.91 288423.1939163498 DownD02
F01569 2.656 163.366 3.84e-17 2.79e-17 1.48e-17 10.34 -756.91 288423.1939163498 DownD02
F01567 2.629 163.17 3.41e-17 2.01e-17 1.58e-17 10.8 -756.85 288400.3802281369 DownD02
F01592 2.736 163.392 2.89e-17 2.22e-17 1.33e-17 9.7 -757.07 288484.030418251 DownD02
F01559 2.737 163.395 2.15e-17 1.65e-17 1.17e-17 16.34 -757.06 288480.2281368821 DownD02
F01571 2.734 163.295 3.09e-17 2.49e-17 1.58e-17 16.2 -757.02 288465.01901140687 DownD02
F01555 2.784 163.534 2.11e-17 1.62e-17 1.26e-17 19.48 -756.97 288446.00760456274 DownD02
F01582 2.77 163.426 2.62e-17 2.03e-17 1.47e-17 20.94 -757.02 288465.01901140687 DownD02
F01593 2.819 163.333 3.08e-17 2.37e-17 1.91e-17 15.34 -757.09 288491.63498098863 DownD02
F01591 2.832 163.406 2.86e-17 1.75e-17 1.3e-17 15.56 -756.85 288400.3802281369 DownD02
F01583 2.923 163.608 4.1e-17 2.07e-17 1.76e-17 8.31 -756.82 288388.97338403045 DownD02
F01588 2.87 163.204 3.96e-17 2.91e-17 1.65e-17 8.48 -757.03 288468.8212927757 DownD02
F01573 2.938 163.421 4.18e-17 3e-17 2.13e-17 18.99 -756.8 288381.36882129277 DownD02
F01544 2.965 163.436 3.73e-17 3.08e-17 1.91e-17 11.21 -756.92 288426.9961977186 DownD02
F01549 2.953 163.268 3.64e-17 3.14e-17 1.74e-17 14.72 -756.89 288415.58935361216 DownD02
F01574 2.984 163.368 2.55e-17 1.86e-17 1.25e-17 16.71 -756.87 288407.9847908745 DownD02
F01584 2.993 163.338 2.21e-17 1.95e-17 1.02e-17 12.79 -756.87 288407.9847908745 DownD02
F01558 3.015 163.406 2.76e-17 1.8e-17 1.18e-17 12.85 -757.03 288468.8212927757 DownD02
F01560 3.104 163.529 3.9e-17 2.34e-17 1.67e-17 19.13 -756.95 288438.4030418251 DownD02
F01579 3.094 163.29 3.48e-17 2e-17 1.47e-17 17.54 -756.98 288449.8098859316 DownD02
