Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F00160 325.711 138.033 4.02e-17 3.03e-17 2e-17 20.56 -678.74 258700.76045627377 DownB01
F00148 326.011 138.078 4.49e-17 3.26e-17 2.21e-17 31.05 -678.77 258712.16730038024 DownB01
F00151 325.999 138.117 4.3e-17 3.04e-17 1.97e-17 14.04 -678.73 258696.95817490495 DownB01
F00163 326.641 137.523 5.07e-17 3.81e-17 2.31e-17 19.66 -678.69 258681.7490494297 DownB01
F00138 326.411 137.754 3.67e-17 2.65e-17 1.61e-17 11.29 -678.73 258696.95817490495 DownB01
F00170 325.927 138.226 3.57e-17 2.49e-17 1.64e-17 12.53 -678.83 258734.9809885932 DownB01
F00174 326.309 137.88 4.36e-17 3.04e-17 1.7e-17 10.58 -678.79 258719.77186311787 DownB01
F00146 326.11 138.132 3.83e-17 2.77e-17 1.92e-17 15.61 -678.92 258769.20152091255 DownB01
F00161 326.14 138.108 4e-17 2.7e-17 1.86e-17 25.83 -678.94 258776.8060836502 DownB01
F00169 326.081 138.166 4.24e-17 2.64e-17 1.92e-17 10.06 -678.98 258792.0152091255 DownB01
F00141 326.053 138.232 4.41e-17 3.07e-17 2.3e-17 16.89 -678.82 258731.17870722438 DownB01
F00140 326.185 138.112 4.41e-17 3.2e-17 2.05e-17 17.29 -678.73 258696.95817490495 DownB01
F00147 326.16 138.143 6.6e-17 4.63e-17 2.75e-17 17.13 -678.81 258727.3764258555 DownB01
F00139 326.187 138.134 3.77e-17 2.81e-17 1.96e-17 14.11 -678.93 258773.00380228137 DownB01
F00137 326.189 138.147 4.25e-17 3.02e-17 2e-17 12.42 -678.67 258674.144486692 DownB01
F00155 326.201 138.15 4.9e-17 3.09e-17 2.33e-17 14.82 -678.85 258742.58555133082 DownB01
F00154 326.202 138.154 3.95e-17 3.07e-17 2.01e-17 18.51 -678.61 258651.33079847912 DownB01
F00142 326.014 138.341 4.04e-17 2.96e-17 1.85e-17 16.36 -678.88 258753.99239543726 DownB01
F00165 326.201 138.18 4.25e-17 2.99e-17 1.96e-17 13.42 -678.81 258727.3764258555 DownB01
F00157 326.075 138.3 4.29e-17 2.75e-17 2.06e-17 16.92 -678.71 258689.35361216732 DownB01
F00149 326.082 138.301 3.95e-17 2.7e-17 1.74e-17 15.33 -679.03 258811.02661596957 DownB01
F00156 326.271 138.128 3.63e-17 2.46e-17 1.7e-17 19.23 -678.92 258769.20152091255 DownB01
F00173 326.326 138.1 3.99e-17 3.02e-17 2.15e-17 16.82 -678.86 258746.38783269963 DownB01
F00153 326.25 138.173 3.84e-17 2.75e-17 1.76e-17 23.09 -678.8 258723.5741444867 DownB01
F00172 326.209 138.219 4.54e-17 3.07e-17 2.21e-17 13.21 -678.87 258750.19011406845 DownB01
F00143 326.309 138.136 4.75e-17 3.17e-17 2.22e-17 11.99 -678.8 258723.5741444867 DownB01
F00171 326.29 138.155 4.44e-17 3.63e-17 2.33e-17 22.93 -678.96 258784.41064638787 DownB01
F00166 326.277 138.172 4.71e-17 3.17e-17 2.2e-17 15.5 -678.74 258700.76045627377 DownB01
F00162 326.138 138.325 4.7e-17 3.22e-17 1.91e-17 12.26 -678.67 258674.144486692 DownB01
F00150 326.427 138.058 3.7e-17 2.67e-17 1.62e-17 13.15 -678.76 258708.36501901143 DownB01
F00159 326.438 138.051 4.2e-17 2.88e-17 2.09e-17 13.58 -678.86 258746.38783269963 DownB01
F00152 326.278 138.209 3.62e-17 2.43e-17 1.63e-17 14.29 -678.9 258761.59695817492 DownB01
F00136 326.232 138.268 3.54e-17 2.96e-17 1.82e-17 14.61 -678.77 258712.16730038024 DownB01
F00158 326.409 138.103 3.88e-17 2.55e-17 1.77e-17 23.04 -678.79 258719.77186311787 DownB01
F00144 326.352 138.186 4.88e-17 3.35e-17 2e-17 10.66 -678.81 258727.3764258555 DownB01
F00164 326.412 138.145 2.95e-17 2.02e-17 1.2e-17 14.83 -678.9 258761.59695817492 DownB01
F00145 326.232 138.47 4.92e-17 3.71e-17 2.31e-17 10.93 -678.85 258742.58555133082 DownB01
F00168 326.53 138.2 4.87e-17 3.37e-17 2.27e-17 12.41 -678.91 258765.39923954374 DownB01
F00167 326.863 138.071 3.43e-17 2.32e-17 1.66e-17 17.62 -678.81 258727.3764258555 DownB01
