Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F03200 288.754 30.795 7.8e-17 6.03e-17 3.37e-17 24.07 -443.93 169419.39163498097 UpB04
F03206 288.718 30.306 1.09e-16 7.49e-17 4.24e-17 25.69 -443.82 169377.56653992395 UpB04
F03208 288.421 30.186 1.11e-16 8.17e-17 5.82e-17 17.9 -444.09 169480.2281368821 UpB04
F03196 289.452 30.262 1.05e-16 5.7e-17 4.13e-17 26.97 -443.83 169381.36882129277 UpB04
F03210 288.431 30.148 1.02e-16 6.49e-17 4.2e-17 23.93 -443.91 169411.78707224334 UpB04
F03212 288.434 30.14 8.13e-17 5.8e-17 4.27e-17 23.51 -444.01 169449.80988593155 UpB04
F03203 288.86 30.183 9.33e-17 7.18e-17 4.33e-17 28.18 -444.15 169503.04182509505 UpB04
F03202 287.839 30.075 6.86e-17 5.52e-17 4.33e-17 21.24 -443.95 169426.99619771863 UpB04
F03201 288.467 30.133 9.01e-17 8.03e-17 6.59e-17 33.0 -444.0 169446.00760456274 UpB04
F03209 288.289 30.107 8.61e-17 7.96e-17 4.51e-17 24.35 -444.13 169495.43726235742 UpB04
F03205 288.483 30.113 1.4e-16 1.03e-16 6.75e-17 25.78 -443.64 169309.12547528517 UpB04
F03197 288.555 30.095 9.3e-17 7.01e-17 3.79e-17 32.4 -443.97 169434.60076045626 UpB04
F03199 288.203 30.022 1.75e-16 1.19e-16 5.53e-17 19.83 -444.05 169465.01901140684 UpB04
F03211 289.175 30.104 1.2e-16 7.37e-17 5.06e-17 32.46 -444.14 169499.23954372623 UpB04
F03195 288.334 30.008 7.88e-17 5.25e-17 4e-17 21.61 -444.02 169453.61216730037 UpB04
F03207 288.272 29.987 9.28e-17 7.54e-17 6.49e-17 21.23 -444.06 169468.82129277565 UpB04
F03204 288.266 29.739 8.89e-17 8.87e-17 5.35e-17 19.96 -444.08 169476.42585551328 UpB04
F03198 288.366 29.714 8.52e-17 5.24e-17 3.91e-17 32.54 -443.91 169411.78707224334 UpB04
