Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F09178 110.242 111.929 1.92e-17 1.2e-17 8.2e-18 12.62 -1146.75 436651.3307984791 RightE05
F09174 110.252 111.897 1.84e-17 1.54e-17 7.87e-18 12.17 -1146.64 436609.5057034221 RightE05
F09185 110.26 111.929 1.52e-17 1.1e-17 6.71e-18 9.37 -1146.78 436662.73764258553 RightE05
F09184 110.262 111.989 1.68e-17 1.27e-17 9.66e-18 6.09 -1146.74 436647.5285171103 RightE05
F09180 110.274 111.935 1.89e-17 1.03e-17 6.35e-18 7.79 -1146.76 436655.1330798479 RightE05
F09177 110.277 111.922 1.56e-17 1.65e-17 6.99e-18 8.94 -1146.77 436658.9353612167 RightE05
F09176 110.28 111.931 1.73e-17 1.34e-17 6.93e-18 7.35 -1146.62 436601.9011406844 RightE05
F09190 110.281 111.945 1.83e-17 1.02e-17 6.61e-18 7.88 -1146.79 436666.53992395435 RightE05
F09172 110.327 111.96 1.6e-17 1.31e-17 7.2e-18 8.76 -1146.82 436677.94676806085 RightE05
F09183 110.343 111.989 1.81e-17 1.5e-17 8.16e-18 7.65 -1146.53 436567.68060836504 RightE05
F09182 110.357 111.785 1.24e-17 1.23e-17 6.35e-18 12.09 -1146.81 436674.14448669204 RightE05
