Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F00758 245.109 137.665 6.14e-17 4.05e-17 2.71e-17 18.85 -642.24 244822.43346007608 DownA05
F00800 245.191 137.68 3.51e-17 3.06e-17 2.01e-17 20.1 -642.09 244765.39923954377 DownA05
F00776 245.084 137.903 4.61e-17 2.79e-17 1.67e-17 17.64 -642.45 244902.28136882134 DownA05
F00789 245.005 137.907 4.94e-17 4.44e-17 3.09e-17 17.26 -642.18 244799.6197718631 DownA05
F00798 244.997 137.916 3.18e-17 2.97e-17 1.75e-17 23.93 -642.19 244803.42205323197 DownA05
F00806 244.227 137.89 3.58e-17 3.69e-17 2.54e-17 18.41 -642.44 244898.47908745252 DownA05
F00816 244.937 137.958 5.27e-17 3.01e-17 2.03e-17 18.69 -642.25 244826.2357414449 DownA05
F00793 244.883 137.977 5.35e-17 4.29e-17 2.05e-17 12.98 -642.2 244807.2243346008 DownA05
F00767 245.083 138.012 3.42e-17 2.59e-17 1.77e-17 25.42 -642.29 244841.44486692015 DownA05
F00770 244.902 138.002 3.56e-17 3.45e-17 1.95e-17 15.79 -642.21 244811.0266159696 DownA05
F00801 245.483 138.047 5.54e-17 2.78e-17 1.93e-17 21.35 -642.12 244776.8060836502 DownA05
F00792 245.231 138.033 4.52e-17 3.16e-17 1.78e-17 17.81 -642.06 244753.99239543726 DownA05
F00808 245.081 138.032 6.83e-17 3.93e-17 1.74e-17 16.67 -642.28 244837.64258555134 DownA05
F00775 245.128 138.05 2.91e-17 2.1e-17 1.93e-17 25.55 -642.36 244868.0608365019 DownA05
F00796 244.781 138.034 4.81e-17 3.32e-17 2.28e-17 13.07 -642.21 244811.0266159696 DownA05
F00820 244.882 138.058 4.91e-17 2.84e-17 2.14e-17 8.86 -642.29 244841.44486692015 DownA05
F00815 244.513 138.041 5.41e-17 4.5e-17 2.56e-17 10.04 -642.24 244822.43346007608 DownA05
F00799 244.878 138.075 3.21e-17 2.59e-17 1.97e-17 11.39 -642.35 244864.2585551331 DownA05
F00819 245.085 138.095 6.32e-17 3.89e-17 2.21e-17 27.64 -642.33 244856.65399239547 DownA05
F00804 244.937 138.087 3.88e-17 2.57e-17 1.85e-17 24.55 -642.38 244875.66539923954 DownA05
F00785 244.803 138.093 4.49e-17 2.35e-17 1.83e-17 17.34 -642.24 244822.43346007608 DownA05
