Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F11590 278.253 99.991 4.91e-17 2.79e-17 1.96e-17 13.27 -768.48 292822.43346007605 LeftD04
F11592 278.258 99.741 2.51e-17 2.68e-17 1.27e-17 18.34 -768.55 292849.0494296578 LeftD04
F11584 278.328 99.853 3.72e-17 2.45e-17 2.11e-17 8.1 -768.36 292776.8060836502 LeftD04
F11594 278.33 99.969 2.82e-17 2.58e-17 1.88e-17 17.68 -768.48 292822.43346007605 LeftD04
F11599 278.377 99.834 2.69e-17 1.8e-17 1.55e-17 12.26 -768.38 292784.41064638784 LeftD04
F11597 278.377 99.84 2.23e-17 2.06e-17 1.38e-17 15.51 -768.31 292757.7946768061 LeftD04
F11593 278.378 99.836 3.49e-17 2.4e-17 1.79e-17 11.65 -768.42 292799.6197718631 LeftD04
F11596 278.378 99.826 2.47e-17 2.14e-17 1.32e-17 10.58 -768.57 292856.6539923955 LeftD04
F11587 278.385 99.842 2.54e-17 1.92e-17 1.75e-17 14.99 -768.24 292731.1787072244 LeftD04
F11589 278.402 99.569 3.1e-17 2.38e-17 1.99e-17 16.39 -768.51 292833.8403041825 LeftD04
F11586 278.418 99.86 3.78e-17 3.53e-17 1.98e-17 10.12 -768.28 292746.38783269963 LeftD04
F11588 278.422 99.892 3.62e-17 2.54e-17 1.42e-17 8.45 -768.36 292776.8060836502 LeftD04
F11591 278.423 99.858 3.96e-17 3.59e-17 1.68e-17 18.62 -768.41 292795.8174904943 LeftD04
F11595 278.475 99.913 3.1e-17 2.15e-17 1.55e-17 14.06 -768.4 292792.0152091255 LeftD04
F11598 278.69 99.452 2.69e-17 1.6e-17 1.34e-17 13.25 -768.23 292727.37642585556 LeftD04
F11585 278.861 99.977 3.5e-17 2.51e-17 1.74e-17 8.3 -768.19 292712.16730038024 LeftD04
