Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F00632 303.596 143.008 3.34e-17 2.57e-17 1.68e-17 9.62 -687.22 261925.09505703425 DownA02
F00624 303.605 143.093 5.26e-17 3.12e-17 2.47e-17 17.97 -687.29 261951.71102661596 DownA02
F00628 303.458 143.136 5.27e-17 2.95e-17 2.1e-17 11.76 -687.29 261951.71102661596 DownA02
F00627 303.612 143.158 4.61e-17 2.74e-17 1.91e-17 12.83 -687.37 261982.12927756656 DownA02
F00625 303.673 143.155 4.67e-17 2.86e-17 1.85e-17 13.75 -687.27 261944.10646387833 DownA02
F00631 303.656 143.195 4.13e-17 2.74e-17 2.04e-17 23.07 -687.13 261890.87452471483 DownA02
F00626 303.436 143.245 3.98e-17 2.73e-17 1.64e-17 8.72 -687.15 261898.4790874525 DownA02
F00623 303.818 143.193 3.48e-17 2.79e-17 1.69e-17 19.12 -687.45 262012.54752851714 DownA02
F00620 303.446 143.313 4.28e-17 3.23e-17 2.58e-17 14.76 -687.15 261898.4790874525 DownA02
F00621 303.272 143.404 5.77e-17 3.97e-17 2.62e-17 20.34 -687.1 261879.4676806084 DownA02
F00630 304.204 143.356 4e-17 3.34e-17 1.88e-17 9.35 -687.19 261913.68821292778 DownA02
F00622 303.51 143.519 4.85e-17 3.41e-17 2.95e-17 17.81 -687.25 261936.5019011407 DownA02
F00629 303.855 143.518 4.07e-17 2.44e-17 1.44e-17 26.54 -687.1 261879.4676806084 DownA02
