Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F11287 121.851 58.793 1.58e-17 1.07e-17 8.59e-18 10.98 -1133.02 431430.7984790875 RightF01
F11300 121.943 58.795 1.51e-17 1.1e-17 7.46e-18 10.05 -1133.04 431438.4030418251 RightF01
F11301 121.959 58.737 1.4e-17 1.06e-17 6.47e-18 10.61 -1132.97 431411.7870722434 RightF01
F11284 122.012 58.712 2.24e-17 1.41e-17 9.12e-18 11.28 -1133.05 431442.2053231939 RightF01
F11288 122.032 58.713 1.74e-17 1.19e-17 7.17e-18 11.41 -1132.95 431404.1825095057 RightF01
F11302 122.044 58.754 1.6e-17 1.03e-17 7.71e-18 9.49 -1133.04 431438.4030418251 RightF01
F11279 122.051 58.732 1.59e-17 1.24e-17 8.51e-18 9.89 -1133.03 431434.6007604563 RightF01
F11299 122.053 58.757 1.56e-17 1.13e-17 7.82e-18 10.87 -1133.0 431423.19391634985 RightF01
F11281 122.066 58.721 1.6e-17 1.13e-17 7.43e-18 11.14 -1132.77 431335.74144486693 RightF01
F11282 122.066 58.739 1.5e-17 1.08e-17 6.45e-18 11.03 -1132.85 431366.15969581745 RightF01
F11280 122.07 58.737 2.03e-17 1.1e-17 8.15e-18 10.36 -1132.88 431377.566539924 RightF01
F11286 122.074 58.734 1.5e-17 1.07e-17 6.34e-18 7.08 -1133.04 431438.4030418251 RightF01
F11283 122.075 58.759 1.84e-17 1.55e-17 9.16e-18 9.75 -1132.97 431411.7870722434 RightF01
F11291 122.1 58.787 1.71e-17 1.11e-17 7.55e-18 6.67 -1132.97 431411.7870722434 RightF01
F11297 122.109 58.772 1.27e-17 1.04e-17 6.66e-18 8.63 -1132.87 431373.76425855514 RightF01
