Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F10006 357.997 101.913 1.05e-16 6.47e-17 5.35e-17 25.26 -439.66 167795.8174904943 FrontC04
F10012 358.033 102.204 9.1e-17 7.34e-17 4.5e-17 17.08 -439.54 167750.19011406845 FrontC04
F09997 358.181 102.438 7.61e-17 5.5e-17 3.97e-17 22.94 -439.44 167712.1673003802 FrontC04
F09996 358.199 102.415 1.23e-16 1.03e-16 7.15e-17 25.22 -439.62 167780.608365019 FrontC04
F10014 358.207 102.341 1.22e-16 7.23e-17 5.09e-17 34.29 -439.41 167700.76045627377 FrontC04
F10002 358.209 102.455 1.06e-16 1.05e-16 6.38e-17 25.25 -439.69 167807.22433460076 FrontC04
F10007 358.221 102.345 7.19e-17 6.31e-17 3.34e-17 18.67 -439.44 167712.1673003802 FrontC04
F09999 358.237 102.375 1.52e-16 1.02e-16 5.56e-17 32.02 -439.65 167792.01520912547 FrontC04
F10003 358.239 102.377 1.33e-16 8.65e-17 5.3e-17 29.68 -439.64 167788.21292775663 FrontC04
F09998 358.255 102.444 1.36e-16 8.62e-17 5.69e-17 27.41 -439.66 167795.8174904943 FrontC04
F10005 358.257 102.376 6.1e-17 3.89e-17 3.38e-17 31.4 -439.43 167708.3650190114 FrontC04
F10009 358.262 102.445 1.13e-16 7.1e-17 4.62e-17 21.23 -439.35 167677.94676806085 FrontC04
F10015 358.267 102.363 1.3e-16 1.06e-16 5.18e-17 30.12 -439.37 167685.55133079848 FrontC04
F10000 358.29 102.297 1.47e-16 7.41e-17 6.98e-17 17.07 -439.61 167776.80608365018 FrontC04
F10008 358.292 102.354 1.33e-16 8.27e-17 6.48e-17 22.64 -439.48 167727.3764258555 FrontC04
F10001 358.317 102.244 8.46e-17 7.47e-17 3.46e-17 34.46 -439.39 167693.1558935361 FrontC04
F09994 358.329 102.36 7.29e-17 6.66e-17 3.32e-17 15.5 -439.53 167746.3878326996 FrontC04
F10013 358.362 102.283 1.12e-16 8.75e-17 4.63e-17 28.06 -439.57 167761.5969581749 FrontC04
F10010 358.383 102.232 8.68e-17 6.76e-17 3.54e-17 33.04 -439.53 167746.3878326996 FrontC04
F10004 358.399 102.381 9.71e-17 8.3e-17 4.69e-17 29.8 -439.45 167715.96958174903 FrontC04
F10011 358.483 102.282 9.79e-17 7.32e-17 5.16e-17 36.54 -439.52 167742.5855513308 FrontC04
F09995 358.557 101.403 9.25e-17 5.93e-17 3.99e-17 19.09 -439.53 167746.3878326996 FrontC04
