Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F02599 36.811 30.33 1.79e-17 1.16e-17 9.18e-18 11.1 -1003.86 382320.53231939167 UpE05
F02583 37.124 30.238 2.39e-17 1.42e-17 7.58e-18 8.01 -1003.78 382290.1140684411 UpE05
F02594 37.157 30.243 2.09e-17 1.31e-17 1.03e-17 10.77 -1003.92 382343.34600760456 UpE05
F02586 37.135 30.288 2.16e-17 1.39e-17 1.19e-17 9.08 -1004.15 382430.7984790875 UpE05
F02595 37.195 30.252 2.49e-17 1.43e-17 9.29e-18 14.45 -1003.97 382362.3574144487 UpE05
F02591 37.216 30.242 2.45e-17 1.48e-17 1.27e-17 6.19 -1004.07 382400.3802281369 UpE05
F02597 37.209 30.253 1.64e-17 1.08e-17 7.55e-18 10.62 -1003.98 382366.1596958175 UpE05
F02590 37.223 30.247 2.1e-17 1.73e-17 9.66e-18 8.56 -1004.1 382411.78707224334 UpE05
F02584 37.257 30.228 1.49e-17 1.13e-17 5.67e-18 12.47 -1003.87 382324.3346007605 UpE05
F02585 37.21 30.264 3.04e-17 2.3e-17 1.34e-17 10.97 -1003.83 382309.1254752852 UpE05
F02588 37.273 30.243 1.86e-17 1.23e-17 8.42e-18 7.78 -1004.06 382396.5779467681 UpE05
F02598 37.208 30.292 1.31e-17 1.03e-17 8.32e-18 11.69 -1003.8 382297.7186311787 UpE05
F02592 37.312 30.254 1.85e-17 1.85e-17 9.99e-18 13.44 -1004.01 382377.56653992395 UpE05
F02589 37.417 30.258 1.77e-17 1.41e-17 7.69e-18 5.49 -1004.06 382396.5779467681 UpE05
F02587 37.381 30.284 1.71e-17 1.43e-17 5.82e-18 13.91 -1004.1 382411.78707224334 UpE05
F02600 37.476 30.271 1.72e-17 1.24e-17 7.34e-18 9.15 -1003.97 382362.3574144487 UpE05
