Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F09330 14.978 39.178 1.7e-17 1.89e-17 8.73e-18 12.35 -1083.1 412449.80988593155 UpD06
F09316 15.031 39.089 1.38e-17 2.03e-17 1.13e-17 13.2 -1083.08 412442.2053231939 UpD06
F09309 15.212 38.701 1.35e-17 1.17e-17 6.53e-18 8.93 -1082.74 412312.92775665404 UpD06
F09315 14.998 39.253 1.57e-17 1.35e-17 8e-18 11.0 -1082.92 412381.3688212928 UpD06
F09322 15.097 39.006 1.88e-17 1.28e-17 1.03e-17 8.64 -1082.93 412385.17110266164 UpD06
F09324 15.102 39.126 1.54e-17 1.02e-17 7.89e-18 10.06 -1082.79 412331.9391634981 UpD06
F09319 15.101 39.136 2.08e-17 1.18e-17 7.89e-18 14.25 -1083.12 412457.4144486692 UpD06
F09308 15.04 39.34 1.78e-17 1.1e-17 7.32e-18 16.07 -1082.94 412388.97338403045 UpD06
F09311 15.169 39.086 1.33e-17 1.09e-17 6.97e-18 7.85 -1082.89 412369.9619771864 UpD06
F09317 15.183 39.129 1.88e-17 1.61e-17 7.33e-18 11.16 -1083.09 412446.00760456274 UpD06
F09327 15.193 39.131 1.8e-17 1.2e-17 8.49e-18 13.63 -1082.97 412400.3802281369 UpD06
F09314 15.196 39.127 1.41e-17 1.32e-17 1.05e-17 9.91 -1082.97 412400.3802281369 UpD06
F09332 15.211 39.118 1.89e-17 1.31e-17 7.96e-18 12.36 -1082.93 412385.17110266164 UpD06
F09323 15.196 39.187 1.67e-17 1.36e-17 4.79e-18 13.69 -1083.11 412453.61216730037 UpD06
F09321 15.212 39.158 1.88e-17 1.43e-17 8.74e-18 8.12 -1083.11 412453.61216730037 UpD06
F09329 15.178 39.258 1.71e-17 1.08e-17 7.4e-18 12.46 -1083.01 412415.58935361216 UpD06
F09318 15.249 39.14 2.18e-17 1.63e-17 1.06e-17 12.69 -1083.03 412423.1939163498 UpD06
F09331 15.265 39.144 2.09e-17 1.2e-17 1.01e-17 11.85 -1083.15 412468.82129277574 UpD06
F09333 15.288 39.14 1.8e-17 1.35e-17 8.77e-18 12.89 -1082.97 412400.3802281369 UpD06
F09312 15.345 39.064 1.51e-17 1.18e-17 8.37e-18 9.82 -1083.06 412434.6007604563 UpD06
F09307 15.321 39.158 1.43e-17 1.14e-17 8.07e-18 6.54 -1083.04 412426.99619771866 UpD06
F09328 15.551 39.001 1.86e-17 1.03e-17 7.69e-18 7.58 -1083.18 412480.2281368822 UpD06
