Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F03857 275.576 47.951 2e-17 1.41e-17 8.77e-18 18.92 -914.18 348221.67300380225 LeftD01
F03843 275.748 47.575 2.02e-17 1.35e-17 9.41e-18 13.67 -914.0 348153.2319391635 LeftD01
F03858 275.779 47.686 2.36e-17 1.64e-17 1.09e-17 14.8 -914.02 348160.83650190115 LeftD01
F03839 275.8 47.505 2.03e-17 1.63e-17 1.11e-17 9.43 -914.1 348191.25475285173 LeftD01
F03848 275.812 47.705 2.27e-17 1.59e-17 8.75e-18 10.26 -914.13 348202.6615969582 LeftD01
F03845 275.863 47.618 2.94e-17 2.25e-17 1.4e-17 11.06 -914.16 348214.0684410646 LeftD01
F03853 275.87 47.647 2.24e-17 1.43e-17 9.67e-18 9.27 -914.16 348214.0684410646 LeftD01
F03856 275.882 47.618 2.87e-17 2.24e-17 1.27e-17 12.34 -914.14 348206.463878327 LeftD01
F03855 275.895 47.64 2.31e-17 1.62e-17 1.1e-17 7.27 -914.12 348198.85931558936 LeftD01
F03842 275.909 47.669 1.83e-17 1.28e-17 8.47e-18 10.23 -914.11 348195.05703422055 LeftD01
F03844 275.91 47.717 2.94e-17 2.31e-17 1.26e-17 8.04 -913.99 348149.4296577947 LeftD01
F03860 275.912 47.885 2.48e-17 1.81e-17 1.15e-17 12.14 -914.1 348191.25475285173 LeftD01
F03841 275.918 47.638 2.79e-17 1.6e-17 1.28e-17 16.94 -914.12 348198.85931558936 LeftD01
F03859 275.918 47.667 1.68e-17 1.25e-17 9.28e-18 14.2 -914.13 348202.6615969582 LeftD01
F03838 275.924 47.667 2.49e-17 1.66e-17 1.17e-17 14.23 -914.37 348293.9163498099 LeftD01
F03849 275.924 47.333 2.58e-17 1.74e-17 1.38e-17 22.85 -914.08 348183.6501901141 LeftD01
F03837 275.929 47.686 2.12e-17 1.56e-17 8.58e-18 16.29 -914.16 348214.0684410646 LeftD01
F03836 275.94 47.774 2.48e-17 1.83e-17 1.21e-17 12.56 -914.23 348240.6844106464 LeftD01
F03854 275.952 47.969 2.78e-17 1.93e-17 1.12e-17 6.85 -914.05 348172.2433460076 LeftD01
F03847 275.964 47.677 2.39e-17 1.47e-17 1.04e-17 11.84 -914.19 348225.4752851711 LeftD01
F03862 275.967 47.664 2.03e-17 1.42e-17 1.03e-17 8.4 -914.19 348225.4752851711 LeftD01
F03851 275.971 47.721 2.62e-17 1.68e-17 1.34e-17 4.94 -914.08 348183.6501901141 LeftD01
F03852 275.985 47.632 2.43e-17 1.77e-17 1.06e-17 10.86 -914.1 348191.25475285173 LeftD01
F03840 276.002 47.656 2.85e-17 1.93e-17 1.27e-17 9.44 -914.09 348187.4524714829 LeftD01
F03861 276.11 47.606 2.52e-17 1.55e-17 1.13e-17 16.48 -914.19 348225.4752851711 LeftD01
F03850 276.113 47.724 2.23e-17 1.42e-17 1.08e-17 10.07 -914.35 348286.3117870723 LeftD01
