Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F11179 75.76 121.814 2.74e-17 1.61e-17 9.64e-18 5.42 -852.71 324849.0494296578 RightC06
F11140 75.838 121.642 3.02e-17 1.62e-17 1.78e-17 9.36 -852.76 324868.0608365019 RightC06
F11149 75.933 121.874 3.71e-17 2.4e-17 1.34e-17 19.51 -852.79 324879.4676806084 RightC06
F11169 75.973 122.241 1.73e-17 2.14e-17 1.29e-17 16.07 -852.7 324845.247148289 RightC06
F11189 75.978 121.886 2.68e-17 1.67e-17 9.19e-18 7.1 -852.77 324871.86311787076 RightC06
F11191 76.017 121.884 3.18e-17 1.06e-17 1.17e-17 12.99 -852.58 324799.61977186316 RightC06
F11190 76.047 121.676 2.77e-17 2.48e-17 1.23e-17 18.97 -852.86 324906.08365019015 RightC06
F11152 76.048 121.711 2.45e-17 1.87e-17 1.47e-17 10.67 -852.71 324849.0494296578 RightC06
F11160 76.05 121.817 2.7e-17 2.36e-17 1.59e-17 17.46 -852.68 324837.6425855513 RightC06
F11153 76.054 121.844 1.67e-17 1.7e-17 9.29e-18 8.25 -852.73 324856.65399239544 RightC06
F11143 76.057 121.865 3.13e-17 1.91e-17 9.24e-18 18.57 -852.66 324830.0380228137 RightC06
F11166 76.058 121.883 2.72e-17 1.51e-17 1.19e-17 11.02 -852.72 324852.8517110266 RightC06
F11180 76.089 121.919 3.06e-17 2.16e-17 1.44e-17 14.03 -852.73 324856.65399239544 RightC06
F11199 76.09 121.667 2.4e-17 1.61e-17 1.2e-17 16.62 -852.7 324845.247148289 RightC06
F11135 76.101 121.741 2.1e-17 1.25e-17 9.93e-18 11.07 -852.75 324864.25855513307 RightC06
F11155 76.101 121.775 4.09e-17 2.05e-17 1.96e-17 11.8 -852.74 324860.45627376426 RightC06
F11168 76.104 121.969 2.4e-17 1.91e-17 1.55e-17 13.79 -852.7 324845.247148289 RightC06
F11171 76.105 122.051 2.72e-17 2.86e-17 1.18e-17 9.84 -852.81 324887.072243346 RightC06
F11137 76.113 121.694 1.95e-17 1.57e-17 1.03e-17 10.44 -852.84 324898.4790874525 RightC06
F11183 76.116 121.725 3.68e-17 2.06e-17 1.42e-17 9.57 -852.8 324883.2699619772 RightC06
F11173 76.126 121.767 4.24e-17 1.76e-17 1.2e-17 11.06 -852.59 324803.422053232 RightC06
F11162 76.127 121.788 3.47e-17 2e-17 1.41e-17 9.7 -852.61 324811.0266159696 RightC06
F11185 76.128 121.792 1.94e-17 2.19e-17 1.11e-17 13.04 -852.64 324822.43346007605 RightC06
F11163 76.129 121.697 2.06e-17 1.55e-17 1.85e-17 13.21 -852.67 324833.8403041825 RightC06
F11158 76.131 121.838 2.52e-17 1.66e-17 1.13e-17 11.74 -852.76 324868.0608365019 RightC06
F11159 76.137 121.711 2.71e-17 1.58e-17 1.3e-17 13.64 -853.01 324963.11787072243 RightC06
F11147 76.139 121.826 2.31e-17 1.74e-17 1.29e-17 7.05 -852.84 324898.4790874525 RightC06
F11200 76.141 121.848 2.33e-17 1.56e-17 1.04e-17 9.08 -852.88 324913.6882129278 RightC06
F11197 76.146 121.92 3.05e-17 1.6e-17 1.03e-17 11.02 -852.57 324795.81749049434 RightC06
F11196 76.155 121.789 3.86e-17 1.78e-17 1.74e-17 14.27 -852.77 324871.86311787076 RightC06
F11181 76.158 121.783 2.48e-17 3.04e-17 1.26e-17 16.84 -852.71 324849.0494296578 RightC06
F11151 76.161 121.748 3.26e-17 1.8e-17 1.71e-17 7.51 -852.63 324818.63117870723 RightC06
F11193 76.164 121.782 2.95e-17 2.2e-17 1.31e-17 13.28 -852.78 324875.6653992396 RightC06
F11154 76.168 121.785 3.01e-17 1.62e-17 1.07e-17 12.26 -852.77 324871.86311787076 RightC06
F11178 76.169 121.861 2.33e-17 1.92e-17 1.72e-17 15.09 -852.67 324833.8403041825 RightC06
F11156 76.173 121.796 3.59e-17 1.87e-17 1.1e-17 11.67 -852.71 324849.0494296578 RightC06
F11165 76.174 121.782 2.58e-17 1.56e-17 1.16e-17 13.24 -852.81 324887.072243346 RightC06
F11194 76.175 121.797 3.1e-17 1.37e-17 1.06e-17 10.41 -852.65 324826.23574144486 RightC06
F11150 76.175 121.783 3.08e-17 2.19e-17 1.34e-17 10.33 -852.73 324856.65399239544 RightC06
F11146 76.175 121.787 2.99e-17 2.46e-17 1.33e-17 14.6 -852.76 324868.0608365019 RightC06
F11186 76.178 121.797 1.72e-17 2.1e-17 9.35e-18 13.57 -852.95 324940.30418250954 RightC06
F11157 76.179 121.802 2.91e-17 1.54e-17 7.19e-18 9.15 -852.62 324814.8288973384 RightC06
F11187 76.184 121.79 2.53e-17 2.98e-17 9.48e-18 11.12 -852.87 324909.88593155897 RightC06
F11142 76.188 121.795 2.37e-17 1.97e-17 1.33e-17 11.81 -852.85 324902.28136882134 RightC06
F11161 76.194 121.79 3.01e-17 2.13e-17 1.73e-17 16.28 -852.68 324837.6425855513 RightC06
F11175 76.2 121.767 3.83e-17 2.66e-17 1.63e-17 11.39 -852.7 324845.247148289 RightC06
F11172 76.204 121.709 2.34e-17 1.4e-17 1.45e-17 18.96 -852.69 324841.4448669202 RightC06
F11198 76.212 121.625 2.73e-17 1.56e-17 1.29e-17 14.96 -852.83 324894.6768060837 RightC06
F11141 76.213 121.783 3.31e-17 1.99e-17 1.84e-17 13.97 -852.65 324826.23574144486 RightC06
F11195 76.225 121.81 3.78e-17 2.46e-17 1.56e-17 14.35 -852.66 324830.0380228137 RightC06
F11144 76.243 121.737 2.81e-17 2.12e-17 1.58e-17 11.83 -852.94 324936.5019011407 RightC06
F11145 76.269 121.918 2.38e-17 1.73e-17 1.13e-17 5.78 -852.71 324849.0494296578 RightC06
F11192 76.275 121.803 3.57e-17 2.06e-17 1.55e-17 10.88 -852.71 324849.0494296578 RightC06
F11188 76.284 121.768 4.06e-17 2.47e-17 1.39e-17 11.6 -852.79 324879.4676806084 RightC06
F11139 76.317 121.8 3.87e-17 2.24e-17 1.2e-17 17.31 -852.68 324837.6425855513 RightC06
F11174 76.32 121.933 1.95e-17 1.86e-17 1.14e-17 8.42 -852.72 324852.8517110266 RightC06
F11182 76.336 121.689 1.61e-17 1.58e-17 8.2e-18 14.38 -852.72 324852.8517110266 RightC06
