Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F02757 66.198 84.449 3.54e-17 2.69e-17 1.87e-17 22.11 -725.56 276503.0418250951 RightB03
F02762 66.342 84.952 6.44e-17 3.57e-17 2.15e-17 15.43 -725.66 276541.0646387833 RightB03
F02771 66.366 85.05 3.85e-17 2.55e-17 1.91e-17 12.96 -725.67 276544.8669201521 RightB03
F02789 66.427 84.991 4.85e-17 2.67e-17 1.86e-17 13.12 -725.73 276567.68060836504 RightB03
F02751 66.492 85.141 3.82e-17 2.96e-17 1.88e-17 12.81 -725.76 276579.0874524715 RightB03
F02750 66.502 85.362 3.51e-17 2.8e-17 1.29e-17 23.79 -725.71 276560.0760456274 RightB03
F02793 66.519 85.159 2.8e-17 1.95e-17 1.17e-17 8.18 -725.66 276541.0646387833 RightB03
F02784 66.522 85.214 3.01e-17 2.19e-17 1.69e-17 20.26 -725.68 276548.6692015209 RightB03
F02769 66.551 85.145 3.26e-17 2.77e-17 1.44e-17 9.83 -725.69 276552.4714828898 RightB03
F02768 66.556 85.143 3.67e-17 2.34e-17 1.85e-17 15.5 -725.76 276579.0874524715 RightB03
F02764 66.558 85.24 3.23e-17 2.14e-17 1.31e-17 13.9 -725.64 276533.46007604565 RightB03
F02773 66.567 85.245 2.98e-17 2.17e-17 1.17e-17 11.87 -725.84 276609.50570342207 RightB03
F02755 66.575 85.135 3.43e-17 2.28e-17 1.98e-17 10.63 -725.68 276548.6692015209 RightB03
F02765 66.582 85.062 3.48e-17 2.62e-17 1.7e-17 16.62 -725.64 276533.46007604565 RightB03
F02778 66.589 84.83 3.89e-17 3.3e-17 1.75e-17 12.21 -725.83 276605.70342205325 RightB03
F02780 66.602 84.987 4.11e-17 2.34e-17 1.54e-17 17.05 -725.59 276514.4486692015 RightB03
F02754 66.616 85.05 3.45e-17 3.03e-17 1.74e-17 10.06 -725.73 276567.68060836504 RightB03
F02767 66.625 85.206 4.4e-17 2.47e-17 1.5e-17 17.7 -725.69 276552.4714828898 RightB03
F02776 66.626 85.029 3.96e-17 1.97e-17 1.87e-17 11.0 -725.75 276575.2851711027 RightB03
F02781 66.632 85.084 3.26e-17 2e-17 1.54e-17 9.47 -725.67 276544.8669201521 RightB03
F02792 66.638 85.095 3.02e-17 2.42e-17 1.28e-17 17.36 -725.61 276522.0532319392 RightB03
F02790 66.642 85.123 3.68e-17 2.82e-17 1.62e-17 11.4 -725.65 276537.26235741447 RightB03
F02785 66.644 85.273 4.11e-17 2.3e-17 1.71e-17 17.45 -725.72 276563.87832699623 RightB03
F02779 66.648 85.165 3.36e-17 3.21e-17 1.98e-17 21.79 -725.58 276510.6463878327 RightB03
F02787 66.657 85.184 4.17e-17 3.39e-17 2.25e-17 19.1 -725.78 276586.6920152091 RightB03
F02748 66.668 85.101 3.36e-17 1.98e-17 1.31e-17 9.46 -725.73 276567.68060836504 RightB03
F02753 66.67 85.1 3.54e-17 3.11e-17 1.47e-17 25.43 -725.89 276628.5171102662 RightB03
F02759 66.673 85.143 3.29e-17 2.51e-17 1.86e-17 14.45 -725.82 276601.90114068444 RightB03
F02760 66.676 85.101 3.3e-17 2.43e-17 1.28e-17 17.26 -725.82 276601.90114068444 RightB03
F02783 66.676 85.094 5.03e-17 2.3e-17 1.52e-17 14.45 -725.84 276609.50570342207 RightB03
F02756 66.695 85.3 3.32e-17 1.96e-17 1.25e-17 10.38 -725.69 276552.4714828898 RightB03
F02788 66.698 84.95 3.73e-17 3.43e-17 1.76e-17 18.17 -725.72 276563.87832699623 RightB03
F02770 66.703 85.144 3.41e-17 2.55e-17 1.31e-17 11.0 -725.82 276601.90114068444 RightB03
F02758 66.704 85.054 3.52e-17 2.28e-17 1.62e-17 17.02 -725.87 276620.9125475285 RightB03
F02752 66.704 85.082 3.83e-17 2.98e-17 1.44e-17 7.34 -725.64 276533.46007604565 RightB03
F02761 66.714 85.054 3.82e-17 3.55e-17 2.57e-17 15.03 -725.6 276518.2509505704 RightB03
F02782 66.719 85.12 4.01e-17 2.25e-17 1.45e-17 11.82 -725.74 276571.48288973386 RightB03
F02777 66.722 85.153 3.88e-17 2.65e-17 1.74e-17 16.22 -725.64 276533.46007604565 RightB03
F02749 66.735 85.115 4.34e-17 2.94e-17 1.44e-17 14.05 -725.78 276586.6920152091 RightB03
F02772 66.737 85.185 4.36e-17 2.86e-17 1.58e-17 13.16 -725.62 276525.855513308 RightB03
F02775 66.737 85.008 3.91e-17 2.47e-17 2.19e-17 11.85 -725.8 276594.29657794675 RightB03
F02786 66.792 84.921 2.37e-17 1.9e-17 9.53e-18 15.7 -725.81 276598.09885931556 RightB03
F02791 66.809 85.478 3.63e-17 2.24e-17 1.36e-17 10.54 -725.64 276533.46007604565 RightB03
F02774 66.814 85.169 3.89e-17 4.06e-17 2.76e-17 16.28 -725.64 276533.46007604565 RightB03
F02763 66.844 85.209 3.55e-17 2.72e-17 1.8e-17 9.03 -725.74 276571.48288973386 RightB03
F02766 67.191 85.307 4.36e-17 2.5e-17 1.63e-17 11.63 -725.67 276544.8669201521 RightB03
