Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F01647 328.744 60.94 1.85e-16 1.52e-16 1.03e-16 28.78 -347.93 132917.49049429657 FrontA02
F01659 328.794 61.111 1.76e-16 1.31e-16 9.52e-17 24.97 -347.99 132940.3041825095 FrontA02
F01651 328.832 61.001 1.31e-16 9.74e-17 6.04e-17 30.78 -347.86 132890.87452471483 FrontA02
F01643 328.848 60.681 1.91e-16 1.22e-16 7.79e-17 22.99 -348.06 132966.92015209125 FrontA02
F01667 328.904 60.881 1.11e-16 9.48e-17 5.73e-17 38.34 -347.95 132925.0950570342 FrontA02
F01671 329.013 60.738 1.8e-16 1.31e-16 7.51e-17 30.94 -347.89 132902.28136882128 FrontA02
F01642 329.04 60.569 1.18e-16 7.48e-17 6.13e-17 37.81 -348.0 132944.10646387833 FrontA02
F01666 329.055 60.693 2.27e-16 1.57e-16 1.08e-16 40.45 -348.04 132959.31558935362 FrontA02
F01663 329.083 60.594 1.37e-16 9.67e-17 6.24e-17 40.11 -347.97 132932.69961977185 FrontA02
F01672 329.101 60.643 1.55e-16 1e-16 6.27e-17 21.09 -347.96 132928.89733840304 FrontA02
F01655 329.128 60.625 1.56e-16 9.14e-17 6.25e-17 38.54 -348.06 132966.92015209125 FrontA02
F01646 329.13 61.154 1.92e-16 1.22e-16 7.49e-17 16.59 -348.04 132959.31558935362 FrontA02
F01664 329.137 60.76 1.59e-16 1.12e-16 7.48e-17 37.66 -347.92 132913.68821292775 FrontA02
F01644 329.153 60.868 1.52e-16 1.22e-16 8.89e-17 33.23 -347.89 132902.28136882128 FrontA02
F01649 329.164 60.858 1.61e-16 1.19e-16 8.23e-17 30.99 -347.92 132913.68821292775 FrontA02
F01650 329.167 60.735 1.54e-16 1.12e-16 8.05e-17 36.98 -348.17 133008.7452471483 FrontA02
F01654 329.193 61.32 1.07e-16 7.56e-17 5.27e-17 35.62 -347.8 132868.06083650189 FrontA02
F01656 329.195 61.282 1.41e-16 9.82e-17 6.33e-17 28.3 -348.01 132947.90874524714 FrontA02
F01657 329.203 60.674 1.86e-16 1.22e-16 9.45e-17 21.38 -347.83 132879.46768060836 FrontA02
F01652 329.21 60.704 1.67e-16 1.29e-16 7.64e-17 27.77 -348.07 132970.72243346006 FrontA02
F01648 329.284 60.989 1.56e-16 9.34e-17 7.04e-17 36.47 -348.07 132970.72243346006 FrontA02
F01645 329.291 61.301 1.89e-16 1.19e-16 8.66e-17 21.65 -348.12 132989.73384030416 FrontA02
F01669 329.302 60.736 1.75e-16 1.15e-16 8.66e-17 38.45 -347.92 132913.68821292775 FrontA02
F01641 329.312 60.866 1.9e-16 1.62e-16 1.07e-16 37.35 -347.76 132852.8517110266 FrontA02
F01638 329.313 60.832 1.68e-16 1.15e-16 7.75e-17 26.54 -347.92 132913.68821292775 FrontA02
F01640 329.316 60.823 2.39e-16 1.33e-16 9.65e-17 45.51 -348.01 132947.90874524714 FrontA02
F01670 329.34 60.791 1.41e-16 9.31e-17 6.58e-17 37.73 -347.79 132864.25855513307 FrontA02
F01658 329.39 61.678 1.71e-16 1.02e-16 6.75e-17 31.36 -347.92 132913.68821292775 FrontA02
F01674 329.412 60.846 1.84e-16 1.07e-16 7.87e-17 25.38 -347.79 132864.25855513307 FrontA02
F01665 329.461 61.497 1.7e-16 1.09e-16 7.4e-17 37.63 -348.08 132974.52471482888 FrontA02
F01639 329.48 60.277 1.24e-16 8.76e-17 6.12e-17 23.76 -347.84 132883.26996197717 FrontA02
F01660 329.491 60.607 1e-16 7.87e-17 6.58e-17 34.54 -347.98 132936.50190114067 FrontA02
F01668 329.498 60.338 1.78e-16 1.31e-16 7.76e-17 17.7 -347.95 132925.0950570342 FrontA02
F01673 329.543 60.824 1.71e-16 1.27e-16 6.98e-17 35.9 -348.03 132955.51330798477 FrontA02
F01661 329.593 60.86 1.62e-16 9.72e-17 8.19e-17 26.08 -348.07 132970.72243346006 FrontA02
F01653 329.838 61.394 1.57e-16 1.13e-16 7.83e-17 36.88 -347.95 132925.0950570342 FrontA02
F01675 329.844 60.778 1.54e-16 1.12e-16 6.35e-17 30.99 -347.85 132887.07224334602 FrontA02
