Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F06288 248.336 67.748 6.46e-17 4.97e-17 3.2e-17 21.67 -616.26 234944.10646387833 LeftB02
F06299 248.583 68.228 3.78e-17 2.56e-17 2.05e-17 16.49 -615.99 234841.44486692018 LeftB02
F06262 248.593 68.139 4.81e-17 2.59e-17 1.78e-17 20.99 -616.09 234879.4676806084 LeftB02
F06265 248.645 68.061 3.91e-17 2.75e-17 1.63e-17 25.19 -615.93 234818.63117870723 LeftB02
F06278 248.666 68.119 6.43e-17 4.15e-17 3.35e-17 24.42 -616.18 234913.68821292775 LeftB02
F06283 248.677 68.029 4.94e-17 3.22e-17 2.38e-17 21.47 -616.09 234879.4676806084 LeftB02
F06291 248.709 68.291 6.34e-17 4.02e-17 2.48e-17 17.87 -616.24 234936.5019011407 LeftB02
F06261 248.728 68.212 3.92e-17 2.99e-17 1.97e-17 17.07 -616.19 234917.49049429662 LeftB02
F06256 248.729 67.795 4.45e-17 3.81e-17 2.25e-17 15.28 -615.82 234776.8060836502 LeftB02
F06294 248.73 68.122 4.86e-17 3.42e-17 2.13e-17 18.78 -616.26 234944.10646387833 LeftB02
F06297 248.74 68.472 5.03e-17 3.55e-17 2.73e-17 23.18 -616.1 234883.2699619772 LeftB02
F06263 248.758 68.149 5.51e-17 3.56e-17 2.85e-17 15.58 -616.08 234875.66539923957 LeftB02
F06268 248.758 68.316 6.4e-17 5.18e-17 3.1e-17 25.96 -615.96 234830.0380228137 LeftB02
F06259 248.76 68.325 4.82e-17 3.69e-17 2.2e-17 18.91 -616.26 234944.10646387833 LeftB02
F06274 248.765 68.374 5.97e-17 3.59e-17 2.24e-17 22.48 -616.11 234887.07224334602 LeftB02
F06289 248.767 68.126 4.94e-17 3.65e-17 2.35e-17 21.67 -616.04 234860.45627376426 LeftB02
F06276 248.77 68.172 5.92e-17 3.58e-17 2.41e-17 11.81 -616.13 234894.67680608368 LeftB02
F06286 248.771 68.184 4.92e-17 3.79e-17 2.38e-17 15.87 -616.17 234909.88593155894 LeftB02
F06266 248.78 68.082 6.22e-17 4.04e-17 2.25e-17 18.57 -616.05 234864.25855513307 LeftB02
F06282 248.788 68.494 6.01e-17 3.57e-17 3.03e-17 12.57 -616.09 234879.4676806084 LeftB02
F06257 248.789 68.386 5.35e-17 3.19e-17 2.09e-17 22.97 -616.3 234959.31558935362 LeftB02
F06280 248.792 68.161 4.89e-17 3.66e-17 2.36e-17 22.37 -616.16 234906.08365019012 LeftB02
F06275 248.798 68.151 3.84e-17 2.79e-17 1.46e-17 11.8 -616.17 234909.88593155894 LeftB02
F06281 248.805 68.146 5.76e-17 4.02e-17 2.83e-17 20.66 -616.05 234864.25855513307 LeftB02
F06270 248.806 68.155 5.54e-17 4.06e-17 2.25e-17 20.93 -616.16 234906.08365019012 LeftB02
F06285 248.81 68.15 4.28e-17 2.83e-17 1.75e-17 13.06 -616.16 234906.08365019012 LeftB02
F06296 248.81 68.24 4.43e-17 3.97e-17 2.28e-17 15.99 -616.36 234982.12927756656 LeftB02
F06290 248.815 68.106 5.32e-17 3.97e-17 2.53e-17 19.86 -616.18 234913.68821292775 LeftB02
F06273 248.817 68.022 4.49e-17 3.89e-17 2.27e-17 18.05 -616.16 234906.08365019012 LeftB02
F06272 248.821 68.17 7.37e-17 4.96e-17 2.81e-17 26.34 -615.99 234841.44486692018 LeftB02
F06287 248.836 68.147 4.64e-17 3.97e-17 2.22e-17 17.25 -616.13 234894.67680608368 LeftB02
F06269 248.845 68.069 3.96e-17 3.53e-17 2.18e-17 19.94 -615.86 234792.0152091255 LeftB02
F06267 248.855 68.234 4.62e-17 3.89e-17 2.5e-17 22.48 -616.19 234917.49049429662 LeftB02
F06260 248.855 68.198 4.07e-17 3.44e-17 2.12e-17 11.87 -616.17 234909.88593155894 LeftB02
F06279 248.856 67.788 3.75e-17 2.93e-17 1.82e-17 15.23 -615.86 234792.0152091255 LeftB02
F06293 248.861 67.96 4.96e-17 4.34e-17 2.54e-17 11.54 -616.1 234883.2699619772 LeftB02
F06284 248.871 68.213 4.61e-17 3.78e-17 2.4e-17 22.93 -616.18 234913.68821292775 LeftB02
F06298 248.919 68.401 3.99e-17 3.1e-17 1.91e-17 12.31 -616.19 234917.49049429662 LeftB02
F06295 248.922 68.22 3.88e-17 2.11e-17 1.66e-17 16.41 -616.15 234902.2813688213 LeftB02
F06277 248.925 67.946 5.36e-17 3.77e-17 2.58e-17 20.35 -616.11 234887.07224334602 LeftB02
F06271 248.949 68.149 4.88e-17 3.05e-17 2.34e-17 11.31 -616.01 234849.0494296578 LeftB02
F06258 248.956 68.054 6.63e-17 4.38e-17 2.89e-17 13.65 -616.03 234856.65399239544 LeftB02
F06292 248.974 67.972 5.23e-17 4.08e-17 2.51e-17 17.65 -615.96 234830.0380228137 LeftB02
F06264 248.996 68.201 4.75e-17 3.79e-17 2.52e-17 22.03 -615.93 234818.63117870723 LeftB02
