Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F00239 169.813 133.184 5.82e-17 4.24e-17 4.06e-17 10.62 -490.78 187233.07984790872 BackC06
F00253 169.83 132.95 7.54e-17 6.94e-17 2.82e-17 38.67 -490.86 187263.4980988593 BackC06
F00233 169.852 132.511 7.82e-17 6.86e-17 4.22e-17 29.35 -490.94 187293.91634980988 BackC06
F00254 169.861 133.121 4.09e-17 3.9e-17 2.74e-17 37.95 -490.96 187301.5209125475 BackC06
F00258 169.954 132.213 1e-16 6.95e-17 3.59e-17 18.16 -490.8 187240.68441064638 BackC06
F00265 169.988 133.441 9.28e-17 6.5e-17 3e-17 20.01 -490.95 187297.7186311787 BackC06
F00257 169.996 133.611 6.43e-17 4.05e-17 3.39e-17 31.39 -490.95 187297.7186311787 BackC06
F00248 170.038 132.943 4.64e-17 3.16e-17 3.09e-17 29.29 -490.95 187297.7186311787 BackC06
F00224 170.095 132.698 9.67e-17 7.05e-17 3.03e-17 23.5 -490.78 187233.07984790872 BackC06
F00252 170.1 133.127 1.2e-16 9.9e-17 3.75e-17 20.32 -491.04 187331.9391634981 BackC06
F00243 170.114 133.065 9.91e-17 8.77e-17 4.44e-17 17.09 -490.87 187267.30038022812 BackC06
F00229 170.117 132.879 8.67e-17 6.52e-17 4.01e-17 40.7 -490.94 187293.91634980988 BackC06
F00260 170.135 132.994 7.77e-17 6.32e-17 3.07e-17 29.22 -490.75 187221.67300380228 BackC06
F00244 170.141 133.023 9.41e-17 5.95e-17 3.92e-17 22.16 -490.99 187312.92775665398 BackC06
F00263 170.145 133.078 8.63e-17 4.56e-17 4.67e-17 24.39 -490.99 187312.92775665398 BackC06
F00220 170.159 132.968 6.59e-17 4.82e-17 2.11e-17 14.62 -491.05 187335.74144486693 BackC06
F00256 170.161 133.044 6.31e-17 7.3e-17 4.44e-17 10.16 -490.87 187267.30038022812 BackC06
F00264 170.162 132.985 6.87e-17 4.9e-17 2.23e-17 22.94 -490.93 187290.11406844106 BackC06
F00223 170.162 133.018 8.32e-17 4.35e-17 3.34e-17 20.31 -490.7 187202.66159695818 BackC06
F00259 170.163 132.995 5.81e-17 6.62e-17 4.12e-17 20.24 -490.87 187267.30038022812 BackC06
F00250 170.165 132.985 5.93e-17 4.58e-17 2.46e-17 23.52 -490.82 187248.288973384 BackC06
F00232 170.167 133.001 6.17e-17 4.75e-17 3e-17 30.12 -490.98 187309.12547528517 BackC06
F00249 170.168 133.003 1.11e-16 6.26e-17 3.21e-17 15.43 -490.81 187244.4866920152 BackC06
F00245 170.17 132.995 5.65e-17 3.72e-17 3.13e-17 20.35 -490.72 187210.2661596958 BackC06
F00228 170.171 133.005 9.03e-17 8.01e-17 3.7e-17 24.91 -490.89 187274.90494296578 BackC06
F00222 170.179 133.005 7.95e-17 5.27e-17 3.42e-17 14.3 -490.85 187259.6958174905 BackC06
F00240 170.186 132.97 1.02e-16 6.6e-17 3.94e-17 21.56 -491.0 187316.7300380228 BackC06
F00261 170.201 132.955 6.51e-17 3.91e-17 3.54e-17 13.07 -490.86 187263.4980988593 BackC06
F00266 170.203 133.036 8.77e-17 5.93e-17 3.36e-17 17.34 -490.93 187290.11406844106 BackC06
F00235 170.206 132.889 8.71e-17 4.49e-17 2.57e-17 26.2 -490.96 187301.5209125475 BackC06
F00246 170.207 133.528 7.17e-17 8.86e-17 4.28e-17 17.34 -490.91 187282.50950570343 BackC06
F00226 170.215 132.987 8.99e-17 4.81e-17 4e-17 29.95 -491.25 187411.78707224334 BackC06
F00234 170.224 132.963 1.05e-16 5.48e-17 3.88e-17 11.26 -490.9 187278.7072243346 BackC06
F00231 170.25 132.953 6.17e-17 5.22e-17 3.26e-17 17.2 -490.95 187297.7186311787 BackC06
F00221 170.322 132.602 5.68e-17 4.75e-17 2.83e-17 26.22 -490.88 187271.10266159696 BackC06
F00255 170.323 133.184 5.35e-17 4.02e-17 2.79e-17 23.51 -490.78 187233.07984790872 BackC06
F00238 170.352 133.186 4.47e-17 4.33e-17 2.75e-17 24.54 -490.96 187301.5209125475 BackC06
F00241 170.372 132.586 9.71e-17 5.85e-17 3.59e-17 18.67 -490.94 187293.91634980988 BackC06
F00225 170.398 133.25 9.41e-17 5.65e-17 3.4e-17 18.37 -490.91 187282.50950570343 BackC06
F00227 170.399 133.027 9.25e-17 4.17e-17 5.21e-17 18.84 -490.95 187297.7186311787 BackC06
F00236 170.432 133.738 7.28e-17 5.68e-17 3.62e-17 31.34 -490.92 187286.31178707225 BackC06
F00251 170.456 132.858 9.18e-17 5.46e-17 4.57e-17 28.73 -490.9 187278.7072243346 BackC06
F00242 170.461 132.638 6.77e-17 6.16e-17 4.31e-17 14.01 -491.14 187369.9619771863 BackC06
F00230 170.476 133.39 1.06e-16 7.64e-17 5.11e-17 11.26 -490.78 187233.07984790872 BackC06
F00262 170.645 132.556 1.21e-16 8.74e-17 5.12e-17 21.27 -490.82 187248.288973384 BackC06
F00247 170.788 133.209 6.18e-17 5.12e-17 4.17e-17 25.22 -490.91 187282.50950570343 BackC06
F00237 170.879 132.986 7.24e-17 4.3e-17 3.31e-17 27.82 -490.63 187176.0456273764 BackC06
F00219 171.061 133.575 9.48e-17 7.69e-17 4.92e-17 13.97 -490.93 187290.11406844106 BackC06
