Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F08835 322.091 124.806 2.63e-17 1.53e-17 1.15e-17 8.85 -943.81 359487.83269961976 FrontA06
F08850 322.475 124.024 1.58e-17 1.09e-17 9.98e-18 15.07 -944.13 359609.50570342207 FrontA06
F08825 322.486 124.362 2.5e-17 1.75e-17 1.26e-17 10.28 -943.92 359529.6577946768 FrontA06
F08851 322.54 124.411 2.13e-17 1.48e-17 1.08e-17 8.9 -943.97 359548.6692015209 FrontA06
F08854 322.66 124.256 1.89e-17 1.8e-17 1.59e-17 9.1 -944.03 359571.48288973386 FrontA06
F08838 322.711 124.231 1.86e-17 1.88e-17 1.03e-17 16.29 -943.91 359525.85551330796 FrontA06
F08857 322.742 124.302 2.1e-17 1.26e-17 8.13e-18 14.62 -944.03 359571.48288973386 FrontA06
F08829 322.75 124.311 2.9e-17 1.29e-17 7.04e-18 16.7 -943.92 359529.6577946768 FrontA06
F08842 322.752 124.455 2.04e-17 1.9e-17 1.03e-17 8.51 -943.92 359529.6577946768 FrontA06
F08833 322.753 124.162 1.97e-17 1.88e-17 7.76e-18 14.18 -944.12 359605.70342205325 FrontA06
F08831 322.756 124.227 2.28e-17 1.81e-17 9.08e-18 9.66 -944.02 359567.68060836504 FrontA06
F08822 322.757 124.251 1.99e-17 1.86e-17 1.11e-17 10.11 -943.86 359506.8441064639 FrontA06
F08826 322.761 124.202 2.12e-17 1.29e-17 7.64e-18 12.78 -944.01 359563.87832699623 FrontA06
F08836 322.778 123.959 1.55e-17 1.63e-17 7.32e-18 14.61 -943.89 359518.25095057033 FrontA06
F08849 322.779 124.241 1.4e-17 1.52e-17 6.19e-18 5.29 -943.89 359518.25095057033 FrontA06
F08844 322.782 124.26 1.95e-17 1.63e-17 9.73e-18 17.32 -944.11 359601.90114068444 FrontA06
F08824 322.784 124.242 2.75e-17 2.41e-17 1.1e-17 11.79 -944.16 359620.9125475285 FrontA06
F08858 322.786 124.239 1.6e-17 1.41e-17 1.06e-17 11.82 -943.86 359506.8441064639 FrontA06
F08840 322.787 124.247 2.39e-17 1.74e-17 1.24e-17 10.42 -943.9 359522.05323193915 FrontA06
F08843 322.79 124.235 1.51e-17 1.51e-17 1.07e-17 16.23 -943.94 359537.26235741447 FrontA06
F08841 322.79 124.158 1.81e-17 1.1e-17 9.36e-18 13.33 -943.99 359556.2737642586 FrontA06
F08839 322.793 124.204 1.98e-17 1.82e-17 9.88e-18 9.78 -943.8 359484.03041825094 FrontA06
F08852 322.794 124.264 2.6e-17 1.65e-17 8.32e-18 12.64 -944.0 359560.0760456274 FrontA06
F08845 322.801 124.172 1.99e-17 1.98e-17 1.26e-17 12.07 -943.95 359541.0646387833 FrontA06
F08837 322.801 124.222 1.66e-17 1.1e-17 8.22e-18 8.09 -943.8 359484.03041825094 FrontA06
F08853 322.803 124.013 2.17e-17 1.06e-17 8.45e-18 9.26 -943.9 359522.05323193915 FrontA06
F08848 322.806 124.416 1.79e-17 1.3e-17 1.32e-17 12.32 -943.75 359465.01901140687 FrontA06
F08828 322.808 124.048 2.28e-17 1.99e-17 9.6e-18 9.05 -943.95 359541.0646387833 FrontA06
F08832 322.82 124.236 2.97e-17 2.12e-17 1.09e-17 13.35 -944.13 359609.50570342207 FrontA06
F08856 322.833 124.354 2.54e-17 1.49e-17 9.77e-18 12.52 -944.14 359613.3079847909 FrontA06
F08827 322.863 124.12 2.18e-17 1.43e-17 1.22e-17 14.76 -943.99 359556.2737642586 FrontA06
F08846 322.877 124.192 1.86e-17 1.16e-17 1.04e-17 12.34 -944.0 359560.0760456274 FrontA06
F08847 322.885 124.175 2.82e-17 1.59e-17 1.25e-17 9.63 -944.07 359586.6920152092 FrontA06
F08823 322.925 124.15 3.16e-17 1.63e-17 9.7e-18 16.85 -943.86 359506.8441064639 FrontA06
F08834 322.946 123.86 2.51e-17 1.48e-17 1.1e-17 10.57 -943.95 359541.0646387833 FrontA06
F08855 322.974 124.407 1.09e-17 1.29e-17 7.61e-18 9.87 -943.78 359476.4258555133 FrontA06
F08830 323.011 123.997 2.15e-17 1.75e-17 9.86e-18 12.52 -943.77 359472.6235741445 FrontA06
