Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F11631 311.812 78.552 5.22e-17 4.02e-17 2.77e-17 20.56 -544.5 207658.93536121675 LeftF03
F11629 311.89 78.608 6.96e-17 5.32e-17 3e-17 14.02 -544.62 207704.5627376426 LeftF03
F11644 312.046 78.38 6.88e-17 4.38e-17 3.47e-17 21.45 -544.53 207670.3422053232 LeftF03
F11651 312.053 78.497 4.98e-17 6.22e-17 2.71e-17 22.01 -544.5 207658.93536121675 LeftF03
F11634 312.076 79.21 4.92e-17 5.16e-17 2.45e-17 18.09 -544.71 207738.783269962 LeftF03
F11646 312.093 78.556 4.97e-17 3.54e-17 2.25e-17 25.32 -544.88 207803.42205323195 LeftF03
F11627 312.163 79.548 8.78e-17 5.4e-17 3.45e-17 19.84 -544.5 207658.93536121675 LeftF03
F11635 312.209 78.45 8.6e-17 5.09e-17 2.63e-17 19.06 -544.7 207734.9809885932 LeftF03
F11652 312.234 78.474 5.35e-17 3.9e-17 3.05e-17 17.35 -544.62 207704.5627376426 LeftF03
F11601 312.242 78.489 8.09e-17 5.35e-17 3.15e-17 19.92 -544.63 207708.36501901143 LeftF03
F11630 312.251 78.4 5.36e-17 4.89e-17 3.19e-17 17.66 -544.64 207712.16730038024 LeftF03
F11621 312.256 78.365 6.37e-17 4.44e-17 2.42e-17 21.68 -544.53 207670.3422053232 LeftF03
F11628 312.258 79.273 4.25e-17 3.16e-17 2.3e-17 13.89 -544.64 207712.16730038024 LeftF03
F11614 312.278 78.305 6.23e-17 4.89e-17 3.02e-17 23.35 -544.51 207662.73764258556 LeftF03
F11602 312.336 78.589 6.08e-17 3.94e-17 2.49e-17 13.88 -544.74 207750.19011406845 LeftF03
F11605 312.346 78.547 6.25e-17 5.64e-17 3.22e-17 22.66 -544.7 207734.9809885932 LeftF03
F11648 312.349 78.647 9.12e-17 7.57e-17 3.54e-17 20.19 -544.59 207693.15589353614 LeftF03
F11624 312.382 78.623 8.02e-17 5.35e-17 3.75e-17 12.02 -544.69 207731.17870722438 LeftF03
F11612 312.407 78.799 3.19e-17 2.57e-17 1.45e-17 26.94 -544.77 207761.59695817492 LeftF03
F11645 312.417 78.669 5.75e-17 3.98e-17 2.26e-17 15.08 -544.58 207689.35361216732 LeftF03
F11615 312.421 78.689 5.06e-17 4.41e-17 2.77e-17 23.46 -544.67 207723.5741444867 LeftF03
F11600 312.424 78.729 4.32e-17 3.38e-17 2.34e-17 21.22 -544.5 207658.93536121675 LeftF03
F11626 312.429 78.568 5.15e-17 3.74e-17 2.03e-17 23.86 -544.71 207738.783269962 LeftF03
F11636 312.444 78.637 5.83e-17 4.31e-17 2.75e-17 16.91 -544.73 207746.38783269963 LeftF03
F11609 312.45 78.643 6.74e-17 4.95e-17 2.52e-17 22.28 -544.52 207666.53992395438 LeftF03
F11632 312.451 78.626 6.28e-17 3.53e-17 2.5e-17 16.54 -544.73 207746.38783269963 LeftF03
F11647 312.46 78.642 7.34e-17 4.32e-17 2.96e-17 17.64 -544.48 207651.33079847912 LeftF03
F11617 312.462 78.504 9.01e-17 4.54e-17 2.9e-17 14.92 -544.65 207715.96958174906 LeftF03
F11616 312.463 78.712 6.62e-17 5.25e-17 3.51e-17 24.22 -544.6 207696.95817490495 LeftF03
F11607 312.473 78.65 7.3e-17 5.35e-17 2.91e-17 16.82 -544.56 207681.74904942967 LeftF03
F11613 312.475 78.627 4.52e-17 2.24e-17 1.81e-17 21.94 -544.67 207723.5741444867 LeftF03
F11641 312.495 78.452 4.87e-17 3.53e-17 2.07e-17 16.66 -544.52 207666.53992395438 LeftF03
F11625 312.497 78.601 6.16e-17 5.39e-17 3.68e-17 28.25 -544.58 207689.35361216732 LeftF03
F11620 312.502 78.682 5.98e-17 5.35e-17 3.51e-17 25.32 -544.62 207704.5627376426 LeftF03
F11643 312.503 78.797 5.16e-17 3.4e-17 2.08e-17 23.25 -544.67 207723.5741444867 LeftF03
F11603 312.528 78.599 4.35e-17 2.51e-17 1.57e-17 20.18 -544.55 207677.94676806082 LeftF03
F11608 312.535 78.751 4.81e-17 3.77e-17 2.03e-17 28.34 -544.62 207704.5627376426 LeftF03
F11649 312.54 78.517 7.71e-17 5.04e-17 3.07e-17 30.52 -544.55 207677.94676806082 LeftF03
F11618 312.555 78.594 7.96e-17 4e-17 2.74e-17 14.66 -544.64 207712.16730038024 LeftF03
F11606 312.558 78.518 6.53e-17 4.41e-17 2.62e-17 19.2 -544.72 207742.58555133082 LeftF03
F11633 312.588 78.678 7.26e-17 6e-17 3.84e-17 22.61 -544.6 207696.95817490495 LeftF03
F11610 312.59 79.035 6.89e-17 5.47e-17 3.62e-17 14.81 -544.59 207693.15589353614 LeftF03
F11604 312.596 78.687 7.92e-17 5.24e-17 3.48e-17 19.46 -544.61 207700.7604562738 LeftF03
F11619 312.597 78.621 5.69e-17 3.65e-17 2.52e-17 15.37 -544.61 207700.7604562738 LeftF03
F11650 312.601 78.528 5.32e-17 4.06e-17 2.83e-17 24.74 -544.55 207677.94676806082 LeftF03
F11637 312.613 78.555 6.33e-17 5.74e-17 3.12e-17 16.21 -544.7 207734.9809885932 LeftF03
F11640 312.613 78.7 6.52e-17 4.33e-17 3.36e-17 21.35 -544.7 207734.9809885932 LeftF03
F11623 312.626 78.667 5.21e-17 3.19e-17 2.25e-17 30.1 -544.54 207674.144486692 LeftF03
F11642 312.673 79.351 7.59e-17 6.07e-17 2.89e-17 26.3 -544.45 207639.92395437264 LeftF03
F11622 312.774 77.664 4.13e-17 2.49e-17 1.8e-17 16.3 -544.53 207670.3422053232 LeftF03
F11611 312.927 78.307 4.85e-17 4.28e-17 2.09e-17 27.31 -544.64 207712.16730038024 LeftF03
F11639 313.053 78.805 8.26e-17 5.03e-17 3.52e-17 20.01 -544.57 207685.5513307985 LeftF03
F11638 313.208 78.656 7.63e-17 4.81e-17 3.15e-17 18.22 -544.52 207666.53992395438 LeftF03
