Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F01120 92.556 108.409 2.81e-17 1.66e-17 1.3e-17 12.09 -847.42 322837.6425855513 RightD05
F01135 92.682 108.687 2.24e-17 1.51e-17 7.27e-18 11.91 -847.31 322795.8174904943 RightD05
F01138 92.758 108.712 2.07e-17 1.76e-17 1.91e-17 12.42 -847.21 322757.79467680614 RightD05
F01149 92.861 109.008 1.73e-17 1.59e-17 9.55e-18 8.76 -847.33 322803.422053232 RightD05
F01132 92.94 108.449 2.24e-17 2.28e-17 1.51e-17 9.86 -847.28 322784.41064638784 RightD05
F01113 92.943 108.624 2.97e-17 2e-17 1.03e-17 12.77 -847.12 322723.5741444867 RightD05
F01152 92.989 108.839 2.38e-17 1.88e-17 1.19e-17 11.77 -847.29 322788.21292775666 RightD05
F01124 92.995 108.746 2e-17 1.94e-17 1.05e-17 11.36 -847.17 322742.5855513308 RightD05
F01121 93.011 108.66 3.93e-17 2.52e-17 1.43e-17 12.39 -847.34 322807.2243346008 RightD05
F01126 93.023 108.69 2.44e-17 1.88e-17 1.33e-17 14.41 -847.2 322753.9923954373 RightD05
F01147 93.028 108.775 2.69e-17 1.92e-17 1.77e-17 6.9 -847.37 322818.63117870723 RightD05
F01127 93.045 108.799 2.12e-17 1.44e-17 7.2e-18 11.05 -847.4 322830.0380228137 RightD05
F01133 93.046 108.696 2.31e-17 2.26e-17 1.55e-17 11.13 -847.36 322814.8288973384 RightD05
F01129 93.072 108.723 2.27e-17 1.99e-17 9.65e-18 11.53 -847.28 322784.41064638784 RightD05
F01140 93.088 108.686 2.45e-17 1.84e-17 1.26e-17 12.78 -847.24 322769.2015209126 RightD05
F01123 93.091 108.665 2.04e-17 1.78e-17 1.2e-17 10.46 -847.55 322887.072243346 RightD05
F01134 93.094 108.694 3.07e-17 2.2e-17 1.31e-17 11.3 -847.14 322731.1787072243 RightD05
F01128 93.096 108.692 2.27e-17 1.6e-17 1.16e-17 7.75 -847.31 322795.8174904943 RightD05
F01148 93.098 108.653 1.77e-17 1.43e-17 1.05e-17 10.49 -847.25 322773.0038022814 RightD05
F01151 93.1 108.69 2.03e-17 1.31e-17 1.22e-17 11.6 -847.45 322849.0494296578 RightD05
F01114 93.102 108.686 2.43e-17 2.32e-17 1.2e-17 9.38 -847.32 322799.61977186316 RightD05
F01111 93.105 108.612 3.86e-17 2.17e-17 1.12e-17 11.77 -847.15 322734.9809885932 RightD05
F01110 93.106 108.684 3.02e-17 1.81e-17 1.58e-17 19.18 -847.13 322727.3764258555 RightD05
F01143 93.107 108.724 2.34e-17 1.57e-17 1.08e-17 12.29 -847.32 322799.61977186316 RightD05
F01118 93.109 108.689 3.05e-17 2.14e-17 1.25e-17 14.06 -847.43 322841.4448669201 RightD05
F01139 93.11 108.845 2.15e-17 1.76e-17 1.14e-17 10.11 -847.2 322753.9923954373 RightD05
F01116 93.111 108.663 2.79e-17 1.86e-17 8.9e-18 21.56 -847.37 322818.63117870723 RightD05
F01144 93.114 108.656 2.18e-17 2.94e-17 1.33e-17 12.04 -847.34 322807.2243346008 RightD05
F01115 93.116 108.685 3.34e-17 2.19e-17 1.24e-17 5.56 -847.45 322849.0494296578 RightD05
F01106 93.121 108.637 2.55e-17 1.87e-17 1.54e-17 11.02 -847.28 322784.41064638784 RightD05
F01131 93.123 108.669 2.48e-17 1.55e-17 1.6e-17 11.54 -847.39 322826.23574144486 RightD05
F01112 93.138 108.564 2.26e-17 2.24e-17 1.11e-17 10.78 -847.34 322807.2243346008 RightD05
F01150 93.145 108.612 2.87e-17 1.84e-17 1.03e-17 11.5 -847.41 322833.8403041825 RightD05
F01117 93.147 108.695 3.09e-17 2.38e-17 1.81e-17 9.09 -847.18 322746.38783269963 RightD05
F01137 93.151 108.759 3.21e-17 1.8e-17 1.65e-17 11.78 -847.26 322776.8060836502 RightD05
F01146 93.152 108.962 1.72e-17 1.84e-17 9.26e-18 18.17 -847.26 322776.8060836502 RightD05
F01122 93.164 108.831 3.57e-17 1.76e-17 1.63e-17 14.19 -847.43 322841.4448669201 RightD05
F01142 93.177 108.756 1.65e-17 1.48e-17 7.69e-18 8.23 -847.25 322773.0038022814 RightD05
F01108 93.19 108.62 2.76e-17 1.34e-17 1.01e-17 13.81 -847.31 322795.8174904943 RightD05
F01107 93.194 108.737 2.76e-17 2.24e-17 1.3e-17 9.9 -847.34 322807.2243346008 RightD05
F01125 93.266 108.862 2e-17 1.7e-17 8.52e-18 10.97 -847.38 322822.43346007605 RightD05
F01109 93.273 108.636 2.12e-17 1.71e-17 9.74e-18 15.12 -847.36 322814.8288973384 RightD05
F01130 93.337 108.643 1.98e-17 1.39e-17 7.95e-18 15.44 -847.41 322833.8403041825 RightD05
F01141 93.354 108.89 3.06e-17 1.97e-17 1.56e-17 14.9 -847.47 322856.65399239544 RightD05
F01145 93.38 108.842 2.28e-17 1.67e-17 1.01e-17 19.58 -847.2 322753.9923954373 RightD05
F01119 93.386 108.873 2.42e-17 1.94e-17 1.19e-17 14.55 -847.42 322837.6425855513 RightD05
F01136 93.392 108.874 2.69e-17 1.83e-17 1.42e-17 14.16 -847.43 322841.4448669201 RightD05
